(3, 512, 512)
At step '17800', psnr is '28.427240285833363', noisy psnr is '20.713714879309656'
At step '18000', psnr is '28.430342517128736', noisy psnr is '20.724806247450612'
At step '18200', psnr is '28.477575558738177', noisy psnr is '20.719287337740184'
At step '18400', psnr is '28.50848569233915', noisy psnr is '20.717651749951912'
At step '18600', psnr is '28.469416541009643', noisy psnr is '20.741359477631903'
At step '18800', psnr is '28.237241611018028', noisy psnr is '20.713956603279744'
At step '19000', psnr is '28.53922657501148', noisy psnr is '20.75279713372712'
At step '19200', psnr is '28.57855286575072', noisy psnr is '20.746917285430836'
At step '19400', psnr is '28.36961426969414', noisy psnr is '20.721566631928404'
At step '19600', psnr is '28.41086895678569', noisy psnr is '20.7463122892065'
At step '19800', psnr is '28.41070155062698', noisy psnr is '20.74056456707236'
At step '20000', psnr is '28.516651305740726', noisy psnr is '20.74076728833663'
At step '20200', psnr is '28.489627734829682', noisy psnr is '20.731611526547713'
At step '20400', psnr is '28.539356909459084', noisy psnr is '20.7568739396034'
At step '20600', psnr is '28.50647835726359', noisy psnr is '20.73874087333591'
At step '20800', psnr is '28.259889387793137', noisy psnr is '20.724106760153518'
At step '21000', psnr is '28.218218638043346', noisy psnr is '20.730189194931317'
At step '21200', psnr is '28.26656221201806', noisy psnr is '20.726300922516884'
At step '21400', psnr is '28.401273713139595', noisy psnr is '20.753077923766398'
At step '21600', psnr is '28.52152163438752', noisy psnr is '20.737520012898194'
At step '21800', psnr is '28.38031417363918', noisy psnr is '20.7465544781013'
At step '22000', psnr is '28.578388227384217', noisy psnr is '20.761296406407684'
At step '22200', psnr is '28.460596153688318', noisy psnr is '20.758039556033758'
At step '22400', psnr is '28.486577484646702', noisy psnr is '20.76809973626701'
At step '22600', psnr is '28.452233749919827', noisy psnr is '20.751017699829678'
At step '22800', psnr is '28.43165519771345', noisy psnr is '20.74315341375369'
At step '23000', psnr is '28.45778653418416', noisy psnr is '20.754875589891185'
At step '23200', psnr is '28.35450710557484', noisy psnr is '20.755187008577156'
At step '23400', psnr is '28.468122779989244', noisy psnr is '20.750585448604433'
At step '23600', psnr is '28.58834745633417', noisy psnr is '20.77965706876547'
At step '23800', psnr is '28.445387291036436', noisy psnr is '20.766985401963876'
At step '24000', psnr is '28.440185099087444', noisy psnr is '20.755531901955738'
At step '24200', psnr is '28.302930751639593', noisy psnr is '20.752338130909077'
At step '24400', psnr is '28.30112782343609', noisy psnr is '20.752957229211283'
At step '24600', psnr is '28.426245343295953', noisy psnr is '20.76630056391041'
At step '24800', psnr is '28.493564242984363', noisy psnr is '20.77229400536833'
At step '25000', psnr is '28.50397625221134', noisy psnr is '20.75795180761898'
At step '25200', psnr is '28.512815869171906', noisy psnr is '20.779349701475056'
At step '25400', psnr is '28.249527151896032', noisy psnr is '20.732608041143358'
At step '25600', psnr is '28.354808914866876', noisy psnr is '20.757583587642372'
At step '25800', psnr is '28.541293312730353', noisy psnr is '20.78181103440606'
At step '26000', psnr is '28.503549390139426', noisy psnr is '20.780063145257767'
At step '26200', psnr is '28.333055351449907', noisy psnr is '20.7476126903752'
At step '26400', psnr is '28.464967589194195', noisy psnr is '20.76126250019'
At step '26600', psnr is '28.372701915011817', noisy psnr is '20.769807224511663'
At step '26800', psnr is '28.52522771682611', noisy psnr is '20.772710483228636'
At step '27000', psnr is '28.197572584447638', noisy psnr is '20.717342686469905'
At step '27200', psnr is '28.239953833865478', noisy psnr is '20.75198528668431'
At step '27400', psnr is '28.294579397190564', noisy psnr is '20.760073398456544'
At step '27600', psnr is '28.45380435445342', noisy psnr is '20.761621845282818'
At step '27800', psnr is '28.269261637160458', noisy psnr is '20.72430093863774'
At step '28000', psnr is '28.470999745015035', noisy psnr is '20.766623244502405'
At step '28200', psnr is '28.358581425246268', noisy psnr is '20.763764255167438'
At step '28400', psnr is '28.46055459272444', noisy psnr is '20.779642557462008'
At step '28600', psnr is '28.373923834468098', noisy psnr is '20.752037309085015'
At step '28800', psnr is '28.130809847950733', noisy psnr is '20.731647445981775'
At step '29000', psnr is '28.436750114105234', noisy psnr is '20.774399163938526'
At step '29200', psnr is '28.446382102855225', noisy psnr is '20.76827475739841'
At step '29400', psnr is '28.370657269855624', noisy psnr is '20.7815229328979'
At step '29600', psnr is '28.38891708880551', noisy psnr is '20.775345671109267'
At step '29800', psnr is '28.39397264909288', noisy psnr is '20.764144153879993'
At step '30000', psnr is '28.396943216565894', noisy psnr is '20.778417804082547'
At step '30200', psnr is '28.231991015072033', noisy psnr is '20.757807199597636'
At step '30400', psnr is '28.272996816428787', noisy psnr is '20.767454453713018'
At step '30600', psnr is '28.078308831757404', noisy psnr is '20.742374351337975'
At step '30800', psnr is '28.330198433951562', noisy psnr is '20.75469215851104'
At step '31000', psnr is '28.348617626553615', noisy psnr is '20.774049428650322'
At step '31200', psnr is '28.339583172453384', noisy psnr is '20.775654342364987'
At step '31400', psnr is '28.46447219018101', noisy psnr is '20.78374436549055'
At step '31600', psnr is '28.165465442296377', noisy psnr is '20.75697380333413'
At step '31800', psnr is '28.37828828145081', noisy psnr is '20.770228054444413'
At step '32000', psnr is '28.442665116054346', noisy psnr is '20.78157755436356'
At step '32200', psnr is '28.339023859767547', noisy psnr is '20.77538753228413'
At step '32400', psnr is '28.344488139849574', noisy psnr is '20.782261037166407'
At step '32600', psnr is '28.34431567239009', noisy psnr is '20.776234356253465'
At step '32800', psnr is '28.137040604789885', noisy psnr is '20.76249179013161'
At step '33000', psnr is '28.25963906232296', noisy psnr is '20.771354519542626'
At step '33200', psnr is '28.28184342372065', noisy psnr is '20.760889274566978'
At step '33400', psnr is '28.43984481683819', noisy psnr is '20.794054887722417'
At step '33600', psnr is '28.305737477712224', noisy psnr is '20.76653050442519'
At step '33800', psnr is '28.16059133830152', noisy psnr is '20.763740061937437'
At step '34000', psnr is '28.41133683618965', noisy psnr is '20.785608837116722'
At step '34200', psnr is '27.991660013651092', noisy psnr is '20.741726947218066'
At step '34400', psnr is '28.42242527259719', noisy psnr is '20.776904853200023'
At step '34600', psnr is '28.035250625807816', noisy psnr is '20.749162359763005'
At step '34800', psnr is '28.12406761493577', noisy psnr is '20.7578592487681'
At step '35000', psnr is '28.3866822090379', noisy psnr is '20.78829339804853'
At step '35200', psnr is '28.26474468434531', noisy psnr is '20.780964337149236'
At step '35400', psnr is '28.366640857574843', noisy psnr is '20.79171367528646'
At step '35600', psnr is '28.363947843866026', noisy psnr is '20.76191067656438'
At step '35800', psnr is '28.372583294803256', noisy psnr is '20.79749892639058'
At step '36000', psnr is '28.38457022049176', noisy psnr is '20.795197737998194'
At step '36200', psnr is '28.29495019137639', noisy psnr is '20.76717982577028'
At step '36400', psnr is '28.154252614906028', noisy psnr is '20.76565387718975'
At step '36600', psnr is '28.233358665666067', noisy psnr is '20.76661767426095'
At step '36800', psnr is '28.420904324370518', noisy psnr is '20.777697016018266'
At step '37000', psnr is '28.33423368870474', noisy psnr is '20.760878775484635'
At step '37200', psnr is '28.393917957170455', noisy psnr is '20.79882145759628'
At step '37400', psnr is '28.24817845017894', noisy psnr is '20.773716361877213'
At step '37600', psnr is '28.306372383417376', noisy psnr is '20.781652024833175'
At step '37800', psnr is '28.270172383992957', noisy psnr is '20.780486859435715'
At step '38000', psnr is '28.416814404083773', noisy psnr is '20.80081052226641'
At step '38200', psnr is '28.246410418401876', noisy psnr is '20.777013240641693'
At step '38400', psnr is '28.34118349567836', noisy psnr is '20.784420324982467'
At step '38600', psnr is '28.40515565129595', noisy psnr is '20.786246450823626'
At step '38800', psnr is '28.245537527370065', noisy psnr is '20.76937127821178'
At step '39000', psnr is '28.240300668976932', noisy psnr is '20.785744554566833'
At step '39200', psnr is '28.2325251542201', noisy psnr is '20.77094775723618'
At step '39400', psnr is '28.41094032564992', noisy psnr is '20.79520043493014'
At step '39600', psnr is '28.121120887935177', noisy psnr is '20.771344411812727'
At step '39800', psnr is '28.31846395082429', noisy psnr is '20.77472888573295'
(1, 3, 512, 512) (3, 512, 512) (3, 512, 512)
Experiment done
