(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.484331126661807'
[128, 128, 128, 128]
Number of params in decoder: 83584
torch.Size([1, 128, 32, 32])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.932695451415757'
At step '400', psnr is '25.90803292588419'
At step '600', psnr is '26.228753664126728'
At step '800', psnr is '26.199962457260995'
At step '1000', psnr is '26.744170482688354'
At step '1200', psnr is '26.1004430601578'
At step '1400', psnr is '26.93760257150533'
At step '1600', psnr is '26.827522479882223'
At step '1800', psnr is '26.805119401770163'
At step '2000', psnr is '26.906799505348104'
At step '2200', psnr is '27.02438665524594'
At step '2400', psnr is '25.5485377425611'
At step '2600', psnr is '26.904266047841958'
At step '2800', psnr is '26.485095126052446'
At step '3000', psnr is '26.77044634837973'
At step '3200', psnr is '26.467235793696805'
At step '3400', psnr is '26.437125093739855'
At step '3600', psnr is '26.153563003237046'
At step '3800', psnr is '26.94997120517843'
At step '4000', psnr is '26.63903089267663'
At step '4200', psnr is '26.928496216391665'
At step '4400', psnr is '26.557786397336493'
At step '4600', psnr is '26.9546283191411'
At step '4800', psnr is '26.84122492016482'
At step '5000', psnr is '26.733410027305595'
At step '5200', psnr is '26.55932095716629'
At step '5400', psnr is '26.357023424888087'
At step '5600', psnr is '26.624410681928037'
At step '5800', psnr is '26.7619694087989'
At step '6000', psnr is '27.04846750919533'
At step '6200', psnr is '26.989920783475405'
At step '6400', psnr is '26.366960528319975'
At step '6600', psnr is '26.515561377491146'
At step '6800', psnr is '26.946590896837638'
At step '7000', psnr is '26.492981735752245'
At step '7200', psnr is '27.003276790103147'
At step '7400', psnr is '26.906324834451635'
At step '7600', psnr is '26.48903055847027'
At step '7800', psnr is '26.892865201074997'
At step '8000', psnr is '26.82759748677403'
At step '8200', psnr is '26.901799466961904'
At step '8400', psnr is '26.987320193575496'
At step '8600', psnr is '27.07402014175248'
At step '8800', psnr is '26.82613508599804'
At step '9000', psnr is '26.99516612484541'
At step '9200', psnr is '26.576089907117577'
At step '9400', psnr is '26.812972776410035'
At step '9600', psnr is '26.892924039477585'
At step '9800', psnr is '26.835056911129072'
At step '10000', psnr is '26.74395595808233'
At step '10200', psnr is '26.339635890579657'
At step '10400', psnr is '27.0657625121885'
At step '10600', psnr is '26.981048794212484'
At step '10800', psnr is '26.899750747529346'
At step '11000', psnr is '26.94741144394726'
At step '11200', psnr is '26.682097694830397'
At step '11400', psnr is '26.799675531725292'
At step '11600', psnr is '26.621580511416898'
At step '11800', psnr is '26.946281542259868'
At step '12000', psnr is '26.888999435812778'
At step '12200', psnr is '26.703163483093345'
At step '12400', psnr is '26.860514827282135'
At step '12600', psnr is '26.838840265589777'
At step '12800', psnr is '26.86516635942054'
At step '13000', psnr is '26.845864630635266'
At step '13200', psnr is '26.64475371651261'
At step '13400', psnr is '26.63991008290519'
