(3, 512, 512)
Starting vanilla DIP on 2 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.433220367098116'
[128, 128, 128, 128]
Number of params in decoder: 83584
torch.Size([1, 128, 32, 32])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.225368644912255'
At step '29400', psnr is '27.074362961041892'
At step '29600', psnr is '27.34229634852315'
At step '29800', psnr is '27.211279412577408'
At step '30000', psnr is '27.235872157286103'
At step '30200', psnr is '27.17970266546612'
At step '30400', psnr is '27.27156320100335'
At step '30600', psnr is '27.214550889347542'
At step '30800', psnr is '27.15710566476075'
At step '31000', psnr is '27.098647357864895'
At step '31200', psnr is '27.16300447894845'
At step '31400', psnr is '26.917155471904486'
At step '31600', psnr is '27.29402824620593'
At step '31800', psnr is '27.325015130161987'
At step '32000', psnr is '27.346835454177025'
At step '32200', psnr is '26.993836989137176'
At step '32400', psnr is '27.098156951834767'
At step '32600', psnr is '27.236591620254153'
At step '32800', psnr is '27.254980865396007'
At step '33000', psnr is '27.202096369366195'
At step '33200', psnr is '27.27005613658422'
At step '33400', psnr is '27.21288091209244'
At step '33600', psnr is '27.19725039127399'
At step '33800', psnr is '27.088623965024865'
At step '34000', psnr is '27.232067594464866'
At step '34200', psnr is '27.14272888457571'
At step '34400', psnr is '27.26430561913582'
At step '34600', psnr is '27.310626447493807'
At step '34800', psnr is '26.927563603901035'
At step '35000', psnr is '27.17767170044226'
At step '35200', psnr is '27.039604110511775'
At step '35400', psnr is '27.211499686834962'
At step '35600', psnr is '27.09224093462172'
At step '35800', psnr is '27.110379423604'
At step '36000', psnr is '27.155706079836158'
At step '36200', psnr is '27.088436730447242'
At step '36400', psnr is '27.081538989960677'
At step '36600', psnr is '27.007438578229362'
At step '36800', psnr is '27.286996984946377'
At step '37000', psnr is '27.1270154359743'
At step '37200', psnr is '27.318376623324273'
At step '37400', psnr is '27.166722661798083'
At step '37600', psnr is '27.292419314710497'
At step '37800', psnr is '27.045006619276055'
At step '38000', psnr is '27.196956065865155'
At step '38200', psnr is '27.26803935494065'
At step '38400', psnr is '27.238305005223175'
At step '38600', psnr is '27.284479087985286'
At step '38800', psnr is '27.151040378529636'
At step '39000', psnr is '27.23878606282808'
At step '39200', psnr is '27.114422213011178'
At step '39400', psnr is '27.21459614790711'
At step '39600', psnr is '27.20315622720381'
At step '39800', psnr is '27.091579409531544'
Experiment done
