(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '19.756213533811913'
[128, 128, 128, 128]
Number of params in decoder: 83584
torch.Size([1, 128, 32, 32])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '27.762032609158727'
At step '36800', psnr is '26.91101232333697'
At step '37000', psnr is '26.993500685804083'
At step '37200', psnr is '27.019689163608508'
At step '37400', psnr is '26.962018877916964'
At step '37600', psnr is '26.997432077604138'
At step '37800', psnr is '26.969541979969446'
At step '38000', psnr is '26.930444109812818'
At step '38200', psnr is '27.109575336140594'
At step '38400', psnr is '27.030091813201068'
At step '38600', psnr is '26.993506304356355'
At step '38800', psnr is '26.865574225278863'
At step '39000', psnr is '26.9377687230301'
At step '39200', psnr is '26.87925869295507'
At step '39400', psnr is '27.081842462551307'
At step '39600', psnr is '26.808542519238976'
At step '39800', psnr is '27.051759347647657'
Experiment done
