(3, 512, 512)
Starting vanilla DIP on 11 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.30849972350026'
[128, 128, 128, 128]
Number of params in decoder: 83584
torch.Size([1, 128, 32, 32])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.104695300468265'
At step '10800', psnr is '27.243759041990423'
At step '11000', psnr is '27.167891123738816'
At step '11200', psnr is '27.292141776703353'
At step '11400', psnr is '27.398896102879363'
At step '11600', psnr is '27.178713467913592'
At step '11800', psnr is '27.35484112217504'
At step '12000', psnr is '27.195843112809'
At step '12200', psnr is '27.400572485643522'
At step '12400', psnr is '27.099357663512585'
At step '12600', psnr is '27.227823853295774'
At step '12800', psnr is '27.43450307515979'
At step '13000', psnr is '27.25745025559992'
At step '13200', psnr is '27.4797666450848'
At step '13400', psnr is '27.280562795881252'
At step '13600', psnr is '27.318932626333826'
At step '13800', psnr is '26.89969627350178'
At step '14000', psnr is '27.37596661791121'
At step '14200', psnr is '27.213111913071604'
At step '14400', psnr is '27.398427531542726'
At step '14600', psnr is '27.053133521427878'
At step '14800', psnr is '27.22196200339671'
At step '15000', psnr is '27.267663114914402'
At step '15200', psnr is '27.32016814039749'
At step '15400', psnr is '27.30709633985194'
At step '15600', psnr is '27.315052180196254'
At step '15800', psnr is '27.337632161774522'
At step '16000', psnr is '27.506331345442945'
At step '16200', psnr is '27.410354740995885'
At step '16400', psnr is '27.26131426608735'
At step '16600', psnr is '27.21688791244036'
At step '16800', psnr is '27.346108197846345'
At step '17000', psnr is '27.360879165548504'
At step '17200', psnr is '27.443167400637286'
At step '17400', psnr is '27.44683546745953'
At step '17600', psnr is '27.23174764648917'
At step '17800', psnr is '27.260775277113886'
At step '18000', psnr is '27.297942321731497'
At step '18200', psnr is '27.438075817450933'
At step '18400', psnr is '27.155284033789393'
At step '18600', psnr is '27.378354838988493'
At step '18800', psnr is '27.35191702137675'
At step '19000', psnr is '27.365655779891526'
At step '19200', psnr is '26.989070429000574'
At step '19400', psnr is '27.372026340956204'
At step '19600', psnr is '27.21849654473564'
At step '19800', psnr is '27.45181446170588'
At step '20000', psnr is '27.380900938538844'
At step '20200', psnr is '27.508078207857956'
At step '20400', psnr is '27.424140775599056'
At step '20600', psnr is '27.09060852701601'
At step '20800', psnr is '27.303828889173012'
At step '21000', psnr is '27.417727679622313'
At step '21200', psnr is '27.241179828754163'
At step '21400', psnr is '27.377688901535123'
At step '21600', psnr is '27.412798456991524'
At step '21800', psnr is '27.181115290013697'
At step '22000', psnr is '27.368841823295845'
At step '22200', psnr is '27.354355559844183'
At step '22400', psnr is '27.354504027275098'
At step '22600', psnr is '27.426276946597'
At step '22800', psnr is '27.249909674608006'
At step '23000', psnr is '27.27205443145551'
At step '23200', psnr is '27.41374795467099'
At step '23400', psnr is '27.329469772569333'
At step '23600', psnr is '27.14385397614118'
At step '23800', psnr is '27.307188807035292'
At step '24000', psnr is '27.347458247051367'
At step '24200', psnr is '27.16238285527943'
At step '24400', psnr is '27.355392188454616'
At step '24600', psnr is '27.199949834719295'
At step '24800', psnr is '27.295074710416092'
At step '25000', psnr is '27.376246249100745'
At step '25200', psnr is '27.26923620901159'
At step '25400', psnr is '27.148673482240866'
At step '25600', psnr is '27.41074215599347'
At step '25800', psnr is '27.37014046027456'
At step '26000', psnr is '27.288626385290733'
At step '26200', psnr is '27.295808117807518'
At step '26400', psnr is '27.29540288406379'
At step '26600', psnr is '27.149580325299176'
At step '26800', psnr is '27.366474541403136'
At step '27000', psnr is '27.465404056987737'
At step '27200', psnr is '27.069944470480436'
At step '27400', psnr is '27.457106576729796'
At step '27600', psnr is '27.500332036953044'
At step '27800', psnr is '27.339533567432'
At step '28000', psnr is '27.178282843913482'
At step '28200', psnr is '27.374814020115252'
At step '28400', psnr is '27.30081237089091'
At step '28600', psnr is '27.391465471124974'
At step '28800', psnr is '27.276516084703815'
At step '29000', psnr is '27.27061299907662'
At step '29200', psnr is '27.416717066286612'
At step '29400', psnr is '27.397601891335675'
At step '29600', psnr is '27.23456330257211'
At step '29800', psnr is '27.438255484754084'
At step '30000', psnr is '27.361600362577107'
At step '30200', psnr is '27.417808304505115'
At step '30400', psnr is '27.200495656699097'
At step '30600', psnr is '27.36021727871883'
At step '30800', psnr is '27.37302633067058'
At step '31000', psnr is '27.319173155822792'
At step '31200', psnr is '27.314267571839984'
At step '31400', psnr is '27.27844359752849'
At step '31600', psnr is '27.44145991222424'
At step '31800', psnr is '27.39832199192248'
At step '32000', psnr is '27.368299804820513'
At step '32200', psnr is '27.364115162461143'
At step '32400', psnr is '27.323085402518075'
At step '32600', psnr is '27.3182623774758'
At step '32800', psnr is '27.316527246189445'
At step '33000', psnr is '27.36573985434937'
At step '33200', psnr is '27.387197236416107'
At step '33400', psnr is '27.297340427566223'
At step '33600', psnr is '27.286692995357814'
At step '33800', psnr is '26.957155204685698'
At step '34000', psnr is '27.288945947252227'
At step '34200', psnr is '27.342772064079973'
At step '34400', psnr is '27.389871875683554'
At step '34600', psnr is '27.359904541999008'
At step '34800', psnr is '27.393290451257563'
At step '35000', psnr is '27.30190420418914'
At step '35200', psnr is '27.35310231207947'
At step '35400', psnr is '27.21501601008621'
At step '35600', psnr is '27.411980388911665'
At step '35800', psnr is '27.194339038041253'
At step '36000', psnr is '27.181226248576202'
At step '36200', psnr is '27.309685076978187'
At step '36400', psnr is '27.353889295135865'
At step '36600', psnr is '27.3721232376703'
At step '36800', psnr is '27.357868449860916'
At step '37000', psnr is '27.270021621549713'
At step '37200', psnr is '27.31657194472163'
At step '37400', psnr is '27.206517251295725'
At step '37600', psnr is '27.303048479295047'
At step '37800', psnr is '27.3017977247836'
At step '38000', psnr is '27.338942867348415'
At step '38200', psnr is '27.39716483490109'
At step '38400', psnr is '27.335505195837406'
At step '38600', psnr is '27.384736593624936'
At step '38800', psnr is '27.276867705560747'
At step '39000', psnr is '27.296708772636393'
At step '39200', psnr is '27.321540436615642'
At step '39400', psnr is '27.294773680364777'
At step '39600', psnr is '27.262313039040333'
At step '39800', psnr is '27.162230027877232'
Experiment done
