(3, 512, 512)
Starting vanilla DIP on 0 using ADAM(sigma=0.15,lr=0.01,decay=0,beta=0)
Noisy PSNR is '16.430517393382527'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.038243774242027'
At step '400', psnr is '25.127448080207465'
At step '600', psnr is '25.08682396823847'
At step '800', psnr is '25.167254936714794'
At step '1000', psnr is '25.560267641412835'
At step '1200', psnr is '25.41284436748032'
At step '1400', psnr is '25.392622410236726'
At step '1600', psnr is '25.14195751049435'
At step '1800', psnr is '25.334580415251526'
At step '2000', psnr is '25.23763667058823'
At step '2200', psnr is '25.12393636093307'
At step '2400', psnr is '25.35374409775308'
At step '2600', psnr is '24.9541811564052'
At step '2800', psnr is '25.244639961025577'
At step '3000', psnr is '24.925401275870232'
At step '3200', psnr is '25.25028030283036'
At step '3400', psnr is '24.899032024085884'
At step '3600', psnr is '25.32213981237737'
At step '3800', psnr is '25.09576574360972'
At step '4000', psnr is '25.11865431816487'
At step '4200', psnr is '24.86177689090635'
At step '4400', psnr is '24.813876510042977'
At step '4600', psnr is '24.61865446218336'
At step '4800', psnr is '24.639787043106306'
At step '5000', psnr is '24.807865511322497'
At step '5200', psnr is '24.900016237021863'
At step '5400', psnr is '25.011001814394827'
At step '5600', psnr is '24.758796018321227'
At step '5800', psnr is '24.824761475461713'
At step '6000', psnr is '24.76988275675314'
At step '6200', psnr is '24.628024249171357'
At step '6400', psnr is '24.62735695296154'
At step '6600', psnr is '24.26111889035507'
At step '6800', psnr is '24.74404921370393'
At step '7000', psnr is '24.71681445104864'
At step '7200', psnr is '24.639338349212487'
At step '7400', psnr is '24.648479792166018'
At step '7600', psnr is '24.6517355227823'
At step '7800', psnr is '24.511886445798716'
At step '8000', psnr is '24.56650875702911'
At step '8200', psnr is '24.5609842567396'
At step '8400', psnr is '24.51691589388513'
At step '8600', psnr is '24.738517058639115'
At step '8800', psnr is '24.594851508445647'
At step '9000', psnr is '24.544977797300504'
At step '9200', psnr is '24.528949407678407'
At step '9400', psnr is '24.27202679565365'
At step '9600', psnr is '24.563321627649408'
At step '9800', psnr is '24.437063869115097'
At step '10000', psnr is '24.11104161514035'
At step '10200', psnr is '24.48592373952772'
At step '10400', psnr is '24.419990770108754'
At step '10600', psnr is '24.39119095622123'
At step '10800', psnr is '24.38086745458453'
At step '11000', psnr is '24.494784152288073'
At step '11200', psnr is '24.5496913153889'
At step '11400', psnr is '24.205977926982435'
At step '11600', psnr is '24.200300788130917'
At step '11800', psnr is '24.396082154689754'
At step '12000', psnr is '24.477086945970328'
At step '12200', psnr is '24.1095504828332'
At step '12400', psnr is '24.063732961639648'
At step '12600', psnr is '24.280866240426352'
At step '12800', psnr is '24.302276219360234'
At step '13000', psnr is '24.44748710654931'
At step '13200', psnr is '24.276496914999797'
At step '13400', psnr is '24.336336385448384'
At step '13600', psnr is '24.18496790277945'
At step '13800', psnr is '24.176962596025987'
At step '14000', psnr is '24.375013609751246'
At step '14200', psnr is '24.15020766199202'
At step '14400', psnr is '24.207987424408746'
At step '14600', psnr is '24.32867343855813'
At step '14800', psnr is '24.21020740230262'
At step '15000', psnr is '24.275403077111818'
At step '15200', psnr is '24.191224477396066'
At step '15400', psnr is '24.163808030647267'
At step '15600', psnr is '24.227146784889477'
At step '15800', psnr is '24.243186187653723'
At step '16000', psnr is '24.32911209001018'
At step '16200', psnr is '24.224209664962707'
At step '16400', psnr is '24.330555226525355'
At step '16600', psnr is '24.267692306841823'
At step '16800', psnr is '24.21743921985503'
At step '17000', psnr is '24.163486820987586'
At step '17200', psnr is '24.273093480833676'
At step '17400', psnr is '24.03990591634381'
At step '17600', psnr is '24.12945931971215'
At step '17800', psnr is '24.16598078892051'
At step '18000', psnr is '23.934224566795017'
At step '18200', psnr is '24.006764034582787'
At step '18400', psnr is '24.225642203569056'
At step '18600', psnr is '24.233838368278438'
At step '18800', psnr is '24.083315793180155'
At step '19000', psnr is '23.99302295216838'
At step '19200', psnr is '24.070419611558293'
At step '19400', psnr is '24.095268635023782'
At step '19600', psnr is '24.20881357408482'
At step '19800', psnr is '23.950469652711313'
At step '20000', psnr is '24.09718995570924'
At step '20200', psnr is '24.054122379256757'
At step '20400', psnr is '23.957909101229106'
At step '20600', psnr is '24.18752766094764'
At step '20800', psnr is '23.594756351351982'
At step '21000', psnr is '24.017546665670928'
At step '21200', psnr is '24.106876232718335'
At step '21400', psnr is '24.11836415467701'
At step '21600', psnr is '24.054913515833043'
At step '21800', psnr is '23.81604080484979'
At step '22000', psnr is '24.08981144330373'
At step '22200', psnr is '24.15541461564441'
At step '22400', psnr is '24.049888363290286'
At step '22600', psnr is '23.784765323409907'
At step '22800', psnr is '23.98100238729792'
At step '23000', psnr is '24.15663380321319'
At step '23200', psnr is '23.979353888737222'
At step '23400', psnr is '23.941887753695248'
