(3, 256, 256)
At step '7600', psnr is '27.57403329683031', noisy psnr is '23.809557388610457'
At step '7800', psnr is '27.611312830065717', noisy psnr is '23.8135953020046'
At step '8000', psnr is '27.506223617499565', noisy psnr is '23.820353139075188'
At step '8200', psnr is '27.473878746497235', noisy psnr is '23.75726667275908'
At step '8400', psnr is '27.675064436550375', noisy psnr is '23.88754700831113'
At step '8600', psnr is '27.729892648247784', noisy psnr is '23.936758782538234'
At step '8800', psnr is '27.607286895552935', noisy psnr is '23.921823946251205'
At step '9000', psnr is '27.193002780195442', noisy psnr is '23.780049477170493'
At step '9200', psnr is '27.77538600143849', noisy psnr is '24.014421596478506'
At step '9400', psnr is '27.753716366397327', noisy psnr is '24.02153470858254'
At step '9600', psnr is '27.889309167481198', noisy psnr is '24.099167298271777'
At step '9800', psnr is '27.888263872462126', noisy psnr is '24.110174832057027'
At step '10000', psnr is '27.614212692662452', noisy psnr is '24.043686223231944'
At step '10200', psnr is '27.69070932993405', noisy psnr is '24.031268127701715'
At step '10400', psnr is '27.480807738507952', noisy psnr is '24.01807834074163'
At step '10600', psnr is '27.664347545891896', noisy psnr is '24.07984475748567'
At step '10800', psnr is '27.721742588369388', noisy psnr is '24.12550531412222'
At step '11000', psnr is '27.614010462014118', noisy psnr is '24.09654663131526'
At step '11200', psnr is '27.91175124313067', noisy psnr is '24.248894623733133'
At step '11400', psnr is '27.84127232448757', noisy psnr is '24.218828811819225'
At step '11600', psnr is '27.70382745575967', noisy psnr is '24.159950544007884'
At step '11800', psnr is '27.35035250885307', noisy psnr is '24.01267738196711'
At step '12000', psnr is '27.65873076358546', noisy psnr is '24.20683407059425'
At step '12200', psnr is '27.16671598722119', noisy psnr is '23.938339758571626'
At step '12400', psnr is '27.647451527286822', noisy psnr is '24.238190742712057'
At step '12600', psnr is '27.420141907630516', noisy psnr is '24.128309623503597'
At step '12800', psnr is '26.79688928415326', noisy psnr is '23.73354952151665'
At step '13000', psnr is '27.47004257799601', noisy psnr is '24.166502224242755'
At step '13200', psnr is '27.221254432403722', noisy psnr is '24.09326825647276'
At step '13400', psnr is '27.562975873153285', noisy psnr is '24.249002683547648'
At step '13600', psnr is '27.03544432534432', noisy psnr is '23.995587132705953'
At step '13800', psnr is '27.779472252104583', noisy psnr is '24.359163332343318'
At step '14000', psnr is '27.577811253517805', noisy psnr is '24.273803344612336'
At step '14200', psnr is '27.57614177425646', noisy psnr is '24.298736555945673'
At step '14400', psnr is '26.83020652711372', noisy psnr is '23.993132648542726'
At step '14600', psnr is '27.306256717893348', noisy psnr is '24.165529298136235'
At step '14800', psnr is '27.722392163623066', noisy psnr is '24.409696483266174'
At step '15000', psnr is '27.427753388312723', noisy psnr is '24.25158259712303'
At step '15200', psnr is '27.439757577027223', noisy psnr is '24.309440119523064'
At step '15400', psnr is '27.613294569624273', noisy psnr is '24.39504274502431'
At step '15600', psnr is '27.646778710923098', noisy psnr is '24.43450750350587'
At step '15800', psnr is '27.505781034510363', noisy psnr is '24.395209970255'
At step '16000', psnr is '27.574125495869644', noisy psnr is '24.415570697199982'
At step '16200', psnr is '27.30382484843912', noisy psnr is '24.214435031172172'
At step '16400', psnr is '27.678382826862453', noisy psnr is '24.455781185487716'
At step '16600', psnr is '27.728594462678497', noisy psnr is '24.490957438586165'
At step '16800', psnr is '27.340646020817974', noisy psnr is '24.298389269824973'
At step '17000', psnr is '27.331023044877696', noisy psnr is '24.304961270079314'
At step '17200', psnr is '27.52338388365889', noisy psnr is '24.442468122751496'
At step '17400', psnr is '27.021637415560733', noisy psnr is '24.22492505912547'
At step '17600', psnr is '27.2442905467696', noisy psnr is '24.406172958480003'
At step '17800', psnr is '27.321285889427728', noisy psnr is '24.369888831038587'
At step '18000', psnr is '27.558495020026715', noisy psnr is '24.471667048183058'
At step '18200', psnr is '27.325695985912386', noisy psnr is '24.386755765565162'
At step '18400', psnr is '27.623065428182485', noisy psnr is '24.610964637122304'
At step '18600', psnr is '27.386174476333636', noisy psnr is '24.46919784711016'
At step '18800', psnr is '26.816846795286516', noisy psnr is '24.102551212273802'
At step '19000', psnr is '27.399265414208696', noisy psnr is '24.478010056822228'
At step '19200', psnr is '27.624842334799474', noisy psnr is '24.63303805489852'
At step '19400', psnr is '27.64168529563551', noisy psnr is '24.606483858244243'
At step '19600', psnr is '27.443577709062144', noisy psnr is '24.555193279156818'
At step '19800', psnr is '27.392714058052576', noisy psnr is '24.444805799620944'
At step '20000', psnr is '27.110359176694846', noisy psnr is '24.364188080509223'
At step '20200', psnr is '27.45329151695362', noisy psnr is '24.52578351274246'
At step '20400', psnr is '26.95824972799691', noisy psnr is '24.297782471300046'
At step '20600', psnr is '27.274303752082357', noisy psnr is '24.456297016646552'
At step '20800', psnr is '27.441508093770963', noisy psnr is '24.555967691985977'
At step '21000', psnr is '27.381778537504907', noisy psnr is '24.543087488519962'
At step '21200', psnr is '27.27390068129225', noisy psnr is '24.44286951954048'
At step '21400', psnr is '27.167530862848626', noisy psnr is '24.403340000080775'
At step '21600', psnr is '27.072804596590316', noisy psnr is '24.434696095293585'
At step '21800', psnr is '27.11491231385449', noisy psnr is '24.38561502157105'
At step '22000', psnr is '26.944366620580382', noisy psnr is '24.39573331020314'
At step '22200', psnr is '26.992624819212693', noisy psnr is '24.424196470152012'
At step '22400', psnr is '27.255625855188', noisy psnr is '24.501282494139453'
At step '22600', psnr is '27.137780737940847', noisy psnr is '24.51492845739456'
At step '22800', psnr is '26.74425439760539', noisy psnr is '24.31545666484194'
At step '23000', psnr is '27.39770997777377', noisy psnr is '24.645583729146452'
At step '23200', psnr is '27.67477893066468', noisy psnr is '24.80716166635752'
At step '23400', psnr is '26.978463872740278', noisy psnr is '24.330377169881'
At step '23600', psnr is '26.982798408790675', noisy psnr is '24.33233617804058'
At step '23800', psnr is '27.422651616187814', noisy psnr is '24.69154328761675'
At step '24000', psnr is '27.627812496842466', noisy psnr is '24.773509382487717'
At step '24200', psnr is '26.748630077275838', noisy psnr is '24.26275674994697'
At step '24400', psnr is '27.47223729900538', noisy psnr is '24.75896927390075'
At step '24600', psnr is '26.992677806582165', noisy psnr is '24.464219896325687'
At step '24800', psnr is '27.30765536005861', noisy psnr is '24.673349332253885'
At step '25000', psnr is '27.176210430034068', noisy psnr is '24.569083159565007'
At step '25200', psnr is '26.824992158203248', noisy psnr is '24.38790079163319'
At step '25400', psnr is '26.992000237949462', noisy psnr is '24.528616542277835'
At step '25600', psnr is '26.84278562356694', noisy psnr is '24.396487893540236'
At step '25800', psnr is '27.354976313660625', noisy psnr is '24.76211194386864'
At step '26000', psnr is '27.484549615033504', noisy psnr is '24.80477468684322'
At step '26200', psnr is '27.363488371404458', noisy psnr is '24.715431355980982'
At step '26400', psnr is '26.898295682849096', noisy psnr is '24.39930902686615'
At step '26600', psnr is '27.293346802169644', noisy psnr is '24.6559679300597'
At step '26800', psnr is '27.317253032396103', noisy psnr is '24.745782217501038'
At step '27000', psnr is '26.96398313456018', noisy psnr is '24.46971533029067'
At step '27200', psnr is '27.249427023483644', noisy psnr is '24.69276580993579'
At step '27400', psnr is '27.214275398049153', noisy psnr is '24.632088670230146'
At step '27600', psnr is '26.6923414374585', noisy psnr is '24.340624526279555'
At step '27800', psnr is '27.566803641945', noisy psnr is '24.90834777074927'
At step '28000', psnr is '27.104060263516665', noisy psnr is '24.58724591204071'
At step '28200', psnr is '27.211854596317174', noisy psnr is '24.67131295675273'
At step '28400', psnr is '27.232611062281453', noisy psnr is '24.73372054441539'
At step '28600', psnr is '27.196457578432067', noisy psnr is '24.747807964880025'
At step '28800', psnr is '27.27512653016174', noisy psnr is '24.761004479536872'
At step '29000', psnr is '27.210372711093473', noisy psnr is '24.65622221470519'
At step '29200', psnr is '27.235156716819237', noisy psnr is '24.75457570664593'
At step '29400', psnr is '26.35864426543728', noisy psnr is '24.11982954368266'
At step '29600', psnr is '27.059479211635676', noisy psnr is '24.63181946710835'
At step '29800', psnr is '27.223382668636205', noisy psnr is '24.77036576840956'
At step '30000', psnr is '27.039369606113716', noisy psnr is '24.553213914026525'
At step '30200', psnr is '26.615136234902714', noisy psnr is '24.407522412712122'
At step '30400', psnr is '26.495602830579514', noisy psnr is '24.331713575752705'
At step '30600', psnr is '27.340147986578117', noisy psnr is '24.788986656587852'
At step '30800', psnr is '27.323951283678703', noisy psnr is '24.842555361052874'
At step '31000', psnr is '27.38295844913249', noisy psnr is '24.860948110244752'
At step '31200', psnr is '27.32499147705601', noisy psnr is '24.816703666788374'
At step '31400', psnr is '27.491735933367035', noisy psnr is '24.94272958881535'
At step '31600', psnr is '27.38386952970872', noisy psnr is '24.88255253760936'
At step '31800', psnr is '27.113043595510824', noisy psnr is '24.71576762931258'
At step '32000', psnr is '26.87959408947802', noisy psnr is '24.535602488786704'
At step '32200', psnr is '27.05043612575921', noisy psnr is '24.655521504774946'
At step '32400', psnr is '27.27593669382894', noisy psnr is '24.776785058371274'
At step '32600', psnr is '27.2756450678181', noisy psnr is '24.823826594842515'
At step '32800', psnr is '26.830426485645237', noisy psnr is '24.633678699153787'
At step '33000', psnr is '26.969481295839834', noisy psnr is '24.649463892691834'
At step '33200', psnr is '27.165373325349556', noisy psnr is '24.812263828622036'
At step '33400', psnr is '27.141851082596755', noisy psnr is '24.7578251424556'
At step '33600', psnr is '27.214489098240353', noisy psnr is '24.83264635000878'
At step '33800', psnr is '27.1154812719992', noisy psnr is '24.686333853176347'
At step '34000', psnr is '26.68672664615663', noisy psnr is '24.514401487085916'
At step '34200', psnr is '27.18301747259291', noisy psnr is '24.798141474939143'
At step '34400', psnr is '27.38843771144459', noisy psnr is '24.9550064558651'
At step '34600', psnr is '26.223099792898065', noisy psnr is '24.191811310080773'
At step '34800', psnr is '27.05862184460711', noisy psnr is '24.773847594556756'
At step '35000', psnr is '27.26393029746015', noisy psnr is '24.904373621906053'
At step '35200', psnr is '26.898608339343614', noisy psnr is '24.669489215916116'
At step '35400', psnr is '27.020889138712878', noisy psnr is '24.703596230865497'
At step '35600', psnr is '27.10514985214739', noisy psnr is '24.82178228403518'
At step '35800', psnr is '27.334349643222076', noisy psnr is '24.959747658158594'
At step '36000', psnr is '27.10386121560245', noisy psnr is '24.8130964106358'
At step '36200', psnr is '26.85768501371168', noisy psnr is '24.61810581690287'
At step '36400', psnr is '27.14610150974165', noisy psnr is '24.850054137166964'
At step '36600', psnr is '27.036240039520326', noisy psnr is '24.794163401317995'
At step '36800', psnr is '27.307938668755334', noisy psnr is '24.925124810700563'
At step '37000', psnr is '27.27155063645561', noisy psnr is '24.972710941447982'
At step '37200', psnr is '26.73147331658239', noisy psnr is '24.531707218767906'
At step '37400', psnr is '26.695491868683717', noisy psnr is '24.488331462821623'
At step '37600', psnr is '26.890246194991214', noisy psnr is '24.75007731209175'
At step '37800', psnr is '27.34462062353094', noisy psnr is '25.004354873979047'
At step '38000', psnr is '27.16089705083084', noisy psnr is '24.865313690814276'
At step '38200', psnr is '27.050281356415738', noisy psnr is '24.73142114336037'
At step '38400', psnr is '27.18297382239697', noisy psnr is '24.936563658185378'
At step '38600', psnr is '27.124067888966827', noisy psnr is '24.889098029722213'
At step '38800', psnr is '27.296851044053213', noisy psnr is '25.00428772495042'
At step '39000', psnr is '26.988168681267585', noisy psnr is '24.868967079647785'
At step '39200', psnr is '26.755579288317108', noisy psnr is '24.737690445498085'
At step '39400', psnr is '26.744968171382205', noisy psnr is '24.639688612061292'
At step '39600', psnr is '26.82704134738753', noisy psnr is '24.702295806136462'
At step '39800', psnr is '26.869105277423294', noisy psnr is '24.74448737501549'
(1, 3, 256, 256) (3, 256, 256) (3, 256, 256)
