(3, 256, 256)
At step '20400', psnr is '25.398520954653616', noisy psnr is '20.83929117463819'
At step '20600', psnr is '26.013874715615156', noisy psnr is '21.058672951342253'
At step '20800', psnr is '25.751552667848898', noisy psnr is '20.952524932511636'
At step '21000', psnr is '25.974430923694378', noisy psnr is '20.976854399821395'
At step '21200', psnr is '25.112733832162473', noisy psnr is '20.70911509568831'
At step '21400', psnr is '25.73142351729294', noisy psnr is '20.922462673952154'
At step '21600', psnr is '26.082064397109438', noisy psnr is '21.084010801027127'
At step '21800', psnr is '26.049630812621125', noisy psnr is '21.097660370648953'
At step '22000', psnr is '26.034832044698454', noisy psnr is '21.065453313270414'
At step '22200', psnr is '25.901562669622244', noisy psnr is '21.05617628548179'
At step '22400', psnr is '25.785007964024228', noisy psnr is '21.028939986570986'
At step '22600', psnr is '25.61178260007397', noisy psnr is '20.953756579128214'
At step '22800', psnr is '25.860945647712732', noisy psnr is '21.08857554503013'
At step '23000', psnr is '25.180549101217757', noisy psnr is '20.855463558180478'
At step '23200', psnr is '26.05530964131455', noisy psnr is '21.12136725761253'
At step '23400', psnr is '25.54400384010334', noisy psnr is '20.930243199861202'
At step '23600', psnr is '25.895678824910725', noisy psnr is '21.10190393136071'
At step '23800', psnr is '25.253500464276776', noisy psnr is '20.890934086785865'
At step '24000', psnr is '25.953403165903957', noisy psnr is '21.193438701179296'
At step '24200', psnr is '25.606965492000224', noisy psnr is '21.02111973098806'
At step '24400', psnr is '26.009691337164927', noisy psnr is '21.199808880334015'
At step '24600', psnr is '25.469922886997217', noisy psnr is '21.049195908580373'
At step '24800', psnr is '25.69529032299212', noisy psnr is '21.060867425045345'
At step '25000', psnr is '25.51067662389627', noisy psnr is '21.009966535355158'
At step '25200', psnr is '25.269250117742143', noisy psnr is '20.94203975850813'
At step '25400', psnr is '25.700421440160426', noisy psnr is '21.063318563924742'
At step '25600', psnr is '25.773067102121882', noisy psnr is '21.143812088927763'
At step '25800', psnr is '25.808306661631853', noisy psnr is '21.104015205557193'
At step '26000', psnr is '25.70109613829', noisy psnr is '21.08076141534307'
At step '26200', psnr is '26.055506375654566', noisy psnr is '21.263036871670167'
At step '26400', psnr is '26.022981433169857', noisy psnr is '21.248160353080547'
At step '26600', psnr is '26.08763444045971', noisy psnr is '21.28461773410988'
At step '26800', psnr is '25.790937346156554', noisy psnr is '21.164479800580096'
At step '27000', psnr is '25.833848093581263', noisy psnr is '21.233599565949028'
At step '27200', psnr is '25.6557318905246', noisy psnr is '21.194372107967435'
At step '27400', psnr is '25.3237410617489', noisy psnr is '21.104876397051385'
At step '27600', psnr is '25.721642759404084', noisy psnr is '21.24263347185577'
At step '27800', psnr is '25.334781036648554', noisy psnr is '21.053726863021772'
At step '28000', psnr is '25.48663449714471', noisy psnr is '21.14910911591349'
At step '28200', psnr is '25.47061893055269', noisy psnr is '21.141222834426653'
At step '28400', psnr is '25.270975634214295', noisy psnr is '21.03720373565194'
At step '28600', psnr is '25.563994776266536', noisy psnr is '21.22807514054371'
At step '28800', psnr is '25.520700742824832', noisy psnr is '21.19295122125525'
At step '29000', psnr is '25.314980886365053', noisy psnr is '21.150961617570584'
At step '29200', psnr is '25.26085670446254', noisy psnr is '21.0671491578262'
At step '29400', psnr is '25.5480025355107', noisy psnr is '21.249987093519366'
At step '29600', psnr is '25.533201461070973', noisy psnr is '21.23807981577789'
At step '29800', psnr is '25.5407357366824', noisy psnr is '21.231334914682208'
At step '30000', psnr is '25.568722023842476', noisy psnr is '21.2509679897708'
At step '30200', psnr is '25.474061625683916', noisy psnr is '21.24211671200108'
At step '30400', psnr is '25.618390939028977', noisy psnr is '21.32420897403498'
At step '30600', psnr is '25.62930368728665', noisy psnr is '21.287585465751306'
At step '30800', psnr is '24.834884300032122', noisy psnr is '20.90634529807025'
At step '31000', psnr is '25.158763745572305', noisy psnr is '21.099303106384557'
At step '31200', psnr is '25.24147842251454', noisy psnr is '21.14235649875328'
At step '31400', psnr is '25.228125620102603', noisy psnr is '21.105383385818776'
At step '31600', psnr is '25.52974651355261', noisy psnr is '21.279246399629397'
At step '31800', psnr is '25.433145977344147', noisy psnr is '21.22039860691505'
At step '32000', psnr is '25.301816013656662', noisy psnr is '21.180748311745475'
At step '32200', psnr is '25.06625904939867', noisy psnr is '21.07341678826522'
At step '32400', psnr is '25.63049085437521', noisy psnr is '21.305126603181968'
At step '32600', psnr is '25.493971438230083', noisy psnr is '21.23432629364102'
At step '32800', psnr is '25.483506315153463', noisy psnr is '21.253558698997054'
At step '33000', psnr is '25.359258261477432', noisy psnr is '21.19605018644737'
At step '33200', psnr is '25.756389768852827', noisy psnr is '21.39125671367538'
At step '33400', psnr is '25.294192189532218', noisy psnr is '21.18934467221451'
At step '33600', psnr is '25.299374815633755', noisy psnr is '21.259050850490677'
At step '33800', psnr is '25.326036352027078', noisy psnr is '21.203877776963065'
At step '34000', psnr is '25.436266830217924', noisy psnr is '21.272040432064593'
At step '34200', psnr is '25.320625508766376', noisy psnr is '21.225355863079116'
At step '34400', psnr is '25.067407302885385', noisy psnr is '21.096051554874524'
At step '34600', psnr is '25.16435013976388', noisy psnr is '21.215784532329995'
At step '34800', psnr is '25.274064591254948', noisy psnr is '21.258550459783333'
At step '35000', psnr is '25.332978112760856', noisy psnr is '21.266176113043215'
At step '35200', psnr is '25.323684123705952', noisy psnr is '21.276439591178907'
At step '35400', psnr is '25.47109551186907', noisy psnr is '21.32084662023444'
At step '35600', psnr is '25.432451442061573', noisy psnr is '21.322736169171364'
At step '35800', psnr is '25.308032506893127', noisy psnr is '21.25631341300607'
At step '36000', psnr is '25.35573116463533', noisy psnr is '21.28330783501007'
At step '36200', psnr is '25.53713986677186', noisy psnr is '21.38020013467518'
At step '36400', psnr is '25.413153011938224', noisy psnr is '21.316704709862655'
At step '36600', psnr is '25.65783585274961', noisy psnr is '21.441153902770335'
At step '36800', psnr is '25.44147034603208', noisy psnr is '21.3353483332666'
At step '37000', psnr is '25.523464422448406', noisy psnr is '21.38641224997121'
At step '37200', psnr is '25.42008904495336', noisy psnr is '21.4318832044098'
At step '37400', psnr is '25.495999725778987', noisy psnr is '21.370651815995068'
At step '37600', psnr is '25.490658113572422', noisy psnr is '21.44357357623493'
At step '37800', psnr is '25.246868407030057', noisy psnr is '21.292181393305846'
At step '38000', psnr is '25.304732934240892', noisy psnr is '21.30313033937489'
At step '38200', psnr is '25.209122461701348', noisy psnr is '21.28621271636682'
At step '38400', psnr is '25.486071175024826', noisy psnr is '21.413211871255577'
At step '38600', psnr is '25.221150317717772', noisy psnr is '21.292823377051896'
At step '38800', psnr is '25.161493484791563', noisy psnr is '21.28001164153956'
At step '39000', psnr is '25.10380769031316', noisy psnr is '21.301784158406065'
At step '39200', psnr is '25.519989557869497', noisy psnr is '21.460282520028922'
At step '39400', psnr is '24.979984750638575', noisy psnr is '21.24218022192773'
At step '39600', psnr is '25.008506566259214', noisy psnr is '21.323027383217784'
At step '39800', psnr is '25.119220874623863', noisy psnr is '21.313021904612206'
(1, 3, 256, 256) (3, 256, 256) (3, 256, 256)
