noisy psnr: 10.308954730514184
Starting vanilla DIP on 2 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '10.308954730514184'
input dim: torch.Size([1, 32, 512, 512])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.026822377157977'
At step '23200', psnr is '17.06245893262922'
At step '23400', psnr is '17.027938743039602'
At step '23600', psnr is '17.13003950809441'
At step '23800', psnr is '17.117146171126592'
At step '24000', psnr is '17.096481248819043'
At step '24200', psnr is '16.948950200107518'
At step '24400', psnr is '17.03929318885697'
At step '24600', psnr is '17.03166184607817'
At step '24800', psnr is '17.06710754446626'
At step '25000', psnr is '17.001341017619126'
At step '25200', psnr is '16.899104879449435'
At step '25400', psnr is '17.121221996008032'
At step '25600', psnr is '17.082607206460064'
At step '25800', psnr is '17.01976172793431'
At step '26000', psnr is '16.95889861252188'
At step '26200', psnr is '17.156030107307533'
At step '26400', psnr is '16.96645598951459'
At step '26600', psnr is '17.029637678122626'
At step '26800', psnr is '17.036796827242423'
At step '27000', psnr is '16.99979276543251'
At step '27200', psnr is '16.947153406184576'
At step '27400', psnr is '16.973321315134193'
At step '27600', psnr is '16.992006383948873'
At step '27800', psnr is '16.950567817067157'
At step '28000', psnr is '16.758925767963724'
At step '28200', psnr is '16.980142081246562'
At step '28400', psnr is '16.92986914870707'
At step '28600', psnr is '16.90011026827794'
At step '28800', psnr is '16.958133660814724'
At step '29000', psnr is '16.948974675358496'
At step '29200', psnr is '16.90385693035218'
At step '29400', psnr is '16.891555414692245'
At step '29600', psnr is '16.903807609908423'
At step '29800', psnr is '16.90259417399647'
At step '30000', psnr is '16.919777926171836'
At step '30200', psnr is '16.822768193856938'
At step '30400', psnr is '16.889921129204964'
At step '30600', psnr is '17.034688251970444'
At step '30800', psnr is '16.857458973792163'
At step '31000', psnr is '16.89828553890714'
At step '31200', psnr is '16.862462811354245'
At step '31400', psnr is '16.848635790400593'
At step '31600', psnr is '16.888051469360327'
At step '31800', psnr is '16.798499840460778'
At step '32000', psnr is '16.801106280937816'
At step '32200', psnr is '16.839284235783524'
At step '32400', psnr is '16.804023570521963'
At step '32600', psnr is '16.815060965146458'
At step '32800', psnr is '16.843325525036665'
At step '33000', psnr is '16.75399524565198'
At step '33200', psnr is '16.855931044939236'
At step '33400', psnr is '16.929262401173112'
At step '33600', psnr is '16.90711103663586'
At step '33800', psnr is '16.78978384918873'
At step '34000', psnr is '16.909401197489828'
At step '34200', psnr is '16.804872206689836'
At step '34400', psnr is '16.83470275333586'
At step '34600', psnr is '16.846629647787175'
At step '34800', psnr is '16.835395086559938'
At step '35000', psnr is '16.78469465583586'
At step '35200', psnr is '16.776473671655648'
At step '35400', psnr is '16.788414981914094'
At step '35600', psnr is '16.793265200953847'
At step '35800', psnr is '16.78312582909459'
At step '36000', psnr is '16.78017541285348'
At step '36200', psnr is '16.874657797297385'
At step '36400', psnr is '16.709573924222624'
At step '36600', psnr is '16.646817231790052'
At step '36800', psnr is '16.74625945630636'
At step '37000', psnr is '16.798378327841853'
At step '37200', psnr is '16.63610772470157'
At step '37400', psnr is '16.822435631121362'
At step '37600', psnr is '16.705478043024495'
At step '37800', psnr is '16.725192686361186'
At step '38000', psnr is '16.66871596226384'
At step '38200', psnr is '16.82654640989149'
At step '38400', psnr is '16.811840353675436'
At step '38600', psnr is '16.722834408734034'
At step '38800', psnr is '16.69400815756908'
At step '39000', psnr is '16.688086501835652'
At step '39200', psnr is '16.73127086548445'
At step '39400', psnr is '16.67060476928771'
At step '39600', psnr is '16.791870034645807'
At step '39800', psnr is '16.80166314345289'
Experiment done
