noisy psnr: 8.739306577524545
Starting vanilla DIP on 9 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '8.739306577524545'
input dim: torch.Size([1, 32, 256, 256])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.87585511364985'
At step '16000', psnr is '16.95913427250579'
At step '16200', psnr is '16.97647704914309'
At step '16400', psnr is '16.93480729719804'
At step '16600', psnr is '17.043936771858533'
At step '16800', psnr is '16.96626900608846'
At step '17000', psnr is '16.864996620463977'
At step '17200', psnr is '17.026539673258693'
At step '17400', psnr is '16.976781035313966'
At step '17600', psnr is '16.91925801588709'
At step '17800', psnr is '16.996570330993713'
At step '18000', psnr is '16.934613633385474'
At step '18200', psnr is '17.027996853669247'
At step '18400', psnr is '16.962646512938907'
At step '18600', psnr is '16.95584810658437'
At step '18800', psnr is '16.89389899545801'
At step '19000', psnr is '16.998829836963626'
At step '19200', psnr is '16.939764526214542'
At step '19400', psnr is '16.974948703183482'
At step '19600', psnr is '16.934073315599296'
At step '19800', psnr is '16.90745090764246'
At step '20000', psnr is '16.986885238751398'
At step '20200', psnr is '16.96887927731449'
At step '20400', psnr is '16.92375556437923'
At step '20600', psnr is '16.938618033077326'
At step '20800', psnr is '16.925024644689117'
At step '21000', psnr is '16.886974516557743'
At step '21200', psnr is '16.897285976226616'
At step '21400', psnr is '16.908413840672594'
At step '21600', psnr is '16.926449636179147'
At step '21800', psnr is '16.94847208128206'
At step '22000', psnr is '16.93683796573628'
At step '22200', psnr is '16.893996791795367'
At step '22400', psnr is '16.968229131824003'
At step '22600', psnr is '16.941550054131305'
At step '22800', psnr is '16.902397923052387'
At step '23000', psnr is '16.91696082569592'
At step '23200', psnr is '16.880502335029803'
At step '23400', psnr is '16.893216631530308'
At step '23600', psnr is '16.832547402742936'
At step '23800', psnr is '16.898804401981586'
At step '24000', psnr is '16.827904429073286'
At step '24200', psnr is '16.94070425989895'
At step '24400', psnr is '16.904672880930498'
At step '24600', psnr is '16.922002516286238'
At step '24800', psnr is '16.92737228419436'
At step '25000', psnr is '16.91145715608164'
At step '25200', psnr is '16.89394133795922'
At step '25400', psnr is '16.88726180348061'
At step '25600', psnr is '16.916376899674624'
At step '25800', psnr is '16.89517829100582'
At step '26000', psnr is '16.932935547272614'
At step '26200', psnr is '16.922303730807343'
At step '26400', psnr is '16.86913647052479'
At step '26600', psnr is '16.8855435191062'
At step '26800', psnr is '16.874663173043594'
At step '27000', psnr is '16.84836164171655'
At step '27200', psnr is '16.86670772172167'
At step '27400', psnr is '16.864572830899117'
At step '27600', psnr is '16.787607311513632'
At step '27800', psnr is '16.94999589801381'
At step '28000', psnr is '16.877268137478005'
At step '28200', psnr is '16.871911631613493'
At step '28400', psnr is '16.888720657278796'
At step '28600', psnr is '16.8497051025189'
At step '28800', psnr is '16.879871961346467'
At step '29000', psnr is '16.900795601355874'
At step '29200', psnr is '16.900820341914343'
At step '29400', psnr is '16.87865019250779'
At step '29600', psnr is '16.888443567113697'
At step '29800', psnr is '16.799748678806292'
At step '30000', psnr is '16.861780043864478'
At step '30200', psnr is '16.8275807751863'
At step '30400', psnr is '16.92712459002126'
At step '30600', psnr is '16.891298728382328'
At step '30800', psnr is '16.853150705775967'
At step '31000', psnr is '16.811123014150407'
At step '31200', psnr is '16.84887286516496'
At step '31400', psnr is '16.795054296194973'
At step '31600', psnr is '16.872192503648947'
At step '31800', psnr is '16.942711076407864'
At step '32000', psnr is '16.842694470053747'
At step '32200', psnr is '16.79390680693698'
At step '32400', psnr is '16.870143925957034'
At step '32600', psnr is '16.866081824543965'
At step '32800', psnr is '16.750734018889045'
At step '33000', psnr is '16.856363916497482'
At step '33200', psnr is '16.86729562435665'
At step '33400', psnr is '16.855156902091014'
At step '33600', psnr is '16.797169219155343'
At step '33800', psnr is '16.882034697508644'
At step '34000', psnr is '16.86647815323744'
At step '34200', psnr is '16.865362371265046'
At step '34400', psnr is '16.831118971986413'
At step '34600', psnr is '16.798744539211715'
At step '34800', psnr is '16.823735092120444'
At step '35000', psnr is '16.86820744412255'
At step '35200', psnr is '16.83227811617285'
At step '35400', psnr is '16.814773406157094'
At step '35600', psnr is '16.841958619881012'
At step '35800', psnr is '16.837250610306057'
At step '36000', psnr is '16.857581215027558'
At step '36200', psnr is '16.815606965107893'
At step '36400', psnr is '16.846345680499525'
At step '36600', psnr is '16.867291317551047'
At step '36800', psnr is '16.81841098598217'
At step '37000', psnr is '16.894440260766316'
At step '37200', psnr is '16.813691217282543'
At step '37400', psnr is '16.84696723633323'
At step '37600', psnr is '16.81769121620142'
At step '37800', psnr is '16.82431057451295'
At step '38000', psnr is '16.80470882954306'
At step '38200', psnr is '16.80968099579997'
At step '38400', psnr is '16.854982379600816'
At step '38600', psnr is '16.809644761227844'
At step '38800', psnr is '16.883744645214392'
At step '39000', psnr is '16.837325182727408'
At step '39200', psnr is '16.8545627538965'
At step '39400', psnr is '16.82315368524581'
At step '39600', psnr is '16.816373621986006'
At step '39800', psnr is '16.799865032774058'
Experiment done
