noisy psnr: 6.136168981249056
Starting vanilla DIP on 1 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.136168981249056'
input dim: torch.Size([1, 32, 256, 256])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.674678640049912'
At step '18000', psnr is '16.57455417578625'
At step '18200', psnr is '16.605322928684178'
At step '18400', psnr is '16.45810962488516'
At step '18600', psnr is '16.54906957900203'
At step '18800', psnr is '16.626331469076323'
At step '19000', psnr is '16.668435071095814'
At step '19200', psnr is '16.628758151815276'
At step '19400', psnr is '16.586043903020666'
At step '19600', psnr is '16.627593995730383'
At step '19800', psnr is '16.57783870342106'
At step '20000', psnr is '16.512628208299514'
At step '20200', psnr is '16.604875016895463'
At step '20400', psnr is '16.60052054877996'
At step '20600', psnr is '16.612423479553605'
At step '20800', psnr is '16.520603022315075'
At step '21000', psnr is '16.57487756338436'
At step '21200', psnr is '16.722037813778314'
At step '21400', psnr is '16.609375735136588'
At step '21600', psnr is '16.562389937506524'
At step '21800', psnr is '16.57158307971819'
At step '22000', psnr is '16.585158774034767'
At step '22200', psnr is '16.587056631872365'
At step '22400', psnr is '16.563556059470127'
At step '22600', psnr is '16.59508018662453'
At step '22800', psnr is '16.61407800282905'
At step '23000', psnr is '16.573040222011983'
At step '23200', psnr is '16.568225711535305'
At step '23400', psnr is '16.552027811689516'
At step '23600', psnr is '16.56260495227457'
At step '23800', psnr is '16.591179003431687'
At step '24000', psnr is '16.563373128909525'
At step '24200', psnr is '16.58230829713952'
At step '24400', psnr is '16.542981520406776'
At step '24600', psnr is '16.439340933485354'
At step '24800', psnr is '16.511768181868863'
At step '25000', psnr is '16.5887457794928'
At step '25200', psnr is '16.486407962404353'
At step '25400', psnr is '16.483205173753515'
At step '25600', psnr is '16.54883460582886'
At step '25800', psnr is '16.50269965973244'
At step '26000', psnr is '16.59619316959533'
At step '26200', psnr is '16.542096442284983'
At step '26400', psnr is '16.525962159449584'
At step '26600', psnr is '16.538211798289296'
At step '26800', psnr is '16.543854112401583'
At step '27000', psnr is '16.52243096124842'
At step '27200', psnr is '16.56113323997474'
At step '27400', psnr is '16.6135873765069'
At step '27600', psnr is '16.524567635102652'
At step '27800', psnr is '16.491788057452396'
At step '28000', psnr is '16.380767061438434'
At step '28200', psnr is '16.494145918871084'
At step '28400', psnr is '16.427116208896447'
At step '28600', psnr is '16.564530685943723'
At step '28800', psnr is '16.538724815371896'
At step '29000', psnr is '16.502801519331506'
At step '29200', psnr is '16.53916254239602'
At step '29400', psnr is '16.512402673837823'
At step '29600', psnr is '16.52312724252589'
At step '29800', psnr is '16.548514271990744'
At step '30000', psnr is '16.51830528940261'
At step '30200', psnr is '16.511660416730344'
At step '30400', psnr is '16.48720023690612'
At step '30600', psnr is '16.430131901946247'
At step '30800', psnr is '16.452643284648467'
At step '31000', psnr is '16.492113815927635'
At step '31200', psnr is '16.320425325592534'
At step '31400', psnr is '16.4666538078422'
At step '31600', psnr is '16.503547980777988'
At step '31800', psnr is '16.479304075454632'
At step '32000', psnr is '16.532120692066'
At step '32200', psnr is '16.50255235236761'
At step '32400', psnr is '16.52420956334984'
At step '32600', psnr is '16.472218885777767'
At step '32800', psnr is '16.4848772557373'
At step '33000', psnr is '16.432398515562728'
At step '33200', psnr is '16.49801012033344'
At step '33400', psnr is '16.440656866961486'
At step '33600', psnr is '16.39690747221605'
At step '33800', psnr is '16.480244494155617'
At step '34000', psnr is '16.47248207635008'
At step '34200', psnr is '16.424338332457342'
At step '34400', psnr is '16.39776124303692'
At step '34600', psnr is '16.55603462776146'
At step '34800', psnr is '16.47087551540919'
At step '35000', psnr is '16.438072756798917'
At step '35200', psnr is '16.471497109616116'
At step '35400', psnr is '16.527334425675072'
At step '35600', psnr is '16.428797438659878'
At step '35800', psnr is '16.43717929436162'
At step '36000', psnr is '16.43081402607467'
At step '36200', psnr is '16.441351334634877'
At step '36400', psnr is '16.49435440137642'
At step '36600', psnr is '16.360244972255593'
At step '36800', psnr is '16.447480916868553'
At step '37000', psnr is '16.619113156888922'
At step '37200', psnr is '16.410748007843416'
At step '37400', psnr is '16.41431225875241'
At step '37600', psnr is '16.412576018967776'
At step '37800', psnr is '16.468164781961498'
At step '38000', psnr is '16.46515069108617'
At step '38200', psnr is '16.465939802079664'
At step '38400', psnr is '16.411149936824952'
At step '38600', psnr is '16.387879724852674'
At step '38800', psnr is '16.44475376614159'
At step '39000', psnr is '16.41329676944331'
At step '39200', psnr is '16.451421190838815'
At step '39400', psnr is '16.418621653770597'
At step '39600', psnr is '16.3906689953219'
At step '39800', psnr is '16.45896573957265'
Experiment done
