(3, 256, 256)
(3, 256, 256)
Starting vanilla DIP on 10 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '4.161296272091055'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 8, 8])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.475403207986787'
At step '9000', psnr is '26.21989894774285'
At step '9200', psnr is '26.183351295142923'
At step '9400', psnr is '26.171952186113543'
At step '9600', psnr is '26.392429071267234'
At step '9800', psnr is '25.993229918496755'
At step '10000', psnr is '25.530530450727742'
At step '10200', psnr is '25.722917805265837'
At step '10400', psnr is '26.002162284716608'
At step '10600', psnr is '26.132697255066134'
At step '10800', psnr is '25.90106261021679'
At step '11000', psnr is '25.793510185511764'
At step '11200', psnr is '26.506990785445318'
At step '11400', psnr is '25.456229001116117'
At step '11600', psnr is '26.310805284799244'
At step '11800', psnr is '26.372960217059887'
At step '12000', psnr is '26.452420827572706'
At step '12200', psnr is '25.221195780993092'
At step '12400', psnr is '26.200594365362925'
At step '12600', psnr is '26.44748702125038'
At step '12800', psnr is '26.54408274715263'
At step '13000', psnr is '26.65193716219148'
At step '13200', psnr is '26.843550755335045'
At step '13400', psnr is '26.753006247572195'
At step '13600', psnr is '25.76265770058622'
At step '13800', psnr is '26.40450879659862'
At step '14000', psnr is '25.850686553506634'
At step '14200', psnr is '26.243553465623762'
At step '14400', psnr is '26.084268670591566'
At step '14600', psnr is '26.490529743593193'
At step '14800', psnr is '26.60355000453692'
At step '15000', psnr is '23.43056315235915'
At step '15200', psnr is '26.21992859017722'
At step '15400', psnr is '26.26321547369336'
At step '15600', psnr is '26.327251884945294'
At step '15800', psnr is '26.749374874943772'
At step '16000', psnr is '26.913977970019253'
At step '16200', psnr is '26.501250445667534'
At step '16400', psnr is '27.001616638328827'
At step '16600', psnr is '27.05079937592408'
At step '16800', psnr is '27.25830802994126'
At step '17000', psnr is '27.17703873623166'
At step '17200', psnr is '27.221050319737788'
At step '17400', psnr is '25.14097655472339'
At step '17600', psnr is '27.046260335395456'
At step '17800', psnr is '26.118279341998196'
At step '18000', psnr is '27.305045434365972'
At step '18200', psnr is '27.349089075440453'
At step '18400', psnr is '27.259872896159486'
At step '18600', psnr is '27.457186528383247'
At step '18800', psnr is '27.283072743024125'
At step '19000', psnr is '27.24860194955067'
At step '19200', psnr is '27.246435529661582'
At step '19400', psnr is '27.208411280606406'
At step '19600', psnr is '27.340779616275075'
At step '19800', psnr is '27.28912794559023'
At step '20000', psnr is '26.764055893700668'
At step '20200', psnr is '27.340960784877417'
At step '20400', psnr is '27.172440506141115'
At step '20600', psnr is '27.189799759287475'
At step '20800', psnr is '27.279023423310957'
At step '21000', psnr is '27.262686123915113'
At step '21200', psnr is '27.40360128307688'
At step '21400', psnr is '27.206378806389793'
At step '21600', psnr is '27.416409716873638'
At step '21800', psnr is '24.700999721720382'
At step '22000', psnr is '27.042223413754858'
At step '22200', psnr is '26.21264137323343'
At step '22400', psnr is '27.46991957669185'
At step '22600', psnr is '27.359499063919014'
At step '22800', psnr is '27.371738148122414'
At step '23000', psnr is '27.64304844766684'
At step '23200', psnr is '27.587881326356516'
At step '23400', psnr is '27.52844071911644'
At step '23600', psnr is '27.680937768572498'
At step '23800', psnr is '27.532298987443053'
At step '24000', psnr is '26.76932791648018'
At step '24200', psnr is '26.78546032302801'
At step '24400', psnr is '27.46042947042172'
At step '24600', psnr is '27.59897849175036'
At step '24800', psnr is '27.68179743350569'
At step '25000', psnr is '27.684976707349588'
At step '25200', psnr is '27.686822168689634'
At step '25400', psnr is '27.609392319766407'
At step '25600', psnr is '26.869364526312197'
At step '25800', psnr is '27.444849733958993'
At step '26000', psnr is '27.08172954228158'
At step '26200', psnr is '26.213870495464512'
At step '26400', psnr is '26.922600351709008'
At step '26600', psnr is '25.86430984795087'
At step '26800', psnr is '27.572328716712097'
At step '27000', psnr is '27.72703839241672'
At step '27200', psnr is '27.65449034493662'
At step '27400', psnr is '27.62811574267222'
At step '27600', psnr is '27.527581407085613'
At step '27800', psnr is '27.717367963861523'
At step '28000', psnr is '27.50711612203459'
At step '28200', psnr is '27.660261114946785'
At step '28400', psnr is '27.697732898397657'
At step '28600', psnr is '27.561966941009107'
At step '28800', psnr is '27.52279892218223'
At step '29000', psnr is '27.688641393565817'
At step '29200', psnr is '27.39351432761287'
At step '29400', psnr is '27.483913012632865'
At step '29600', psnr is '27.606109968307315'
At step '29800', psnr is '27.3790424456943'
At step '30000', psnr is '27.62338014732424'
At step '30200', psnr is '27.35335848511031'
At step '30400', psnr is '27.63675765239036'
At step '30600', psnr is '27.565448137344383'
At step '30800', psnr is '27.558171273285655'
At step '31000', psnr is '27.79325064744809'
At step '31200', psnr is '27.859817101117883'
At step '31400', psnr is '27.85665542027699'
At step '31600', psnr is '27.726711274316003'
At step '31800', psnr is '27.81179541337533'
At step '32000', psnr is '27.706465697402574'
At step '32200', psnr is '27.56532085402477'
At step '32400', psnr is '27.46697595570811'
At step '32600', psnr is '27.839349930313894'
At step '32800', psnr is '27.685843997280344'
At step '33000', psnr is '27.811746843309564'
At step '33200', psnr is '27.19780462569078'
At step '33400', psnr is '27.8625344654427'
At step '33600', psnr is '27.89721257286878'
At step '33800', psnr is '27.83080566156262'
At step '34000', psnr is '27.57563133628558'
At step '34200', psnr is '27.45644759469311'
At step '34400', psnr is '27.71444835767271'
At step '34600', psnr is '27.624061736161494'
At step '34800', psnr is '27.672421463153142'
At step '35000', psnr is '27.79814814688793'
At step '35200', psnr is '27.631560420752955'
At step '35400', psnr is '27.815546112709896'
At step '35600', psnr is '27.75464203285873'
At step '35800', psnr is '27.830055873136722'
At step '36000', psnr is '27.79473526150985'
At step '36200', psnr is '27.540714542423828'
At step '36400', psnr is '27.803587456200205'
At step '36600', psnr is '27.772574259532252'
At step '36800', psnr is '27.254543418772247'
At step '37000', psnr is '25.95152745522634'
At step '37200', psnr is '27.879563836402255'
At step '37400', psnr is '27.83152673406765'
At step '37600', psnr is '27.81452843098493'
At step '37800', psnr is '27.742408935405575'
At step '38000', psnr is '27.788796201557613'
At step '38200', psnr is '27.829297933028258'
At step '38400', psnr is '27.723336087688814'
At step '38600', psnr is '27.89016219851981'
At step '38800', psnr is '24.781151580773702'
At step '39000', psnr is '27.786706752585534'
At step '39200', psnr is '27.831805990048267'
At step '39400', psnr is '27.715218481763028'
At step '39600', psnr is '27.891179716502457'
At step '39800', psnr is '27.790532806920957'
Experiment done
