(3, 256, 256)
(3, 256, 256)
Starting vanilla DIP on 2 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.798477896147683'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 8, 8])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.201239835288987'
At step '400', psnr is '22.40644586656021'
At step '600', psnr is '22.604491034883484'
At step '800', psnr is '23.009548616689912'
At step '1000', psnr is '22.905364302808255'
At step '1200', psnr is '23.201704794468853'
At step '1400', psnr is '23.207985477558456'
At step '1600', psnr is '22.82374038929329'
At step '1800', psnr is '23.29676003112013'
At step '2000', psnr is '23.241722328786395'
At step '2200', psnr is '23.216466194238645'
At step '2400', psnr is '23.407261256100576'
At step '2600', psnr is '23.471128641958934'
At step '2800', psnr is '23.36838142202099'
At step '3000', psnr is '23.067728331350715'
At step '3200', psnr is '23.319947105903655'
At step '3400', psnr is '23.2888758633476'
At step '3600', psnr is '22.805369456534677'
At step '3800', psnr is '23.419921412722378'
At step '4000', psnr is '23.19907728517547'
At step '4200', psnr is '23.497719257971823'
At step '4400', psnr is '23.399254609502528'
At step '4600', psnr is '23.319332965233762'
At step '4800', psnr is '23.52011769612453'
At step '5000', psnr is '23.387000291137838'
At step '5200', psnr is '23.469104357306534'
At step '5400', psnr is '23.310489680522146'
At step '5600', psnr is '23.596671190700338'
At step '5800', psnr is '23.59788703252019'
At step '6000', psnr is '23.54555619252748'
At step '6200', psnr is '23.50807547891617'
At step '6400', psnr is '23.623637002857407'
At step '6600', psnr is '23.266748599410608'
At step '6800', psnr is '23.514923256594983'
At step '7000', psnr is '23.468768117081865'
At step '7200', psnr is '23.150953032524498'
At step '7400', psnr is '23.43096462469552'
At step '7600', psnr is '23.59469536366097'
At step '7800', psnr is '23.532719328885094'
At step '8000', psnr is '23.581258246960715'
At step '8200', psnr is '23.70172525215523'
At step '8400', psnr is '23.54214900554947'
At step '8600', psnr is '23.70147816376513'
At step '8800', psnr is '23.377781459338994'
At step '9000', psnr is '23.403713273725288'
At step '9200', psnr is '23.619495974512184'
At step '9400', psnr is '23.600696901312148'
At step '9600', psnr is '23.578755511487742'
At step '9800', psnr is '23.63296667792312'
At step '10000', psnr is '23.54674819564543'
At step '10200', psnr is '23.579169075859873'
At step '10400', psnr is '23.716608701750637'
At step '10600', psnr is '23.517307190711556'
At step '10800', psnr is '23.393120698560473'
At step '11000', psnr is '23.62399989181067'
At step '11200', psnr is '23.642141942209363'
At step '11400', psnr is '23.400111995818843'
At step '11600', psnr is '23.65518015270265'
At step '11800', psnr is '23.575782419300477'
At step '12000', psnr is '23.344593393202942'
At step '12200', psnr is '23.69941521617877'
At step '12400', psnr is '23.624334391411622'
At step '12600', psnr is '23.49976417099012'
At step '12800', psnr is '23.397936122185072'
At step '13000', psnr is '23.388863089469872'
At step '13200', psnr is '23.609691802685337'
At step '13400', psnr is '23.509823506981327'
At step '13600', psnr is '23.762592853911656'
At step '13800', psnr is '23.555845184678503'
At step '14000', psnr is '23.624613937302268'
At step '14200', psnr is '23.63305350764285'
At step '14400', psnr is '23.544282186265605'
At step '14600', psnr is '23.70848318407482'
At step '14800', psnr is '22.013729270744943'
At step '15000', psnr is '23.577307194049773'
At step '15200', psnr is '23.616144698694406'
At step '15400', psnr is '23.594056385946818'
At step '15600', psnr is '23.590252690013358'
At step '15800', psnr is '22.642680344665447'
At step '16000', psnr is '23.657477101257673'
At step '16200', psnr is '23.60436877497289'
At step '16400', psnr is '23.6313060435506'
At step '16600', psnr is '23.74720568827609'
At step '16800', psnr is '23.661431317003483'
At step '17000', psnr is '23.65781090288266'
At step '17200', psnr is '23.652165550431057'
At step '17400', psnr is '23.750459673322588'
At step '17600', psnr is '23.587119283229548'
At step '17800', psnr is '22.500081638087188'
At step '18000', psnr is '23.677226273815446'
At step '18200', psnr is '23.619845020587174'
At step '18400', psnr is '23.543351505918686'
At step '18600', psnr is '23.627932123336606'
At step '18800', psnr is '23.57015750402404'
At step '19000', psnr is '23.772008811040756'
At step '19200', psnr is '23.69773561682885'
At step '19400', psnr is '23.771913856266586'
At step '19600', psnr is '23.69103316971385'
At step '19800', psnr is '23.285363354595'
At step '20000', psnr is '23.62647757043039'
At step '20200', psnr is '23.553939639620967'
At step '20400', psnr is '23.64310199253223'
At step '20600', psnr is '23.546963294391233'
At step '20800', psnr is '23.62362768646708'
At step '21000', psnr is '23.627622990079537'
At step '21200', psnr is '23.234528891299885'
At step '21400', psnr is '23.69144857598519'
At step '21600', psnr is '23.667875959185455'
At step '21800', psnr is '23.67224239858274'
At step '22000', psnr is '23.72512088774424'
At step '22200', psnr is '23.360394773316276'
At step '22400', psnr is '23.78623980486101'
At step '22600', psnr is '23.68980894590331'
At step '22800', psnr is '23.691271621303297'
At step '23000', psnr is '23.600110782912527'
At step '23200', psnr is '23.745317318557838'
At step '23400', psnr is '23.764033583887958'
At step '23600', psnr is '23.81390208780409'
At step '23800', psnr is '23.839791705135546'
At step '24000', psnr is '23.80146525141432'
At step '24200', psnr is '23.64997591716852'
At step '24400', psnr is '23.65221572195434'
At step '24600', psnr is '23.57941575786471'
At step '24800', psnr is '23.57225201071831'
At step '25000', psnr is '23.572853257667514'
At step '25200', psnr is '23.832822583355426'
At step '25400', psnr is '23.79222546789698'
At step '25600', psnr is '23.736424134733213'
At step '25800', psnr is '23.652845025238953'
At step '26000', psnr is '23.73293462671393'
At step '26200', psnr is '23.83187733504333'
At step '26400', psnr is '23.84934188272925'
At step '26600', psnr is '23.783038643731867'
At step '26800', psnr is '23.777269752589298'
At step '27000', psnr is '23.75121898362569'
At step '27200', psnr is '23.834038903486316'
At step '27400', psnr is '23.85766718779915'
At step '27600', psnr is '23.36256902168728'
At step '27800', psnr is '23.89839180387016'
At step '28000', psnr is '23.889310150249933'
At step '28200', psnr is '23.89515552636488'
At step '28400', psnr is '23.89424519992214'
At step '28600', psnr is '23.87989165777647'
At step '28800', psnr is '23.864709807881532'
At step '29000', psnr is '22.606343308090775'
At step '29200', psnr is '23.89385752622596'
At step '29400', psnr is '23.86327516687585'
At step '29600', psnr is '23.95683769162431'
At step '29800', psnr is '23.946952600424712'
At step '30000', psnr is '23.904789104302356'
At step '30200', psnr is '23.90664569764427'
At step '30400', psnr is '23.840880202802875'
At step '30600', psnr is '23.735438932041085'
At step '30800', psnr is '23.90363429110629'
At step '31000', psnr is '23.875068143134726'
At step '31200', psnr is '23.905546558183616'
At step '31400', psnr is '23.893639413016086'
At step '31600', psnr is '23.90290449224707'
At step '31800', psnr is '23.885669935016086'
At step '32000', psnr is '23.9045734230972'
At step '32200', psnr is '23.85659462610697'
