(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 11 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.7629437104774235'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.806806895914193'
At step '400', psnr is '24.136641137410134'
At step '600', psnr is '24.800128981863338'
At step '800', psnr is '25.14451925592443'
At step '1000', psnr is '25.552921963603797'
At step '1200', psnr is '25.61508350014872'
At step '1400', psnr is '25.49525006676124'
At step '1600', psnr is '25.67238417123804'
At step '1800', psnr is '25.856625591403102'
At step '2000', psnr is '26.367806040925643'
At step '2200', psnr is '25.710302220478564'
At step '2400', psnr is '26.469415871450607'
At step '2600', psnr is '26.415725504252627'
At step '2800', psnr is '26.369324433987188'
At step '3000', psnr is '26.43337116675991'
At step '3200', psnr is '26.597997601695997'
At step '3400', psnr is '26.493631594690974'
At step '3600', psnr is '26.57054631162458'
At step '3800', psnr is '26.469035108495124'
At step '4000', psnr is '26.44712870147157'
At step '4200', psnr is '26.641385750130024'
At step '4400', psnr is '26.730185987335826'
At step '4600', psnr is '26.484593714792247'
At step '4800', psnr is '26.608607473689233'
At step '5000', psnr is '26.810110200664422'
At step '5200', psnr is '26.619747530365977'
At step '5400', psnr is '26.79910210004632'
At step '5600', psnr is '26.73884156245289'
At step '5800', psnr is '26.387845044507372'
At step '6000', psnr is '26.263034557550927'
At step '6200', psnr is '26.808995088163275'
At step '6400', psnr is '26.451536348628977'
At step '6600', psnr is '26.731865600750993'
At step '6800', psnr is '26.855399134782584'
At step '7000', psnr is '26.845288491473674'
At step '7200', psnr is '26.62929754198455'
At step '7400', psnr is '26.79578977624732'
At step '7600', psnr is '26.67208793592723'
At step '7800', psnr is '26.917107739991124'
At step '8000', psnr is '26.859870006454678'
At step '8200', psnr is '26.8319744820798'
At step '8400', psnr is '26.47186584111223'
At step '8600', psnr is '26.680400019639656'
At step '8800', psnr is '26.956031294021283'
At step '9000', psnr is '26.553080347674456'
At step '9200', psnr is '26.92149430558963'
At step '9400', psnr is '26.674180098563767'
At step '9600', psnr is '26.345946219516954'
At step '9800', psnr is '26.856100653192584'
At step '10000', psnr is '26.88531923521242'
At step '10200', psnr is '26.79585988543503'
At step '10400', psnr is '26.716744401335205'
At step '10600', psnr is '26.702710080878674'
At step '10800', psnr is '26.634953963660834'
At step '11000', psnr is '26.96692942552999'
At step '11200', psnr is '26.836294399890154'
At step '11400', psnr is '26.922289216653496'
At step '11600', psnr is '26.754739733485195'
At step '11800', psnr is '26.995156000416117'
At step '12000', psnr is '26.966444114189088'
At step '12200', psnr is '26.44695825337306'
At step '12400', psnr is '26.613136282146126'
At step '12600', psnr is '26.7571744859606'
At step '12800', psnr is '26.782725243597408'
At step '13000', psnr is '26.81944296315748'
At step '13200', psnr is '26.755653204537474'
At step '13400', psnr is '26.73723414291119'
At step '13600', psnr is '26.871973159137887'
At step '13800', psnr is '26.747184502877197'
At step '14000', psnr is '26.931008437381436'
At step '14200', psnr is '26.943930566979773'
At step '14400', psnr is '26.86650337502762'
At step '14600', psnr is '27.01854756500151'
At step '14800', psnr is '26.75910620307289'
At step '15000', psnr is '26.830692406755887'
At step '15200', psnr is '26.97584566428821'
At step '15400', psnr is '26.829453589361798'
At step '15600', psnr is '26.972476386599098'
At step '15800', psnr is '26.740258627073228'
At step '16000', psnr is '26.944169209495072'
At step '16200', psnr is '26.903621637968023'
At step '16400', psnr is '26.957282666489508'
At step '16600', psnr is '26.916615038084124'
At step '16800', psnr is '26.805538071021676'
At step '17000', psnr is '26.908529988590878'
At step '17200', psnr is '26.90288464943194'
At step '17400', psnr is '26.87607152674621'
At step '17600', psnr is '26.985918694391273'
At step '17800', psnr is '26.550241891752734'
At step '18000', psnr is '26.956630342346486'
At step '18200', psnr is '27.00256123453667'
At step '18400', psnr is '26.81780543838569'
At step '18600', psnr is '27.001216146941914'
At step '18800', psnr is '26.968521526876295'
At step '19000', psnr is '27.09957077786266'
At step '19200', psnr is '26.96175020676046'
At step '19400', psnr is '26.991556743204434'
At step '19600', psnr is '26.99880232100592'
At step '19800', psnr is '26.906960220730713'
At step '20000', psnr is '26.906715181754638'
At step '20200', psnr is '26.698648610847947'
At step '20400', psnr is '27.02619064420224'
At step '20600', psnr is '26.712565911892092'
At step '20800', psnr is '26.98089389116577'
At step '21000', psnr is '27.018693128511032'
At step '21200', psnr is '27.04834964194733'
At step '21400', psnr is '26.82171046439081'
At step '21600', psnr is '26.955442360561165'
At step '21800', psnr is '26.984548956354594'
At step '22000', psnr is '27.13263548761548'
At step '22200', psnr is '27.042276122982393'
At step '22400', psnr is '26.323394372295663'
At step '22600', psnr is '26.920184537891515'
At step '22800', psnr is '26.719373143225347'
At step '23000', psnr is '27.169431909389182'
At step '23200', psnr is '26.97902590287986'
At step '23400', psnr is '26.523231091889766'
At step '23600', psnr is '26.85073209430267'
At step '23800', psnr is '27.031913925379918'
At step '24000', psnr is '27.021146556722563'
At step '24200', psnr is '26.76513311951503'
At step '24400', psnr is '26.974411588160333'
At step '24600', psnr is '26.980473107521625'
At step '24800', psnr is '27.094581150597516'
