(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 0 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '2.6972626553945256'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '17.890664612945464'
At step '400', psnr is '18.98263794845551'
At step '600', psnr is '19.352488060731062'
At step '800', psnr is '19.618571039448817'
At step '1000', psnr is '19.990619291534063'
At step '1200', psnr is '19.967246714137726'
At step '1400', psnr is '20.13260736691731'
At step '1600', psnr is '20.015359809416005'
At step '1800', psnr is '20.080036778505573'
At step '2000', psnr is '19.93080891385938'
At step '2200', psnr is '20.242987681136615'
At step '2400', psnr is '20.290923246735417'
At step '2600', psnr is '20.30324940739581'
At step '2800', psnr is '20.157191092239'
At step '3000', psnr is '20.204266117728405'
At step '3200', psnr is '20.291745921947374'
At step '3400', psnr is '20.272048045763277'
At step '3600', psnr is '20.389749211524318'
At step '3800', psnr is '20.46414457888392'
At step '4000', psnr is '20.449366755649685'
At step '4200', psnr is '20.467314365578623'
At step '4400', psnr is '20.427769869862708'
At step '4600', psnr is '20.539696448754267'
At step '4800', psnr is '20.400905623140012'
At step '5000', psnr is '20.49255151207291'
At step '5200', psnr is '20.474906038582535'
At step '5400', psnr is '20.096694182269847'
At step '5600', psnr is '20.595025656283696'
At step '5800', psnr is '20.586499469405837'
At step '6000', psnr is '20.60963209713818'
At step '6200', psnr is '20.567825832349705'
At step '6400', psnr is '20.488609560763923'
At step '6600', psnr is '20.47301770007756'
At step '6800', psnr is '20.749141794240636'
At step '7000', psnr is '20.744439586438993'
At step '7200', psnr is '20.798609704976197'
At step '7400', psnr is '20.74120014457258'
At step '7600', psnr is '20.823100434077134'
At step '7800', psnr is '20.84342139177882'
At step '8000', psnr is '20.843270607030036'
At step '8200', psnr is '20.950975151151173'
At step '8400', psnr is '20.938748758260857'
At step '8600', psnr is '20.97888440688913'
At step '8800', psnr is '20.9685594867491'
At step '9000', psnr is '21.00083896821134'
At step '9200', psnr is '20.837401438777306'
At step '9400', psnr is '21.041685334123954'
At step '9600', psnr is '21.078279447705395'
At step '9800', psnr is '21.2030691783956'
At step '10000', psnr is '21.097788393104562'
At step '10200', psnr is '21.37236986283297'
At step '10400', psnr is '21.441655569467777'
At step '10600', psnr is '21.598069373325654'
At step '10800', psnr is '21.715055164958855'
At step '11000', psnr is '21.486068561190734'
At step '11200', psnr is '21.773286804816365'
At step '11400', psnr is '21.83255440908187'
At step '11600', psnr is '21.791593856225884'
At step '11800', psnr is '21.858533278754734'
At step '12000', psnr is '21.824012205346463'
At step '12200', psnr is '21.96627252199835'
At step '12400', psnr is '21.946765526170317'
At step '12600', psnr is '22.009380446036854'
At step '12800', psnr is '22.013523172118532'
At step '13000', psnr is '22.046857264196923'
At step '13200', psnr is '22.219162298707698'
At step '13400', psnr is '22.188309339971987'
At step '13600', psnr is '22.245786035690074'
At step '13800', psnr is '22.238118133321223'
At step '14000', psnr is '22.24700454906774'
At step '14200', psnr is '22.189821546395105'
At step '14400', psnr is '22.50123838003606'
At step '14600', psnr is '22.497513880263366'
At step '14800', psnr is '22.54138121325163'
At step '15000', psnr is '22.544586504780924'
At step '15200', psnr is '22.574728536120027'
At step '15400', psnr is '22.54061701426632'
At step '15600', psnr is '22.523517110402004'
At step '15800', psnr is '22.74949704970659'
At step '16000', psnr is '22.6642170517812'
At step '16200', psnr is '22.741894968219594'
At step '16400', psnr is '22.724278287724466'
At step '16600', psnr is '22.58441844002828'
At step '16800', psnr is '22.72248216029435'
At step '17000', psnr is '22.708762383537003'
At step '17200', psnr is '22.733348256509423'
At step '17400', psnr is '22.736332756124998'
At step '17600', psnr is '22.766595478076166'
At step '17800', psnr is '22.74854034931912'
At step '18000', psnr is '22.834947823842363'
At step '18200', psnr is '22.79338912514436'
At step '18400', psnr is '22.772377337372607'
At step '18600', psnr is '22.771767028082685'
At step '18800', psnr is '22.051373853682243'
At step '19000', psnr is '22.844003387143484'
At step '19200', psnr is '22.849351013355026'
At step '19400', psnr is '22.776299299431784'
At step '19600', psnr is '22.831561750206397'
At step '19800', psnr is '22.796106017160977'
At step '20000', psnr is '22.835849150629922'
At step '20200', psnr is '22.86744748266631'
At step '20400', psnr is '22.868872341432386'
At step '20600', psnr is '22.73147478678115'
At step '20800', psnr is '22.63997193359106'
At step '21000', psnr is '22.898475553556036'
At step '21200', psnr is '22.8623535228858'
At step '21400', psnr is '22.870424168566096'
At step '21600', psnr is '22.876174637635923'
At step '21800', psnr is '22.780372110810735'
At step '22000', psnr is '22.844298855743'
At step '22200', psnr is '22.857429528928407'
At step '22400', psnr is '22.853881916976547'
At step '22600', psnr is '22.791144997416517'
At step '22800', psnr is '22.765526046538817'
At step '23000', psnr is '22.86797118136179'
At step '23200', psnr is '22.90600710509972'
At step '23400', psnr is '22.50745394716978'
At step '23600', psnr is '22.83330416113602'
At step '23800', psnr is '22.848131257545194'
At step '24000', psnr is '22.861559633443672'
At step '24200', psnr is '22.80501605437857'
At step '24400', psnr is '22.671615415850148'
At step '24600', psnr is '22.856363652763214'
At step '24800', psnr is '22.846424953721524'
At step '25000', psnr is '22.86403011879353'
At step '25200', psnr is '22.89542364990304'
At step '25400', psnr is '22.710660809160178'
