(3, 256, 256)
(3, 256, 256)
Starting vanilla DIP on 10 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.241642094349336'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 8, 8])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.710228212149328'
At step '400', psnr is '24.315918001213205'
At step '600', psnr is '24.523484730889102'
At step '800', psnr is '25.889342287321824'
At step '1000', psnr is '26.15262183935933'
At step '1200', psnr is '25.919697957184486'
At step '1400', psnr is '25.869299493873243'
At step '1600', psnr is '26.771442461454665'
At step '1800', psnr is '26.14443227867989'
At step '2000', psnr is '27.009285310516837'
At step '2200', psnr is '27.000966238752213'
At step '2400', psnr is '26.556737879670628'
At step '2600', psnr is '27.688308247420007'
At step '2800', psnr is '27.268746105912417'
At step '3000', psnr is '27.93547088650947'
At step '3200', psnr is '28.340440595215046'
At step '3400', psnr is '27.735637968870677'
At step '3600', psnr is '28.530014044023687'
At step '3800', psnr is '28.474822132803077'
At step '4000', psnr is '28.143199352411607'
At step '4200', psnr is '28.528393586241066'
At step '4400', psnr is '28.425452376298903'
At step '4600', psnr is '28.12297939006847'
At step '4800', psnr is '28.614730293026888'
At step '5000', psnr is '28.799965544059802'
At step '5200', psnr is '28.52479341230051'
At step '5400', psnr is '29.82442868270379'
At step '5600', psnr is '29.556844583082963'
At step '5800', psnr is '29.60127143057771'
At step '6000', psnr is '26.292842601425832'
At step '6200', psnr is '29.37224468044972'
At step '6400', psnr is '29.609967016891044'
At step '6600', psnr is '26.455541617999113'
At step '6800', psnr is '28.946475708268757'
At step '7000', psnr is '28.461344663174962'
At step '7200', psnr is '29.507041486785308'
At step '7400', psnr is '30.79292974145741'
At step '7600', psnr is '30.22150089256142'
At step '7800', psnr is '30.53552749651738'
At step '8000', psnr is '28.775993013006577'
At step '8200', psnr is '30.557881268240088'
At step '8400', psnr is '30.155571973752828'
At step '8600', psnr is '30.83647581073953'
At step '8800', psnr is '30.515946589303375'
At step '9000', psnr is '30.395391782633357'
At step '9200', psnr is '30.725345462256488'
At step '9400', psnr is '30.362616527469505'
At step '9600', psnr is '25.164574829747878'
At step '9800', psnr is '30.504835181254467'
At step '10000', psnr is '30.447431591828952'
At step '10200', psnr is '30.754125701571596'
At step '10400', psnr is '31.02347811135084'
