(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 1 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.6255384913633195'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.582507555742264'
At step '400', psnr is '19.553707555209076'
At step '600', psnr is '19.925813538201407'
At step '800', psnr is '19.964790152447286'
At step '1000', psnr is '19.954681135481394'
At step '1200', psnr is '20.073738259206976'
At step '1400', psnr is '19.968742123581457'
At step '1600', psnr is '19.970328898222892'
At step '1800', psnr is '20.06108732905506'
At step '2000', psnr is '19.888511789112822'
At step '2200', psnr is '19.98724164092982'
At step '2400', psnr is '19.85185609642535'
At step '2600', psnr is '19.85390685260049'
At step '2800', psnr is '20.00253249629578'
At step '3000', psnr is '19.94114219923517'
At step '3200', psnr is '19.99472767133823'
At step '3400', psnr is '19.837983444349433'
At step '3600', psnr is '19.85731381188863'
At step '3800', psnr is '19.961106462406658'
At step '4000', psnr is '20.04355848270377'
At step '4200', psnr is '19.94844151811342'
At step '4400', psnr is '19.975077996296655'
At step '4600', psnr is '19.94296669018963'
At step '4800', psnr is '19.922674931907956'
At step '5000', psnr is '19.984134078527262'
At step '5200', psnr is '19.91953375207067'
At step '5400', psnr is '19.86790228744975'
At step '5600', psnr is '20.019987428943537'
At step '5800', psnr is '19.778562241190023'
At step '6000', psnr is '19.91161483519305'
At step '6200', psnr is '19.89879050911834'
At step '6400', psnr is '19.8161711962628'
At step '6600', psnr is '19.944742047365835'
At step '6800', psnr is '19.749039163524202'
At step '7000', psnr is '19.990376847132044'
At step '7200', psnr is '19.827567876816314'
At step '7400', psnr is '20.00987569035906'
At step '7600', psnr is '19.92083312204341'
At step '7800', psnr is '19.941641628122266'
At step '8000', psnr is '19.847621805981124'
At step '8200', psnr is '19.83649849826952'
At step '8400', psnr is '19.81759759426494'
At step '8600', psnr is '19.994226614333993'
At step '8800', psnr is '19.773135852973326'
At step '9000', psnr is '19.923397099011037'
At step '9200', psnr is '19.9614469158302'
At step '9400', psnr is '19.719751252105965'
At step '9600', psnr is '19.986171680794307'
At step '9800', psnr is '19.99190182615342'
At step '10000', psnr is '19.908681599662927'
At step '10200', psnr is '19.956023198515666'
At step '10400', psnr is '19.946335497714553'
At step '10600', psnr is '19.945593681350637'
At step '10800', psnr is '19.88425882995784'
At step '11000', psnr is '19.92876483872245'
At step '11200', psnr is '19.725952955485106'
At step '11400', psnr is '19.869174338068074'
At step '11600', psnr is '19.793082037875763'
At step '11800', psnr is '19.871255627842412'
At step '12000', psnr is '20.01762323495033'
At step '12200', psnr is '19.97271566000863'
At step '12400', psnr is '19.884106801238314'
At step '12600', psnr is '19.913992901955073'
At step '12800', psnr is '19.80117258248531'
At step '13000', psnr is '19.94021929877149'
At step '13200', psnr is '19.769120182277977'
At step '13400', psnr is '19.855295227528295'
At step '13600', psnr is '19.89870781666133'
At step '13800', psnr is '20.025916157815157'
At step '14000', psnr is '19.871295516674135'
At step '14200', psnr is '19.833006206665452'
At step '14400', psnr is '19.993547550712254'
At step '14600', psnr is '19.883245938990374'
At step '14800', psnr is '19.92066891443703'
At step '15000', psnr is '19.868701909749984'
At step '15200', psnr is '19.914037616443274'
At step '15400', psnr is '19.810161914997835'
At step '15600', psnr is '19.792354972302174'
At step '15800', psnr is '19.762746083787217'
At step '16000', psnr is '19.900657128127214'
At step '16200', psnr is '19.811558799392476'
At step '16400', psnr is '19.793011519720544'
At step '16600', psnr is '19.837554372588812'
At step '16800', psnr is '19.81778356080706'
At step '17000', psnr is '19.785835236235705'
At step '17200', psnr is '19.84440796288327'
At step '17400', psnr is '19.88993090232839'
At step '17600', psnr is '19.759440082080243'
At step '17800', psnr is '19.758006617372846'
At step '18000', psnr is '19.86225610749016'
At step '18200', psnr is '19.875013168042358'
At step '18400', psnr is '19.838345655076804'
At step '18600', psnr is '19.89139656434119'
At step '18800', psnr is '19.89821450457246'
At step '19000', psnr is '19.780479056965234'
At step '19200', psnr is '19.75833151530217'
At step '19400', psnr is '19.897764591795557'
At step '19600', psnr is '19.885787814614034'
At step '19800', psnr is '19.846054244816397'
At step '20000', psnr is '19.79980924723702'
At step '20200', psnr is '19.849509818088386'
At step '20400', psnr is '19.819136785973395'
At step '20600', psnr is '19.764990667689613'
At step '20800', psnr is '19.87151371506694'
At step '21000', psnr is '19.911413131948756'
At step '21200', psnr is '19.807088463376893'
At step '21400', psnr is '19.812495289987424'
At step '21600', psnr is '19.78663475405924'
At step '21800', psnr is '19.89616117833526'
At step '22000', psnr is '19.915087129203844'
At step '22200', psnr is '19.836367521264865'
At step '22400', psnr is '19.808592480463677'
At step '22600', psnr is '19.818169309172657'
At step '22800', psnr is '19.882023743738767'
At step '23000', psnr is '19.860161220969683'
At step '23200', psnr is '19.877406822694436'
At step '23400', psnr is '19.794373506138704'
At step '23600', psnr is '19.90625054448216'
At step '23800', psnr is '19.72912353029409'
At step '24000', psnr is '19.82154242199192'
At step '24200', psnr is '19.855218922932572'
At step '24400', psnr is '19.781565159344517'
At step '24600', psnr is '19.811469882631762'
At step '24800', psnr is '19.800654119314075'
At step '25000', psnr is '19.769213690908124'
At step '25200', psnr is '19.831825736110645'
At step '25400', psnr is '19.782392029432536'
At step '25600', psnr is '19.74558159377532'
At step '25800', psnr is '19.782986488422296'
At step '26000', psnr is '19.905462875278232'
At step '26200', psnr is '19.845776252173625'
At step '26400', psnr is '19.69179458675708'
At step '26600', psnr is '19.81148404624166'
At step '26800', psnr is '19.72657523361226'
At step '27000', psnr is '19.7964619833749'
At step '27200', psnr is '19.75630907123891'
At step '27400', psnr is '19.78608047385179'
At step '27600', psnr is '19.83857447698579'
At step '27800', psnr is '19.897523399944255'
At step '28000', psnr is '19.79104295832589'
At step '28200', psnr is '19.753221075950073'
At step '28400', psnr is '19.77095487764139'
At step '28600', psnr is '19.75911704480419'
At step '28800', psnr is '19.779969698194915'
At step '29000', psnr is '19.814177151652228'
At step '29200', psnr is '19.844430955780542'
At step '29400', psnr is '19.754613741636305'
At step '29600', psnr is '19.82125376993935'
At step '29800', psnr is '19.816474872242235'
At step '30000', psnr is '19.802241102259014'
At step '30200', psnr is '19.892493930913993'
At step '30400', psnr is '19.87339498401918'
At step '30600', psnr is '19.735650635652945'
At step '30800', psnr is '19.80452112352268'
At step '31000', psnr is '19.785615433745424'
At step '31200', psnr is '19.765405233194116'
At step '31400', psnr is '19.748568378300824'
At step '31600', psnr is '19.823192681288162'
At step '31800', psnr is '19.762223240550956'
