(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 11 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '9.817083459977967'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.278013930626056'
At step '400', psnr is '25.652533612968238'
At step '600', psnr is '26.717500328146784'
At step '800', psnr is '27.66350023175731'
At step '1000', psnr is '27.73704446379533'
At step '1200', psnr is '28.04023077502307'
At step '1400', psnr is '27.772066009793885'
At step '1600', psnr is '28.345505268560597'
At step '1800', psnr is '27.926144686902923'
At step '2000', psnr is '28.501926832359427'
At step '2200', psnr is '28.109863750068904'
At step '2400', psnr is '28.93302683401785'
At step '2600', psnr is '28.546465406928483'
At step '2800', psnr is '28.660851897780173'
At step '3000', psnr is '28.95330955873403'
At step '3200', psnr is '29.221428976415027'
At step '3400', psnr is '29.14958147836078'
At step '3600', psnr is '29.30195244768853'
At step '3800', psnr is '28.924279088565793'
At step '4000', psnr is '29.28073384302695'
At step '4200', psnr is '29.06618147576086'
At step '4400', psnr is '29.039481954531094'
At step '4600', psnr is '29.689689691862178'
At step '4800', psnr is '29.793977846232448'
At step '5000', psnr is '28.734472951498784'
At step '5200', psnr is '29.839559129562765'
At step '5400', psnr is '29.267976740961537'
At step '5600', psnr is '29.573757586059195'
At step '5800', psnr is '29.421632748230152'
At step '6000', psnr is '29.875684947204974'
At step '6200', psnr is '29.522210221063098'
At step '6400', psnr is '30.118839307534373'
At step '6600', psnr is '30.0905130578913'
At step '6800', psnr is '29.79817757140314'
At step '7000', psnr is '30.030930154966974'
At step '7200', psnr is '29.79920472452818'
At step '7400', psnr is '29.745507661789873'
At step '7600', psnr is '30.210404482601383'
At step '7800', psnr is '29.841465176021664'
At step '8000', psnr is '30.067232543927'
At step '8200', psnr is '29.841228275838674'
At step '8400', psnr is '30.248580870228817'
At step '8600', psnr is '29.997567598465515'
At step '8800', psnr is '30.18656120755509'
At step '9000', psnr is '30.004228544897494'
At step '9200', psnr is '30.338133406826028'
At step '9400', psnr is '30.029743374463635'
At step '9600', psnr is '30.259141523445685'
At step '9800', psnr is '30.160410628986277'
At step '10000', psnr is '30.257969590825464'
At step '10200', psnr is '30.337506591117368'
At step '10400', psnr is '30.000969614593615'
At step '10600', psnr is '30.031844772520714'
At step '10800', psnr is '29.823023717400016'
At step '11000', psnr is '30.431519869704246'
At step '11200', psnr is '30.340464949681433'
At step '11400', psnr is '30.505915760609298'
At step '11600', psnr is '29.9419025038817'
At step '11800', psnr is '30.580255346269848'
At step '12000', psnr is '30.810137579058'
At step '12200', psnr is '30.510539017613443'
At step '12400', psnr is '30.00977312885874'
At step '12600', psnr is '29.952361360759422'
At step '12800', psnr is '30.532057519411765'
At step '13000', psnr is '30.412079427303635'
At step '13200', psnr is '30.11024824739044'
At step '13400', psnr is '30.551657690012547'
At step '13600', psnr is '30.648169176342684'
At step '13800', psnr is '30.66109808531681'
At step '14000', psnr is '30.43757688271457'
At step '14200', psnr is '30.687713396165655'
At step '14400', psnr is '30.38321722147511'
At step '14600', psnr is '30.6280401869093'
At step '14800', psnr is '30.576794209785064'
At step '15000', psnr is '30.412622026747723'
At step '15200', psnr is '30.70719591252461'
At step '15400', psnr is '30.72917196528636'
At step '15600', psnr is '30.576043371015338'
At step '15800', psnr is '30.612370868302925'
At step '16000', psnr is '30.783940553341544'
At step '16200', psnr is '30.61197240799107'
At step '16400', psnr is '30.489579886165505'
At step '16600', psnr is '30.50380540222761'
At step '16800', psnr is '30.63362511347667'
At step '17000', psnr is '30.755585089630557'
At step '17200', psnr is '31.03216187393954'
At step '17400', psnr is '30.74025174540822'
At step '17600', psnr is '30.66556047331853'
At step '17800', psnr is '30.746251908149127'
At step '18000', psnr is '30.667937847746963'
At step '18200', psnr is '30.88812658431788'
At step '18400', psnr is '30.561544268649847'
At step '18600', psnr is '30.304182059603868'
At step '18800', psnr is '30.532672474253282'
At step '19000', psnr is '30.80458552121259'
At step '19200', psnr is '28.232967362387676'
At step '19400', psnr is '30.55951224177968'
At step '19600', psnr is '30.935335498035318'
At step '19800', psnr is '30.85008613516081'
At step '20000', psnr is '30.636557545691158'
At step '20200', psnr is '31.079507391261792'
At step '20400', psnr is '30.84863952116551'
At step '20600', psnr is '31.202217484191696'
At step '20800', psnr is '29.941554807558667'
At step '21000', psnr is '28.48028050796527'
At step '21200', psnr is '30.934191841399816'
At step '21400', psnr is '30.84925241352746'
At step '21600', psnr is '30.733282867330015'
At step '21800', psnr is '30.779623231688294'
At step '22000', psnr is '30.922274117709048'
At step '22200', psnr is '30.69969621971353'
At step '22400', psnr is '31.142362275076366'
At step '22600', psnr is '30.845333116022495'
At step '22800', psnr is '31.343972485436055'
At step '23000', psnr is '30.409936377492784'
At step '23200', psnr is '31.44116200547085'
At step '23400', psnr is '30.854194366374763'
At step '23600', psnr is '30.79847450435714'
At step '23800', psnr is '30.484857334008776'
At step '24000', psnr is '30.72452130611937'
At step '24200', psnr is '31.086544700761284'
At step '24400', psnr is '30.94821016583831'
At step '24600', psnr is '30.334740283403466'
At step '24800', psnr is '31.134409694401462'
At step '25000', psnr is '30.21669284647482'
At step '25200', psnr is '27.869608199271497'
At step '25400', psnr is '30.94580447315973'
At step '25600', psnr is '30.8318588938267'
At step '25800', psnr is '31.017176992193836'
At step '26000', psnr is '30.775907387280462'
At step '26200', psnr is '31.160088675009774'
At step '26400', psnr is '30.90865666007811'
At step '26600', psnr is '30.8572793239522'
At step '26800', psnr is '31.02522102973115'
At step '27000', psnr is '31.08464687154679'
At step '27200', psnr is '31.18480744491636'
At step '27400', psnr is '30.903928790568823'
At step '27600', psnr is '31.137477950892958'
At step '27800', psnr is '31.300159584511192'
At step '28000', psnr is '30.54230936910628'
At step '28200', psnr is '30.645792036381895'
At step '28400', psnr is '30.89214089883123'
At step '28600', psnr is '31.124831737752373'
At step '28800', psnr is '30.703059388433775'
At step '29000', psnr is '30.17227879109118'
At step '29200', psnr is '31.108115182704836'
At step '29400', psnr is '31.01964461676353'
At step '29600', psnr is '30.309917600663606'
At step '29800', psnr is '31.334961678860907'
At step '30000', psnr is '30.967915435800343'
At step '30200', psnr is '31.02198793645369'
At step '30400', psnr is '30.69950021423253'
At step '30600', psnr is '31.10224760905226'
At step '30800', psnr is '31.303646212665353'
At step '31000', psnr is '30.08267030467244'
At step '31200', psnr is '31.044866439495777'
At step '31400', psnr is '31.097529567803353'
At step '31600', psnr is '31.36588481188326'
At step '31800', psnr is '30.976985044512723'
At step '32000', psnr is '30.971792051756964'
At step '32200', psnr is '29.457080183670268'
At step '32400', psnr is '31.192808686412018'
At step '32600', psnr is '31.11053710106134'
At step '32800', psnr is '31.030482188544074'
At step '33000', psnr is '31.060753438218992'
At step '33200', psnr is '30.926252863423393'
At step '33400', psnr is '31.308466939341905'
At step '33600', psnr is '31.21733382793227'
At step '33800', psnr is '30.586312904434312'
At step '34000', psnr is '31.250660578779737'
At step '34200', psnr is '31.33882627595518'
At step '34400', psnr is '31.120798473645188'
At step '34600', psnr is '30.142736375536646'
At step '34800', psnr is '31.107486507607764'
At step '35000', psnr is '30.43726598939543'
At step '35200', psnr is '30.978116278747674'
At step '35400', psnr is '30.563893285475835'
At step '35600', psnr is '31.250802860819178'
At step '35800', psnr is '31.371952410339816'
At step '36000', psnr is '31.13435159444733'
At step '36200', psnr is '30.89405611884382'
At step '36400', psnr is '31.027104270036748'
At step '36600', psnr is '30.93566222280736'
At step '36800', psnr is '31.203885550440994'
At step '37000', psnr is '31.217154832201093'
At step '37200', psnr is '31.399857639489788'
At step '37400', psnr is '30.870653289719954'
At step '37600', psnr is '31.37489658407261'
At step '37800', psnr is '31.236260283869917'
At step '38000', psnr is '31.49752006705632'
At step '38200', psnr is '31.06144413607884'
At step '38400', psnr is '31.46491374433086'
At step '38600', psnr is '31.033221307326983'
At step '38800', psnr is '31.108188593878197'
At step '39000', psnr is '31.222363444442905'
At step '39200', psnr is '31.31673920856877'
At step '39400', psnr is '30.84928745612602'
At step '39600', psnr is '30.82387542523822'
At step '39800', psnr is '31.08754636963758'
Experiment done
