(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 5 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '8.293829996424616'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.204780019345222'
At step '400', psnr is '22.72551004611095'
At step '600', psnr is '26.526862925812175'
At step '800', psnr is '27.105362110047157'
At step '1000', psnr is '27.073395906534845'
At step '1200', psnr is '27.345703304699114'
At step '1400', psnr is '27.393495872790027'
At step '1600', psnr is '27.498186070492018'
At step '1800', psnr is '27.532274672885926'
At step '2000', psnr is '27.687596977291484'
At step '2200', psnr is '27.587403953074187'
At step '2400', psnr is '27.662339558736768'
At step '2600', psnr is '27.786237309452172'
At step '2800', psnr is '27.94791500543818'
At step '3000', psnr is '28.003254894320953'
At step '3200', psnr is '27.535207278078214'
At step '3400', psnr is '27.997609228729118'
At step '3600', psnr is '28.06678543568626'
At step '3800', psnr is '28.00081194588386'
At step '4000', psnr is '28.02237999341754'
At step '4200', psnr is '27.90844489720664'
At step '4400', psnr is '28.073039677307726'
At step '4600', psnr is '28.04126680841696'
At step '4800', psnr is '28.070738465240677'
At step '5000', psnr is '28.101404062579736'
At step '5200', psnr is '28.249198553093787'
At step '5400', psnr is '28.222033549885396'
At step '5600', psnr is '27.955068484990232'
At step '5800', psnr is '28.1762797665257'
At step '6000', psnr is '28.28222232906637'
At step '6200', psnr is '27.8467565407453'
At step '6400', psnr is '28.10092551149667'
At step '6600', psnr is '28.22925833146563'
At step '6800', psnr is '28.318270773837227'
At step '7000', psnr is '28.190814142674093'
At step '7200', psnr is '28.312347109116125'
At step '7400', psnr is '28.03737439815005'
At step '7600', psnr is '28.089396890423103'
At step '7800', psnr is '28.302482223808234'
At step '8000', psnr is '28.2482388772829'
At step '8200', psnr is '28.260324986771224'
At step '8400', psnr is '28.345284210393142'
At step '8600', psnr is '28.250239028056146'
At step '8800', psnr is '28.378603971356597'
At step '9000', psnr is '28.341809629082377'
At step '9200', psnr is '28.2038004818242'
At step '9400', psnr is '28.319748481295864'
At step '9600', psnr is '28.388874915366404'
At step '9800', psnr is '28.38770903470308'
At step '10000', psnr is '28.337287206384758'
At step '10200', psnr is '28.315587703286145'
At step '10400', psnr is '28.485730841563658'
At step '10600', psnr is '28.083411188941618'
At step '10800', psnr is '28.387092904144183'
At step '11000', psnr is '28.360488630504133'
At step '11200', psnr is '28.191541985513304'
At step '11400', psnr is '28.356493908430455'
At step '11600', psnr is '28.393913971127684'
At step '11800', psnr is '28.0486169277035'
At step '12000', psnr is '28.49070291582729'
At step '12200', psnr is '28.261857632584082'
At step '12400', psnr is '28.478150630573673'
