(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 8 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '10.511115009233487'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.264475546382215'
At step '400', psnr is '25.14584243802521'
At step '600', psnr is '25.576846196144754'
At step '800', psnr is '26.349671550739743'
At step '1000', psnr is '26.142824090875642'
At step '1200', psnr is '26.331575971036564'
At step '1400', psnr is '27.115091390154134'
At step '1600', psnr is '27.047266950326758'
At step '1800', psnr is '27.190260912924806'
At step '2000', psnr is '27.100436046577805'
At step '2200', psnr is '27.447706196903923'
At step '2400', psnr is '27.39984728872517'
At step '2600', psnr is '27.593589770517074'
At step '2800', psnr is '27.832499911496758'
At step '3000', psnr is '27.258388438164573'
At step '3200', psnr is '27.40948923981883'
At step '3400', psnr is '27.71635898227953'
At step '3600', psnr is '27.909269432432207'
At step '3800', psnr is '27.99164693042542'
At step '4000', psnr is '27.78938451509639'
At step '4200', psnr is '28.217271982380314'
At step '4400', psnr is '28.242638031660306'
At step '4600', psnr is '28.247178201558228'
At step '4800', psnr is '28.340234625889664'
At step '5000', psnr is '28.219228289248328'
At step '5200', psnr is '28.03252446522638'
At step '5400', psnr is '28.459902467518532'
At step '5600', psnr is '28.577102131490022'
At step '5800', psnr is '28.610063971802667'
At step '6000', psnr is '28.38788867668579'
At step '6200', psnr is '28.445702613995515'
At step '6400', psnr is '28.101490244602584'
At step '6600', psnr is '28.890338750423968'
At step '6800', psnr is '28.40740207447707'
At step '7000', psnr is '28.456969541752226'
At step '7200', psnr is '28.68252734294718'
At step '7400', psnr is '28.29788681956172'
At step '7600', psnr is '28.45512033171678'
At step '7800', psnr is '28.50426003009636'
At step '8000', psnr is '29.044308950048002'
At step '8200', psnr is '28.790780691562258'
At step '8400', psnr is '28.945624513036464'
At step '8600', psnr is '28.648908216793526'
At step '8800', psnr is '28.761114493515105'
At step '9000', psnr is '28.856944484800906'
At step '9200', psnr is '28.778599979913547'
At step '9400', psnr is '28.980981710954303'
At step '9600', psnr is '28.631851676888296'
At step '9800', psnr is '28.95836782817792'
At step '10000', psnr is '28.592285839428115'
At step '10200', psnr is '28.366261563666633'
At step '10400', psnr is '28.94484604948804'
At step '10600', psnr is '29.05351391369722'
At step '10800', psnr is '28.749256154092095'
At step '11000', psnr is '28.809197150655415'
At step '11200', psnr is '28.729477386468893'
At step '11400', psnr is '28.692629878705507'
At step '11600', psnr is '28.522470747072653'
At step '11800', psnr is '28.398078766562037'
At step '12000', psnr is '29.14499112584999'
At step '12200', psnr is '29.08788726604383'
At step '12400', psnr is '29.02591129045186'
At step '12600', psnr is '28.870661894429958'
At step '12800', psnr is '28.961904243195264'
At step '13000', psnr is '28.885699356365343'
At step '13200', psnr is '29.020355751323056'
At step '13400', psnr is '29.03228711017355'
At step '13600', psnr is '28.607917620069067'
At step '13800', psnr is '28.99264406653345'
At step '14000', psnr is '29.08843193847681'
At step '14200', psnr is '29.2769059008862'
At step '14400', psnr is '29.142323232494615'
At step '14600', psnr is '29.069588893995217'
At step '14800', psnr is '28.909801883226805'
At step '15000', psnr is '28.772879142066998'
At step '15200', psnr is '29.121485717273217'
At step '15400', psnr is '28.974426788695084'
At step '15600', psnr is '28.978354318903964'
At step '15800', psnr is '29.1391290642731'
At step '16000', psnr is '29.454611768533297'
At step '16200', psnr is '28.51304852519588'
At step '16400', psnr is '29.31134095758538'
At step '16600', psnr is '29.037207779021585'
At step '16800', psnr is '29.179999934230256'
At step '17000', psnr is '29.161255973130906'
At step '17200', psnr is '29.1326512907545'
At step '17400', psnr is '29.05594024670164'
At step '17600', psnr is '29.18606501005077'
At step '17800', psnr is '29.277864817863602'
At step '18000', psnr is '29.098073159453257'
At step '18200', psnr is '28.916700746960892'
At step '18400', psnr is '29.07083945427711'
