(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 3 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '10.632251461912624'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.18421605363868'
At step '13600', psnr is '27.199452365932835'
At step '13800', psnr is '27.382643167986785'
At step '14000', psnr is '27.402422425076892'
At step '14200', psnr is '27.423655784237752'
At step '14400', psnr is '27.307601397840486'
At step '14600', psnr is '27.12198533507951'
At step '14800', psnr is '27.148730121607176'
At step '15000', psnr is '27.49155189308682'
At step '15200', psnr is '26.949454724104736'
At step '15400', psnr is '27.42087260132719'
At step '15600', psnr is '27.47886032262883'
At step '15800', psnr is '27.66847309158283'
At step '16000', psnr is '27.364833865518506'
At step '16200', psnr is '27.204871610307375'
At step '16400', psnr is '27.37537287581116'
At step '16600', psnr is '27.571815040954853'
At step '16800', psnr is '27.443493487743513'
At step '17000', psnr is '27.652506323489536'
At step '17200', psnr is '27.493814041360597'
At step '17400', psnr is '27.5473467639876'
At step '17600', psnr is '27.264458849538965'
At step '17800', psnr is '27.47065515839533'
At step '18000', psnr is '27.481149837553875'
At step '18200', psnr is '27.48389913289891'
At step '18400', psnr is '27.347328960091932'
At step '18600', psnr is '27.555372267303678'
At step '18800', psnr is '27.476341835663046'
At step '19000', psnr is '27.546175365295284'
At step '19200', psnr is '27.490987249385853'
At step '19400', psnr is '27.39623922018268'
At step '19600', psnr is '27.22679053019725'
At step '19800', psnr is '27.42025594016515'
At step '20000', psnr is '27.590758271178714'
At step '20200', psnr is '27.41424717216555'
At step '20400', psnr is '27.44696522316536'
At step '20600', psnr is '27.52034995261954'
At step '20800', psnr is '27.240957240454684'
At step '21000', psnr is '27.667086853317755'
At step '21200', psnr is '27.062147983175244'
At step '21400', psnr is '27.431319446382055'
At step '21600', psnr is '27.37515076142673'
At step '21800', psnr is '27.200606050038342'
At step '22000', psnr is '27.42974137517084'
At step '22200', psnr is '27.491341632758314'
At step '22400', psnr is '27.603162571657386'
At step '22600', psnr is '27.37278776996981'
At step '22800', psnr is '27.41994247871999'
At step '23000', psnr is '27.241968756413026'
At step '23200', psnr is '26.865968715944'
At step '23400', psnr is '27.66187476430368'
At step '23600', psnr is '27.557925492276098'
At step '23800', psnr is '27.348669504175213'
At step '24000', psnr is '27.568449467830902'
At step '24200', psnr is '27.882500368138714'
At step '24400', psnr is '27.348493779563434'
At step '24600', psnr is '27.445034454230132'
At step '24800', psnr is '27.653800724026915'
At step '25000', psnr is '27.74815872119668'
At step '25200', psnr is '27.73369634346025'
At step '25400', psnr is '27.558989971323822'
At step '25600', psnr is '27.575545702524792'
At step '25800', psnr is '27.62924120946423'
At step '26000', psnr is '27.310910885490614'
At step '26200', psnr is '27.469833461069285'
At step '26400', psnr is '24.93987571043229'
At step '26600', psnr is '27.564945664130228'
At step '26800', psnr is '27.29218134646792'
At step '27000', psnr is '27.518616993288198'
At step '27200', psnr is '27.362970939418783'
At step '27400', psnr is '27.720152247176195'
At step '27600', psnr is '27.629279872365437'
At step '27800', psnr is '27.123886127467177'
At step '28000', psnr is '27.5660560315858'
At step '28200', psnr is '27.24249389466964'
At step '28400', psnr is '27.615226931329'
At step '28600', psnr is '27.650476702802436'
At step '28800', psnr is '27.600733056328146'
At step '29000', psnr is '27.25373393629294'
At step '29200', psnr is '27.475402868154788'
At step '29400', psnr is '27.260810256894665'
At step '29600', psnr is '27.68214846287314'
At step '29800', psnr is '27.650182966259635'
At step '30000', psnr is '27.582352775952394'
At step '30200', psnr is '27.81726806330832'
At step '30400', psnr is '27.39397293565996'
At step '30600', psnr is '27.71761307178941'
At step '30800', psnr is '27.547130623481372'
At step '31000', psnr is '27.289112778770757'
At step '31200', psnr is '27.559583703189425'
At step '31400', psnr is '27.487035663812062'
At step '31600', psnr is '27.649983719412752'
At step '31800', psnr is '27.738102712417906'
At step '32000', psnr is '27.735345018925305'
At step '32200', psnr is '27.50938981317556'
At step '32400', psnr is '27.61932325108941'
At step '32600', psnr is '27.477582511444453'
At step '32800', psnr is '27.61168986745849'
At step '33000', psnr is '27.348055322747737'
At step '33200', psnr is '27.639844508794443'
At step '33400', psnr is '27.839805855301005'
At step '33600', psnr is '27.647900562798206'
At step '33800', psnr is '27.283826037169963'
At step '34000', psnr is '27.225039515493016'
At step '34200', psnr is '27.85294646788108'
At step '34400', psnr is '27.758766429616266'
At step '34600', psnr is '27.386049963060355'
At step '34800', psnr is '27.374500230549476'
At step '35000', psnr is '27.662991008634865'
At step '35200', psnr is '27.94777861673824'
At step '35400', psnr is '27.601751907647923'
At step '35600', psnr is '27.766272414535088'
At step '35800', psnr is '27.8114328310871'
At step '36000', psnr is '27.54723294397596'
At step '36200', psnr is '27.496071119351807'
At step '36400', psnr is '27.84621939189046'
At step '36600', psnr is '27.473347517906284'
At step '36800', psnr is '27.608067364168257'
At step '37000', psnr is '27.580803736561016'
At step '37200', psnr is '27.685524121306507'
At step '37400', psnr is '27.711089250607156'
At step '37600', psnr is '27.753398906839614'
At step '37800', psnr is '27.665873260790484'
At step '38000', psnr is '27.617311412185586'
At step '38200', psnr is '27.695914323432987'
At step '38400', psnr is '27.57226858720351'
At step '38600', psnr is '27.641328988576475'
At step '38800', psnr is '27.75566175828004'
At step '39000', psnr is '27.81371574082811'
At step '39200', psnr is '27.81231383338853'
At step '39400', psnr is '27.604852711421497'
At step '39600', psnr is '27.509315162972314'
At step '39800', psnr is '27.63955560080084'
Experiment done
