(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 9 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '9.126562126037506'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.468814820765797'
At step '400', psnr is '23.519591014167837'
At step '600', psnr is '23.204231541972025'
At step '800', psnr is '23.784997153169094'
At step '1000', psnr is '24.17921365787474'
At step '1200', psnr is '24.164657352732885'
At step '1400', psnr is '24.027911246242756'
At step '1600', psnr is '24.27147342441615'
At step '1800', psnr is '24.10852870066636'
At step '2000', psnr is '24.207116996326615'
At step '2200', psnr is '24.641762030227273'
At step '2400', psnr is '24.63996836187814'
At step '2600', psnr is '24.50981120177247'
At step '2800', psnr is '24.617581240687706'
At step '3000', psnr is '24.54915980552468'
At step '3200', psnr is '24.696310347988074'
At step '3400', psnr is '24.19850426706339'
At step '3600', psnr is '24.681396468002706'
At step '3800', psnr is '24.645918014416736'
At step '4000', psnr is '24.588721583426974'
At step '4200', psnr is '24.388898925205527'
At step '4400', psnr is '24.82202285777561'
At step '4600', psnr is '24.52846751201224'
At step '4800', psnr is '24.651711445115538'
At step '5000', psnr is '24.940807079983603'
At step '5200', psnr is '24.755433510854843'
At step '5400', psnr is '24.958207028617775'
At step '5600', psnr is '24.412950778394503'
At step '5800', psnr is '24.7522244884522'
At step '6000', psnr is '24.949562817648257'
At step '6200', psnr is '24.536443250408762'
At step '6400', psnr is '24.600008845023133'
At step '6600', psnr is '24.93795115548613'
At step '6800', psnr is '24.852443440842276'
At step '7000', psnr is '24.366179516432716'
At step '7200', psnr is '24.86778348598403'
At step '7400', psnr is '24.662846637005703'
At step '7600', psnr is '24.754891608553585'
At step '7800', psnr is '24.824098447189996'
At step '8000', psnr is '24.88628179079146'
At step '8200', psnr is '24.49366083524202'
At step '8400', psnr is '24.941795755052887'
At step '8600', psnr is '25.029058363055086'
At step '8800', psnr is '25.09795046335963'
At step '9000', psnr is '24.730822764500125'
At step '9200', psnr is '25.081823972629667'
At step '9400', psnr is '25.070232317946235'
At step '9600', psnr is '25.100812474787'
At step '9800', psnr is '24.728976920703424'
At step '10000', psnr is '25.09777647410436'
At step '10200', psnr is '24.888525453751534'
At step '10400', psnr is '24.6921618844202'
At step '10600', psnr is '24.97714721488416'
At step '10800', psnr is '25.322951640230514'
At step '11000', psnr is '25.204943858214122'
At step '11200', psnr is '25.00621230816193'
At step '11400', psnr is '24.848759242872212'
At step '11600', psnr is '25.25240674605302'
At step '11800', psnr is '25.025830193098678'
At step '12000', psnr is '25.157556377734775'
At step '12200', psnr is '25.168032474402274'
At step '12400', psnr is '25.032805687979646'
At step '12600', psnr is '25.235982457961935'
At step '12800', psnr is '25.144493470772833'
At step '13000', psnr is '25.234739534653535'
At step '13200', psnr is '25.197462018183657'
At step '13400', psnr is '24.834941331999833'
At step '13600', psnr is '25.0756725272004'
At step '13800', psnr is '25.211730485608705'
At step '14000', psnr is '24.629701052009544'
At step '14200', psnr is '24.919951064783426'
At step '14400', psnr is '25.080782381187625'
At step '14600', psnr is '25.25781209432354'
At step '14800', psnr is '25.417257961944415'
At step '15000', psnr is '25.091528602102883'
At step '15200', psnr is '24.849338621107965'
At step '15400', psnr is '25.173369365825437'
At step '15600', psnr is '24.62046635518047'
At step '15800', psnr is '25.143483672738817'
At step '16000', psnr is '25.092429051057135'
At step '16200', psnr is '25.162958087199527'
At step '16400', psnr is '25.05469068887569'
At step '16600', psnr is '25.429772545771634'
At step '16800', psnr is '25.18484189829913'
At step '17000', psnr is '24.93042382393345'
At step '17200', psnr is '25.32718831024624'
At step '17400', psnr is '25.160509050396684'
At step '17600', psnr is '25.29239484953734'
At step '17800', psnr is '25.108369483315723'
At step '18000', psnr is '25.283235380563465'
At step '18200', psnr is '25.018196012027687'
At step '18400', psnr is '24.905606017106827'
At step '18600', psnr is '25.24276775523251'
At step '18800', psnr is '25.32518869627722'
At step '19000', psnr is '24.874150712511934'
At step '19200', psnr is '25.342222964348174'
At step '19400', psnr is '25.183157891723155'
