(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 12 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.303643863400135'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.526866620047464'
At step '400', psnr is '22.43663154701285'
At step '600', psnr is '22.738486929631378'
At step '800', psnr is '22.63214084830308'
At step '1000', psnr is '22.975418680905246'
At step '1200', psnr is '23.05171493610509'
At step '1400', psnr is '23.202275230194793'
At step '1600', psnr is '22.934517753142522'
At step '1800', psnr is '23.238674892706065'
At step '2000', psnr is '23.039920631927693'
At step '2200', psnr is '22.838852722398045'
At step '2400', psnr is '23.16545224137522'
At step '2600', psnr is '22.896616469269787'
At step '2800', psnr is '23.181089768168746'
At step '3000', psnr is '22.887711261823643'
At step '3200', psnr is '23.210943080726516'
At step '3400', psnr is '23.11172877332906'
At step '3600', psnr is '23.027322884259434'
At step '3800', psnr is '23.093765813215562'
At step '4000', psnr is '22.89540667549343'
At step '4200', psnr is '23.263388647147206'
At step '4400', psnr is '23.2078139171227'
At step '4600', psnr is '23.210681544250473'
At step '4800', psnr is '23.23813146297708'
At step '5000', psnr is '23.184269563677837'
At step '5200', psnr is '23.01010707519218'
At step '5400', psnr is '23.02578060575285'
At step '5600', psnr is '23.1377932129249'
At step '5800', psnr is '23.18013357009409'
At step '6000', psnr is '23.20640767694066'
At step '6200', psnr is '23.115328685919888'
At step '6400', psnr is '23.120846735333068'
At step '6600', psnr is '22.99899508819528'
At step '6800', psnr is '23.216695659784826'
At step '7000', psnr is '23.009304551102208'
At step '7200', psnr is '23.166860737322864'
At step '7400', psnr is '23.065128563064157'
At step '7600', psnr is '23.071151378957538'
At step '7800', psnr is '23.2467181787465'
At step '8000', psnr is '23.0868085934131'
At step '8200', psnr is '23.222479352820923'
At step '8400', psnr is '23.106760470573423'
At step '8600', psnr is '23.03278429122387'
At step '8800', psnr is '23.20735494307722'
At step '9000', psnr is '22.987937005814004'
At step '9200', psnr is '23.08037175069833'
At step '9400', psnr is '22.947807622391323'
At step '9600', psnr is '23.14616140756477'
At step '9800', psnr is '23.15116474855291'
At step '10000', psnr is '23.163265491926005'
At step '10200', psnr is '23.056837886253987'
At step '10400', psnr is '23.00758778008246'
At step '10600', psnr is '23.119869728991343'
At step '10800', psnr is '23.011048097262325'
At step '11000', psnr is '23.064276390250637'
At step '11200', psnr is '23.032034173488604'
At step '11400', psnr is '23.076758631688005'
At step '11600', psnr is '22.959284901053138'
At step '11800', psnr is '22.888749765687916'
At step '12000', psnr is '23.069616131860894'
At step '12200', psnr is '23.07837675896062'
At step '12400', psnr is '23.10593438367221'
At step '12600', psnr is '23.142880000662196'
At step '12800', psnr is '23.00890789891278'
At step '13000', psnr is '23.122381503828485'
At step '13200', psnr is '23.09725283234036'
At step '13400', psnr is '23.086698157493156'
At step '13600', psnr is '23.066334136366233'
At step '13800', psnr is '23.037942047491654'
At step '14000', psnr is '22.775100670048104'
At step '14200', psnr is '23.087054344487953'
At step '14400', psnr is '23.159907697258248'
At step '14600', psnr is '23.111479926414347'
At step '14800', psnr is '23.08114836628068'
At step '15000', psnr is '23.098695594225177'
At step '15200', psnr is '23.130423679862815'
At step '15400', psnr is '23.073056915060608'
At step '15600', psnr is '23.112241349640072'
At step '15800', psnr is '22.960435240599246'
At step '16000', psnr is '23.08259884148508'
At step '16200', psnr is '23.04564258550314'
At step '16400', psnr is '23.005148954808963'
At step '16600', psnr is '23.13152060451316'
At step '16800', psnr is '23.03238507259417'
At step '17000', psnr is '23.004216654311964'
At step '17200', psnr is '23.108639334156102'
At step '17400', psnr is '22.699403253745757'
At step '17600', psnr is '23.09521501894775'
At step '17800', psnr is '23.196051504358714'
At step '18000', psnr is '23.178184353448525'
At step '18200', psnr is '23.094271206801125'
At step '18400', psnr is '23.072610702674044'
At step '18600', psnr is '23.17607293589173'
At step '18800', psnr is '23.070487410369896'
At step '19000', psnr is '23.09644080287407'
At step '19200', psnr is '23.054919785298402'
At step '19400', psnr is '23.004056189765794'
At step '19600', psnr is '23.15213170516026'
At step '19800', psnr is '23.066623204895805'
At step '20000', psnr is '22.987095724780392'
At step '20200', psnr is '23.015593718413005'
At step '20400', psnr is '23.063413484053783'
At step '20600', psnr is '22.94002621411436'
At step '20800', psnr is '22.88376045235326'
At step '21000', psnr is '23.105433557673358'
At step '21200', psnr is '23.072980022086167'
At step '21400', psnr is '22.967798075752107'
At step '21600', psnr is '23.10446128190828'
At step '21800', psnr is '23.078169359343853'
At step '22000', psnr is '22.661090052441274'
At step '22200', psnr is '23.02063186703031'
At step '22400', psnr is '22.978566054621417'
At step '22600', psnr is '23.028562924139603'
At step '22800', psnr is '23.042363630177345'
At step '23000', psnr is '23.012230876750458'
At step '23200', psnr is '22.991589114886516'
At step '23400', psnr is '23.048062903519053'
At step '23600', psnr is '22.90479615350845'
At step '23800', psnr is '23.12286388667422'
At step '24000', psnr is '22.87246633920836'
At step '24200', psnr is '22.962758545412115'
At step '24400', psnr is '23.092089611117213'
At step '24600', psnr is '22.96319279274168'
At step '24800', psnr is '22.88881782676359'
At step '25000', psnr is '23.01118479436473'
At step '25200', psnr is '23.083869089300247'
At step '25400', psnr is '23.016623028758648'
At step '25600', psnr is '23.148029183121498'
At step '25800', psnr is '23.000475402906115'
At step '26000', psnr is '22.987685675604403'
At step '26200', psnr is '22.585082544194876'
At step '26400', psnr is '23.02225994483155'
At step '26600', psnr is '23.05534870008039'
At step '26800', psnr is '22.882573537316002'
At step '27000', psnr is '22.727711356493643'
At step '27200', psnr is '23.015953244302878'
At step '27400', psnr is '23.016151058436623'
At step '27600', psnr is '23.020735238675147'
At step '27800', psnr is '23.088636673668937'
At step '28000', psnr is '22.95514497296292'
At step '28200', psnr is '23.002854961847376'
At step '28400', psnr is '22.863630884335926'
At step '28600', psnr is '22.972303966927598'
At step '28800', psnr is '23.023722039471703'
At step '29000', psnr is '22.958140595079684'
At step '29200', psnr is '23.042749162979725'
At step '29400', psnr is '23.0803448136797'
At step '29600', psnr is '22.901577363145563'
At step '29800', psnr is '23.048424709712553'
At step '30000', psnr is '23.0476455686848'
At step '30200', psnr is '22.867965402043282'
At step '30400', psnr is '22.98353670954632'
At step '30600', psnr is '22.904537463068657'
At step '30800', psnr is '23.05105351412111'
At step '31000', psnr is '23.08682924777092'
At step '31200', psnr is '23.0274933583543'
At step '31400', psnr is '22.96954801058871'
At step '31600', psnr is '23.132942845905568'
At step '31800', psnr is '23.06033726461135'
At step '32000', psnr is '23.089646748180744'
At step '32200', psnr is '22.910105134393632'
At step '32400', psnr is '22.87890102272128'
At step '32600', psnr is '22.927149725081'
At step '32800', psnr is '23.015330416717088'
At step '33000', psnr is '22.757918393520548'
At step '33200', psnr is '22.994036426911237'
At step '33400', psnr is '23.041005358739532'
At step '33600', psnr is '23.062461886429215'
At step '33800', psnr is '23.016259714897288'
At step '34000', psnr is '23.02375942902765'
At step '34200', psnr is '22.8209279752119'
At step '34400', psnr is '22.986390937485375'
At step '34600', psnr is '23.025848354735313'
At step '34800', psnr is '23.050147253645115'
At step '35000', psnr is '23.010109145879575'
At step '35200', psnr is '23.04566555025836'
At step '35400', psnr is '22.92795305794153'
At step '35600', psnr is '22.997942690142324'
At step '35800', psnr is '22.943749174227683'
At step '36000', psnr is '22.834020188971593'
At step '36200', psnr is '23.041083773176823'
At step '36400', psnr is '22.956426746499538'
At step '36600', psnr is '22.947374910613622'
At step '36800', psnr is '22.988536960980195'
At step '37000', psnr is '22.952580925484778'
At step '37200', psnr is '23.059689608366824'
At step '37400', psnr is '22.862051583544698'
At step '37600', psnr is '22.970406827710104'
At step '37800', psnr is '23.015033962259402'
At step '38000', psnr is '22.939110232296997'
At step '38200', psnr is '23.04986304116018'
At step '38400', psnr is '23.02888650721094'
At step '38600', psnr is '22.96995462475994'
At step '38800', psnr is '23.023743226847216'
At step '39000', psnr is '23.078456271784958'
At step '39200', psnr is '22.86563215681013'
At step '39400', psnr is '23.08312862780366'
At step '39600', psnr is '22.904351538832405'
At step '39800', psnr is '23.020372826006025'
Experiment done
