(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.6947441730181625'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.778958348832134'
At step '29000', psnr is '25.897762899179337'
At step '29200', psnr is '25.91260593461119'
At step '29400', psnr is '25.97207344093466'
At step '29600', psnr is '25.84357771239386'
At step '29800', psnr is '25.6328477276882'
At step '30000', psnr is '25.88702601717966'
At step '30200', psnr is '25.64153920940495'
At step '30400', psnr is '25.86530724057682'
At step '30600', psnr is '25.89910545200405'
At step '30800', psnr is '25.755429967449093'
At step '31000', psnr is '25.79814049694935'
At step '31200', psnr is '25.738413023292544'
At step '31400', psnr is '26.019456324705445'
At step '31600', psnr is '25.979977316120937'
At step '31800', psnr is '25.913005221932593'
At step '32000', psnr is '24.71686066204958'
At step '32200', psnr is '26.02316469180203'
At step '32400', psnr is '25.66897388353565'
At step '32600', psnr is '25.87390578232184'
At step '32800', psnr is '25.691882999726218'
At step '33000', psnr is '25.398681200266022'
At step '33200', psnr is '25.852938765468245'
At step '33400', psnr is '25.636185699372334'
At step '33600', psnr is '25.96801560084382'
At step '33800', psnr is '25.76846871164932'
At step '34000', psnr is '25.760801921017446'
At step '34200', psnr is '26.032570957650677'
At step '34400', psnr is '25.79548560627847'
At step '34600', psnr is '25.880036052675614'
At step '34800', psnr is '25.73682482764678'
At step '35000', psnr is '25.824825060449722'
At step '35200', psnr is '25.34260874540882'
At step '35400', psnr is '25.900622320256154'
At step '35600', psnr is '25.905369102171484'
At step '35800', psnr is '25.959459397571308'
At step '36000', psnr is '25.889718248486044'
At step '36200', psnr is '25.84166374983007'
At step '36400', psnr is '26.045202587725164'
At step '36600', psnr is '25.851532211829277'
At step '36800', psnr is '26.000237946129126'
At step '37000', psnr is '25.937016797993255'
At step '37200', psnr is '24.937676603877293'
At step '37400', psnr is '26.138285681591764'
At step '37600', psnr is '26.0525537805507'
At step '37800', psnr is '25.936791048331273'
At step '38000', psnr is '25.78290129980337'
At step '38200', psnr is '25.956017401874945'
At step '38400', psnr is '26.00887615760549'
At step '38600', psnr is '26.013999657240316'
At step '38800', psnr is '26.093485468642996'
At step '39000', psnr is '26.05155888900084'
At step '39200', psnr is '25.94542669127788'
At step '39400', psnr is '25.88214800218882'
At step '39600', psnr is '25.87599597336854'
At step '39800', psnr is '25.92513744939467'
Experiment done
