(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 5 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.265180256464364'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.515556170203723'
At step '400', psnr is '25.33127994364447'
At step '600', psnr is '25.89608089618182'
At step '800', psnr is '25.890873756398733'
At step '1000', psnr is '26.284899216964767'
At step '1200', psnr is '26.33198810436095'
At step '1400', psnr is '26.290500557678477'
At step '1600', psnr is '26.117709682250076'
At step '1800', psnr is '26.18482136848862'
At step '2000', psnr is '26.41417675446242'
At step '2200', psnr is '26.397932915448536'
At step '2400', psnr is '26.450113523447776'
At step '2600', psnr is '26.4486260956847'
At step '2800', psnr is '26.300394356509077'
At step '3000', psnr is '26.375487224019952'
At step '3200', psnr is '26.353633658266553'
At step '3400', psnr is '26.29599837629118'
At step '3600', psnr is '26.459028861848175'
At step '3800', psnr is '26.248668257619293'
At step '4000', psnr is '26.518359236062125'
At step '4200', psnr is '26.48597616477023'
At step '4400', psnr is '26.568084631161742'
At step '4600', psnr is '26.53938579670689'
At step '4800', psnr is '26.624335674637607'
At step '5000', psnr is '26.72692162418742'
At step '5200', psnr is '26.650367246439494'
At step '5400', psnr is '26.594723359876447'
At step '5600', psnr is '26.540380796477038'
At step '5800', psnr is '26.44146535763978'
At step '6000', psnr is '26.47773181022305'
At step '6200', psnr is '26.417940252198594'
At step '6400', psnr is '26.47036144589002'
At step '6600', psnr is '26.56050643538679'
At step '6800', psnr is '26.664231151084397'
At step '7000', psnr is '26.663298581286178'
At step '7200', psnr is '26.572172154202924'
At step '7400', psnr is '26.786868865499258'
At step '7600', psnr is '26.53027886310797'
At step '7800', psnr is '26.550030998451856'
At step '8000', psnr is '26.538310577256023'
At step '8200', psnr is '26.534664832599635'
At step '8400', psnr is '26.39736858242162'
At step '8600', psnr is '26.63388432568604'
At step '8800', psnr is '26.53270217545186'
At step '9000', psnr is '26.508703891258527'
At step '9200', psnr is '26.548269701493975'
At step '9400', psnr is '26.40150855814514'
At step '9600', psnr is '26.666200657960808'
At step '9800', psnr is '26.681991676028332'
At step '10000', psnr is '26.640077263187756'
At step '10200', psnr is '26.717447071447637'
At step '10400', psnr is '26.63111531021745'
At step '10600', psnr is '26.502494709292638'
At step '10800', psnr is '26.709591605577785'
At step '11000', psnr is '26.71363386491878'
At step '11200', psnr is '26.554101556968973'
At step '11400', psnr is '26.71236418033817'
At step '11600', psnr is '26.617927643364595'
At step '11800', psnr is '26.702261130737593'
At step '12000', psnr is '26.61931431641268'
At step '12200', psnr is '26.603444179578176'
At step '12400', psnr is '26.558938318181315'
At step '12600', psnr is '26.57149993556011'
At step '12800', psnr is '26.621997029457106'
At step '13000', psnr is '26.599129994343443'
At step '13200', psnr is '26.630329913758256'
At step '13400', psnr is '26.573747185303343'
At step '13600', psnr is '26.634522314686635'
At step '13800', psnr is '26.616551080899463'
At step '14000', psnr is '26.635887321869344'
At step '14200', psnr is '26.661586269340688'
At step '14400', psnr is '26.56150549087242'
At step '14600', psnr is '26.593634354110538'
At step '14800', psnr is '26.645195417942574'
