(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.890864229782237'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.64838347870058'
At step '27000', psnr is '31.272384001935237'
At step '27200', psnr is '31.312227541382228'
At step '27400', psnr is '31.180902011277393'
At step '27600', psnr is '30.956450166726015'
At step '27800', psnr is '31.42485204769582'
At step '28000', psnr is '31.2124589509554'
At step '28200', psnr is '31.306403104217075'
At step '28400', psnr is '31.341220159859688'
At step '28600', psnr is '30.742900039829856'
At step '28800', psnr is '31.035733612902323'
At step '29000', psnr is '31.055143054294806'
At step '29200', psnr is '31.405087718931227'
At step '29400', psnr is '31.242235547403748'
At step '29600', psnr is '31.28984146333083'
At step '29800', psnr is '31.146046597700607'
At step '30000', psnr is '30.991939316871814'
At step '30200', psnr is '30.988561392285465'
At step '30400', psnr is '30.777494386410357'
At step '30600', psnr is '31.35351356162442'
At step '30800', psnr is '31.44887854310489'
At step '31000', psnr is '31.365620828685433'
At step '31200', psnr is '31.231396356830466'
At step '31400', psnr is '31.165233707717576'
At step '31600', psnr is '31.052173369800013'
At step '31800', psnr is '31.360760969590995'
At step '32000', psnr is '31.490633387718447'
At step '32200', psnr is '31.220745873819993'
At step '32400', psnr is '31.393404301541956'
At step '32600', psnr is '31.221267515668348'
At step '32800', psnr is '31.19768939194381'
At step '33000', psnr is '31.400685702824926'
At step '33200', psnr is '31.263804674150087'
At step '33400', psnr is '31.320091341016905'
At step '33600', psnr is '31.39942647864831'
At step '33800', psnr is '31.46620507915548'
At step '34000', psnr is '31.377798177087396'
At step '34200', psnr is '31.5108228020819'
At step '34400', psnr is '31.253003724041506'
At step '34600', psnr is '31.197649452245265'
At step '34800', psnr is '31.17429339031044'
At step '35000', psnr is '31.42608904302664'
At step '35200', psnr is '31.41428609345953'
At step '35400', psnr is '30.992846914143776'
At step '35600', psnr is '31.19579783692183'
At step '35800', psnr is '31.14978558453988'
At step '36000', psnr is '31.594741813885953'
At step '36200', psnr is '31.430864171323872'
At step '36400', psnr is '31.389594235702027'
At step '36600', psnr is '31.25711790069066'
At step '36800', psnr is '31.09383414644414'
At step '37000', psnr is '31.52482211639687'
At step '37200', psnr is '31.43977012784784'
At step '37400', psnr is '30.87139162219678'
At step '37600', psnr is '31.36197292815779'
At step '37800', psnr is '31.31334665177568'
At step '38000', psnr is '31.42648157233225'
At step '38200', psnr is '31.497398600485518'
At step '38400', psnr is '31.527115511103972'
At step '38600', psnr is '31.45994626643011'
At step '38800', psnr is '31.4131636001601'
At step '39000', psnr is '31.276916541969317'
At step '39200', psnr is '31.34020963494773'
At step '39400', psnr is '31.465996975427824'
At step '39600', psnr is '31.44678391277605'
At step '39800', psnr is '31.43322715685568'
Experiment done
