(3, 512, 512)
Starting vanilla DIP on 2 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.43323288020445'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.09653927578278'
At step '400', psnr is '20.590657827549084'
At step '600', psnr is '21.26395005853947'
At step '800', psnr is '22.02983259087778'
At step '1000', psnr is '22.340913514070344'
At step '1200', psnr is '22.65978713488998'
At step '1400', psnr is '23.03372154306341'
At step '1600', psnr is '23.354589542293493'
At step '1800', psnr is '23.57731641160231'
At step '2000', psnr is '23.918922151301633'
At step '2200', psnr is '24.080970465134083'
At step '2400', psnr is '24.311110052264603'
At step '2600', psnr is '24.6294787827917'
At step '2800', psnr is '24.711174194102444'
At step '3000', psnr is '24.90650784594518'
At step '3200', psnr is '25.058002285635965'
At step '3400', psnr is '25.20444542740107'
At step '3600', psnr is '25.46700463884133'
At step '3800', psnr is '25.576131959369466'
At step '4000', psnr is '25.68365951631411'
At step '4200', psnr is '25.83706127079635'
At step '4400', psnr is '25.968794092364632'
At step '4600', psnr is '26.13551050441975'
At step '4800', psnr is '26.196188521012687'
At step '5000', psnr is '26.419468636926272'
At step '5200', psnr is '26.571191812263592'
At step '5400', psnr is '26.736360784434122'
At step '5600', psnr is '26.849377896441283'
At step '5800', psnr is '26.887194251658823'
At step '6000', psnr is '27.001598387285245'
At step '6200', psnr is '27.157558892812048'
At step '6400', psnr is '27.167743633180635'
At step '6600', psnr is '27.33579674322819'
At step '6800', psnr is '27.317112451802966'
At step '7000', psnr is '27.437808712719264'
At step '7200', psnr is '27.549520551320402'
At step '7400', psnr is '27.52201673618999'
At step '7600', psnr is '27.67348627208812'
At step '7800', psnr is '27.688641393565817'
At step '8000', psnr is '27.7255767368975'
At step '8200', psnr is '27.75842303285923'
At step '8400', psnr is '27.774632385975124'
At step '8600', psnr is '27.80811204510936'
At step '8800', psnr is '27.886639278724665'
At step '9000', psnr is '27.79571818485072'
At step '9200', psnr is '27.810011201873355'
At step '9400', psnr is '27.710439824417257'
At step '9600', psnr is '27.69513036670029'
At step '9800', psnr is '27.726164634680227'
At step '10000', psnr is '27.63984832579698'
At step '10200', psnr is '27.687214567557955'
At step '10400', psnr is '27.56160732449991'
At step '10600', psnr is '27.53057270728044'
At step '10800', psnr is '27.526875313208894'
At step '11000', psnr is '27.46969370328346'
At step '11200', psnr is '27.463527663860408'
At step '11400', psnr is '27.372396271663856'
At step '11600', psnr is '27.31191514143248'
At step '11800', psnr is '27.21331364978356'
At step '12000', psnr is '27.10845127771322'
At step '12200', psnr is '27.18499471021819'
At step '12400', psnr is '26.967881094934487'
At step '12600', psnr is '26.951702440806812'
At step '12800', psnr is '26.909675920142146'
At step '13000', psnr is '26.800003655805384'
At step '13200', psnr is '26.748756389421757'
At step '13400', psnr is '26.750159469001705'
At step '13600', psnr is '26.69163584124016'
At step '13800', psnr is '26.599022858769562'
At step '14000', psnr is '26.45610854378581'
At step '14200', psnr is '26.548423238595102'
At step '14400', psnr is '26.469261140428024'
At step '14600', psnr is '26.48178256312537'
At step '14800', psnr is '26.323956884550878'
At step '15000', psnr is '26.29638342852148'
At step '15200', psnr is '26.13730378072392'
At step '15400', psnr is '26.145209748290853'
At step '15600', psnr is '26.090333072185345'
At step '15800', psnr is '26.037173943151053'
At step '16000', psnr is '25.9264437677631'
At step '16200', psnr is '25.955863584355274'
At step '16400', psnr is '26.003458945830047'
At step '16600', psnr is '25.90178353876956'
At step '16800', psnr is '25.83066415724638'
At step '17000', psnr is '25.81620265732039'
At step '17200', psnr is '25.699472929771513'
At step '17400', psnr is '25.638517510114177'
At step '17600', psnr is '25.656245270975'
At step '17800', psnr is '25.580112879646435'
At step '18000', psnr is '25.546935872837224'
At step '18200', psnr is '25.498503984951135'
At step '18400', psnr is '25.546196078139157'
At step '18600', psnr is '25.56762930124574'
At step '18800', psnr is '25.40666459500998'
At step '19000', psnr is '25.360929323889557'
At step '19200', psnr is '25.37310922915927'
At step '19400', psnr is '25.247014209600657'
At step '19600', psnr is '25.1301637762526'
At step '19800', psnr is '25.29820777199781'
At step '20000', psnr is '25.24064202833459'
At step '20200', psnr is '25.132582898626104'
At step '20400', psnr is '25.20325539123005'
At step '20600', psnr is '25.141843045052482'
At step '20800', psnr is '25.066706489350462'
At step '21000', psnr is '25.00323466174915'
At step '21200', psnr is '25.064105695117917'
At step '21400', psnr is '24.995056804988963'
At step '21600', psnr is '24.9291360364902'
At step '21800', psnr is '24.78525327631491'
At step '22000', psnr is '25.01378758259484'
At step '22200', psnr is '24.923257277050563'
At step '22400', psnr is '24.888807200889552'
At step '22600', psnr is '24.88186079699938'
At step '22800', psnr is '24.79786122833827'
At step '23000', psnr is '24.857975759241153'
At step '23200', psnr is '24.807730374182402'
At step '23400', psnr is '24.819752235367343'
At step '23600', psnr is '24.777129999721264'
At step '23800', psnr is '24.797581657371715'
At step '24000', psnr is '24.720217237059433'
At step '24200', psnr is '24.69977460821752'
At step '24400', psnr is '24.712524931609128'
At step '24600', psnr is '24.665259284714747'
At step '24800', psnr is '24.61721758868201'
At step '25000', psnr is '24.617311280328657'
At step '25200', psnr is '24.54754975836486'
At step '25400', psnr is '24.63498689336026'
At step '25600', psnr is '24.57781608579724'
At step '25800', psnr is '24.497321675334263'
At step '26000', psnr is '24.58221333621718'
At step '26200', psnr is '24.508086332194342'
At step '26400', psnr is '24.43232224288327'
At step '26600', psnr is '24.52155221696968'
At step '26800', psnr is '24.46372352621917'
At step '27000', psnr is '24.480349392859686'
At step '27200', psnr is '24.42544002159815'
At step '27400', psnr is '24.478979621427502'
At step '27600', psnr is '24.39980748070449'
At step '27800', psnr is '24.348967068627417'
At step '28000', psnr is '24.34908267352347'
At step '28200', psnr is '24.334531309105376'
At step '28400', psnr is '24.279842661133774'
At step '28600', psnr is '24.26136709680161'
At step '28800', psnr is '24.299232462822708'
At step '29000', psnr is '24.289836538611034'
At step '29200', psnr is '24.234772055299803'
At step '29400', psnr is '24.250735522974875'
At step '29600', psnr is '24.18984384001663'
At step '29800', psnr is '24.321960392618628'
At step '30000', psnr is '24.29588949327843'
At step '30200', psnr is '24.141201676187308'
At step '30400', psnr is '24.15655857504573'
At step '30600', psnr is '24.10086578292461'
At step '30800', psnr is '24.19473209881116'
At step '31000', psnr is '24.24748290169013'
At step '31200', psnr is '24.14745679490025'
At step '31400', psnr is '24.183611674672683'
At step '31600', psnr is '24.215054475891957'
At step '31800', psnr is '24.05880975664106'
At step '32000', psnr is '24.135893655459363'
At step '32200', psnr is '24.152952091674432'
At step '32400', psnr is '24.136798408058667'
At step '32600', psnr is '24.078627117933777'
At step '32800', psnr is '24.027620346530494'
At step '33000', psnr is '24.03661554842847'
At step '33200', psnr is '24.100438165346407'
At step '33400', psnr is '24.066499089379665'
At step '33600', psnr is '23.93646114466994'
At step '33800', psnr is '24.074374656107626'
At step '34000', psnr is '23.981740359732513'
At step '34200', psnr is '24.01275215771537'
At step '34400', psnr is '24.007291896430072'
At step '34600', psnr is '23.918954061406417'
At step '34800', psnr is '23.91990249687167'
At step '35000', psnr is '23.91302181633684'
At step '35200', psnr is '23.945473481046488'
At step '35400', psnr is '23.982719810940726'
At step '35600', psnr is '23.977016194470814'
At step '35800', psnr is '23.864492168835376'
At step '36000', psnr is '23.878643163869437'
At step '36200', psnr is '23.949350968110096'
At step '36400', psnr is '23.85343746487045'
At step '36600', psnr is '23.784541764422595'
At step '36800', psnr is '23.873397188484088'
At step '37000', psnr is '23.87640201249438'
At step '37200', psnr is '23.88723276488911'
At step '37400', psnr is '23.825410300712704'
At step '37600', psnr is '23.773816721790034'
At step '37800', psnr is '23.736065114565825'
At step '38000', psnr is '23.857041904237818'
At step '38200', psnr is '23.781566959547163'
At step '38400', psnr is '23.71181142918918'
At step '38600', psnr is '23.90845782195551'
At step '38800', psnr is '23.863951565187058'
At step '39000', psnr is '23.781069424716705'
At step '39200', psnr is '23.768332637176457'
At step '39400', psnr is '23.833280618915815'
At step '39600', psnr is '23.760501639448684'
At step '39800', psnr is '23.765806891011362'
Experiment done
