(3, 512, 512)
Starting vanilla DIP on 8 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '21.646174646849317'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '16.909777376205334'
At step '400', psnr is '19.183679606668367'
At step '600', psnr is '20.233034387710088'
At step '800', psnr is '20.97628517558598'
At step '1000', psnr is '21.42964868889413'
At step '1200', psnr is '21.6917263808425'
At step '1400', psnr is '22.086029275513283'
At step '1600', psnr is '22.411832857300055'
At step '1800', psnr is '22.71525783155966'
At step '2000', psnr is '22.902706843576375'
At step '2200', psnr is '23.253325279349415'
At step '2400', psnr is '23.574675461386853'
At step '2600', psnr is '23.638216459655965'
At step '2800', psnr is '24.10373333803237'
At step '3000', psnr is '24.24776712646993'
At step '3200', psnr is '24.436581009132354'
At step '3400', psnr is '24.484405075781034'
At step '3600', psnr is '24.88921427051764'
At step '3800', psnr is '25.1391655107463'
At step '4000', psnr is '25.361135378520046'
At step '4200', psnr is '25.407324453307446'
At step '4400', psnr is '25.372711670571412'
At step '4600', psnr is '25.710257031382014'
At step '4800', psnr is '25.44234276817528'
At step '5000', psnr is '25.95394849442552'
At step '5200', psnr is '26.180115809319837'
At step '5400', psnr is '26.061543389935125'
At step '5600', psnr is '26.375282185970374'
At step '5800', psnr is '26.32320399336262'
At step '6000', psnr is '26.69865948555811'
At step '6200', psnr is '26.638281506036712'
At step '6400', psnr is '26.80705560071999'
At step '6600', psnr is '26.677971684874304'
At step '6800', psnr is '26.916646855691525'
At step '7000', psnr is '27.143445651536005'
At step '7200', psnr is '26.95697455656877'
At step '7400', psnr is '26.97761094354993'
At step '7600', psnr is '27.225347226547637'
At step '7800', psnr is '27.131629265242406'
At step '8000', psnr is '27.29885617715776'
At step '8200', psnr is '27.370906250426145'
At step '8400', psnr is '27.014887686794165'
At step '8600', psnr is '27.500787847080908'
At step '8800', psnr is '27.580283265147372'
At step '9000', psnr is '27.58014917493847'
At step '9200', psnr is '27.542256523377468'
At step '9400', psnr is '27.48927986167789'
At step '9600', psnr is '27.61600126720912'
At step '9800', psnr is '27.84817163884513'
At step '10000', psnr is '27.402922844574704'
At step '10200', psnr is '27.878842810428143'
At step '10400', psnr is '27.68860219857517'
At step '10600', psnr is '27.215089763055914'
At step '10800', psnr is '27.21184448636441'
At step '11000', psnr is '27.400156246706118'
At step '11200', psnr is '27.617563790454373'
At step '11400', psnr is '27.689104930851617'
At step '11600', psnr is '27.724989816972858'
At step '11800', psnr is '27.453554999296458'
At step '12000', psnr is '27.43878892461249'
At step '12200', psnr is '27.684997178499536'
At step '12400', psnr is '27.515163989361252'
At step '12600', psnr is '27.463919569593006'
At step '12800', psnr is '27.427701644553338'
At step '13000', psnr is '27.298715028628155'
At step '13200', psnr is '27.38444617191322'
At step '13400', psnr is '27.28953205250077'
At step '13600', psnr is '27.206558174435457'
At step '13800', psnr is '27.40510757293049'
At step '14000', psnr is '27.312724922131316'
At step '14200', psnr is '27.2280147913218'
At step '14400', psnr is '27.175012182064336'
At step '14600', psnr is '27.263482737781995'
At step '14800', psnr is '27.09100751482863'
At step '15000', psnr is '26.98066886270663'
At step '15200', psnr is '27.166287959377478'
At step '15400', psnr is '26.861159253023384'
At step '15600', psnr is '26.986652227316004'
At step '15800', psnr is '26.94051696328962'
At step '16000', psnr is '26.908113180736358'
At step '16200', psnr is '26.740088211214214'
At step '16400', psnr is '26.779042937564583'
At step '16600', psnr is '26.741827053335292'
At step '16800', psnr is '26.643389410427424'
At step '17000', psnr is '26.692803850077162'
At step '17200', psnr is '26.73383470983053'
At step '17400', psnr is '26.707483115891257'
At step '17600', psnr is '26.44719786425716'
At step '17800', psnr is '26.63186362377313'
At step '18000', psnr is '26.510542680337284'
At step '18200', psnr is '26.537461678946745'
At step '18400', psnr is '26.462789801437854'
At step '18600', psnr is '26.52159075330266'
At step '18800', psnr is '26.474596037908245'
At step '19000', psnr is '26.094873873718058'
At step '19200', psnr is '26.485901826508353'
At step '19400', psnr is '26.53455646613056'
At step '19600', psnr is '26.23701721082869'
At step '19800', psnr is '26.312651674842673'
At step '20000', psnr is '26.35851050872698'
At step '20200', psnr is '26.141199032318507'
At step '20400', psnr is '26.163148879965217'
At step '20600', psnr is '26.102715273593724'
At step '20800', psnr is '26.083761394465252'
At step '21000', psnr is '26.009716878451012'
At step '21200', psnr is '26.107798884427428'
At step '21400', psnr is '26.134263083404594'
At step '21600', psnr is '26.113585501702758'
At step '21800', psnr is '25.959128793353425'
At step '22000', psnr is '25.900160044162547'
At step '22200', psnr is '25.839962467843574'
At step '22400', psnr is '25.68939944091423'
At step '22600', psnr is '25.872101142263695'
At step '22800', psnr is '25.92485613385051'
At step '23000', psnr is '25.848025788009288'
At step '23200', psnr is '25.78316514366462'
At step '23400', psnr is '25.70282192369694'
At step '23600', psnr is '25.82404566383798'
At step '23800', psnr is '25.556899467598754'
At step '24000', psnr is '25.763568732670198'
At step '24200', psnr is '25.695715151617886'
At step '24400', psnr is '25.66454737850464'
At step '24600', psnr is '25.762148520724246'
At step '24800', psnr is '25.570627223522855'
At step '25000', psnr is '25.587991590281728'
At step '25200', psnr is '25.585498661699386'
At step '25400', psnr is '25.55821811257023'
At step '25600', psnr is '25.60636974463108'
At step '25800', psnr is '25.51548926400446'
At step '26000', psnr is '25.635210687196622'
At step '26200', psnr is '25.453765822645764'
At step '26400', psnr is '25.366377943580282'
At step '26600', psnr is '25.16227790038728'
At step '26800', psnr is '25.52057879511405'
At step '27000', psnr is '25.470060008174954'
At step '27200', psnr is '25.474409191583206'
At step '27400', psnr is '25.48507419574788'
At step '27600', psnr is '25.308514836810883'
At step '27800', psnr is '25.390902782656326'
At step '28000', psnr is '25.565721318023552'
At step '28200', psnr is '25.161003459369205'
At step '28400', psnr is '25.474071439170164'
At step '28600', psnr is '25.361728231022017'
At step '28800', psnr is '25.417973297341963'
At step '29000', psnr is '25.08031037523779'
At step '29200', psnr is '25.275293896032956'
At step '29400', psnr is '25.239770132177878'
At step '29600', psnr is '25.250052741877226'
At step '29800', psnr is '25.269752773534087'
At step '30000', psnr is '25.146421829052066'
At step '30200', psnr is '25.18033844278643'
At step '30400', psnr is '25.034906840932937'
At step '30600', psnr is '25.00603875349772'
At step '30800', psnr is '25.222583934155622'
At step '31000', psnr is '25.128457358880567'
At step '31200', psnr is '25.031794145585778'
At step '31400', psnr is '25.123372062500025'
At step '31600', psnr is '25.018346611837682'
At step '31800', psnr is '25.084963289736244'
At step '32000', psnr is '24.89162661366948'
At step '32200', psnr is '24.865745512867665'
At step '32400', psnr is '25.181382185719624'
At step '32600', psnr is '24.989443846568733'
At step '32800', psnr is '24.858250579492633'
At step '33000', psnr is '24.87401621300487'
At step '33200', psnr is '25.03076158450041'
At step '33400', psnr is '24.826363048498'
At step '33600', psnr is '24.88280346102887'
At step '33800', psnr is '24.91186823421974'
At step '34000', psnr is '24.877815796118327'
At step '34200', psnr is '24.993182352203096'
At step '34400', psnr is '24.795698379663197'
At step '34600', psnr is '24.78294217399503'
At step '34800', psnr is '24.72568411483227'
At step '35000', psnr is '24.877428134236247'
At step '35200', psnr is '24.85407444522736'
At step '35400', psnr is '24.853147887870236'
At step '35600', psnr is '24.576907175534444'
At step '35800', psnr is '24.92984831540717'
At step '36000', psnr is '24.801071479769394'
At step '36200', psnr is '24.66349198957967'
At step '36400', psnr is '24.83435956203161'
At step '36600', psnr is '24.66625053971176'
At step '36800', psnr is '24.755545042920026'
At step '37000', psnr is '24.783096391736173'
At step '37200', psnr is '24.735041131326398'
At step '37400', psnr is '24.605782489520482'
At step '37600', psnr is '24.761226084055497'
At step '37800', psnr is '24.634434239311965'
At step '38000', psnr is '24.705046693240007'
At step '38200', psnr is '24.63149312774377'
