(3, 256, 256)
Starting vanilla DIP on 9 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.1225119909996'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '21.23078998107146'
At step '400', psnr is '22.645966513799785'
At step '600', psnr is '22.92698664544579'
At step '800', psnr is '23.502293355383873'
At step '1000', psnr is '23.84325057531013'
At step '1200', psnr is '24.133715369375754'
At step '1400', psnr is '24.374121852847818'
At step '1600', psnr is '24.635089494857034'
At step '1800', psnr is '24.909932244951733'
At step '2000', psnr is '25.168375166032288'
At step '2200', psnr is '25.426920359181928'
At step '2400', psnr is '25.55284497106196'
At step '2600', psnr is '25.86022550402437'
At step '2800', psnr is '26.032314230134297'
At step '3000', psnr is '26.15972709952407'
At step '3200', psnr is '26.459580566297735'
At step '3400', psnr is '26.5907090395499'
At step '3600', psnr is '26.721222527080077'
At step '3800', psnr is '26.95430184262555'
At step '4000', psnr is '27.130281209109434'
At step '4200', psnr is '27.343259349539846'
At step '4400', psnr is '27.472722230969936'
At step '4600', psnr is '27.661841417154918'
At step '4800', psnr is '27.83877355960668'
At step '5000', psnr is '27.936206091632442'
At step '5200', psnr is '28.062926508051376'
At step '5400', psnr is '28.26451745706673'
At step '5600', psnr is '28.53241575402793'
At step '5800', psnr is '28.624876552589832'
At step '6000', psnr is '28.803898047509428'
At step '6200', psnr is '28.880182294559226'
At step '6400', psnr is '29.0528296937198'
At step '6600', psnr is '29.140316854541073'
At step '6800', psnr is '29.40422035282942'
At step '7000', psnr is '29.47340413905612'
At step '7200', psnr is '29.596167183838258'
At step '7400', psnr is '29.680420271191792'
At step '7600', psnr is '29.80190264092149'
At step '7800', psnr is '29.917962632919934'
At step '8000', psnr is '30.072286004449737'
At step '8200', psnr is '30.106924876000267'
At step '8400', psnr is '30.2898297776256'
At step '8600', psnr is '30.31911977323726'
At step '8800', psnr is '30.453691293981514'
At step '9000', psnr is '30.55076195570408'
At step '9200', psnr is '30.704320356559066'
At step '9400', psnr is '30.68180297663696'
At step '9600', psnr is '30.84439990081188'
At step '9800', psnr is '30.852259728468265'
At step '10000', psnr is '30.73696629907541'
At step '10200', psnr is '30.95478986652834'
At step '10400', psnr is '31.044424328114513'
At step '10600', psnr is '30.902545663025577'
At step '10800', psnr is '31.035319773864867'
At step '11000', psnr is '31.25724583686196'
At step '11200', psnr is '31.07175859752659'
At step '11400', psnr is '31.20452766993263'
At step '11600', psnr is '31.26088471337852'
At step '11800', psnr is '31.28767981518341'
At step '12000', psnr is '31.253169741949833'
At step '12200', psnr is '31.2440055066028'
At step '12400', psnr is '31.254346917571986'
At step '12600', psnr is '31.253790511340142'
At step '12800', psnr is '31.308499398434954'
At step '13000', psnr is '31.315516254217414'
At step '13200', psnr is '31.28040289757397'
At step '13400', psnr is '31.315206206327993'
At step '13600', psnr is '31.30867058145482'
At step '13800', psnr is '31.38192120107815'
At step '14000', psnr is '31.438787270888213'
At step '14200', psnr is '31.27195248502837'
At step '14400', psnr is '31.328873415712195'
At step '14600', psnr is '31.382020240111025'
At step '14800', psnr is '31.298251994124975'
At step '15000', psnr is '31.158768747386077'
At step '15200', psnr is '31.181133516887677'
At step '15400', psnr is '31.258663933475614'
At step '15600', psnr is '31.219352138906554'
At step '15800', psnr is '31.068796867708485'
At step '16000', psnr is '31.18664889730363'
At step '16200', psnr is '31.127619235217686'
At step '16400', psnr is '31.086197011709935'
At step '16600', psnr is '31.03083217627106'
At step '16800', psnr is '30.96594874299207'
At step '17000', psnr is '31.043194691326725'
At step '17200', psnr is '30.980574475689735'
At step '17400', psnr is '31.00097081362962'
At step '17600', psnr is '31.099702981550305'
At step '17800', psnr is '30.967971035372553'
At step '18000', psnr is '30.957329746696352'
At step '18200', psnr is '30.91851326787015'
At step '18400', psnr is '30.971786676585573'
At step '18600', psnr is '30.80883515985588'
At step '18800', psnr is '30.91250598015336'
At step '19000', psnr is '30.70498071247104'
At step '19200', psnr is '30.807463412344905'
At step '19400', psnr is '30.677600434978473'
At step '19600', psnr is '30.57714990037188'
At step '19800', psnr is '30.69908417736917'
At step '20000', psnr is '30.672259713064665'
At step '20200', psnr is '30.64898454569914'
At step '20400', psnr is '30.5857727560773'
At step '20600', psnr is '30.545443590853026'
At step '20800', psnr is '30.470372204571238'
At step '21000', psnr is '30.525913040810817'
At step '21200', psnr is '30.383259190788788'
At step '21400', psnr is '30.456433350074143'
At step '21600', psnr is '30.423203190974988'
At step '21800', psnr is '30.36330249726053'
At step '22000', psnr is '30.263620209732448'
At step '22200', psnr is '30.28460785430173'
At step '22400', psnr is '30.27809944132207'
At step '22600', psnr is '30.148434339359497'
At step '22800', psnr is '30.172230395283627'
At step '23000', psnr is '30.087727325805716'
At step '23200', psnr is '30.075147751889936'
At step '23400', psnr is '30.00619864657969'
At step '23600', psnr is '29.99331604602051'
At step '23800', psnr is '30.085647707051365'
At step '24000', psnr is '29.945726005938905'
At step '24200', psnr is '29.95260490155962'
At step '24400', psnr is '29.914598227485577'
At step '24600', psnr is '30.00829425232989'
At step '24800', psnr is '29.746073195094567'
At step '25000', psnr is '29.67692557236779'
At step '25200', psnr is '29.7526580637436'
At step '25400', psnr is '29.733987018302077'
At step '25600', psnr is '29.71336026053868'
At step '25800', psnr is '29.6077944900538'
At step '26000', psnr is '29.562938187682338'
At step '26200', psnr is '29.596353307609675'
At step '26400', psnr is '29.551019843658196'
At step '26600', psnr is '29.531332418820146'
At step '26800', psnr is '29.44886010693141'
At step '27000', psnr is '29.464159117144536'
At step '27200', psnr is '29.438007218646387'
At step '27400', psnr is '29.3752271097999'
At step '27600', psnr is '29.324691476965636'
At step '27800', psnr is '29.306557970153023'
At step '28000', psnr is '29.155916808241788'
At step '28200', psnr is '29.12842458939862'
At step '28400', psnr is '29.14626234508605'
At step '28600', psnr is '29.134153333316366'
At step '28800', psnr is '29.156830640218114'
At step '29000', psnr is '29.1405474827694'
At step '29200', psnr is '29.101132440862052'
At step '29400', psnr is '29.10828011673808'
At step '29600', psnr is '28.995412907923974'
At step '29800', psnr is '28.97963523877971'
At step '30000', psnr is '28.981936647895083'
At step '30200', psnr is '28.95595125673311'
At step '30400', psnr is '28.955028248352637'
At step '30600', psnr is '28.950145769722823'
At step '30800', psnr is '28.89615379368612'
At step '31000', psnr is '28.826244086552148'
At step '31200', psnr is '28.941140842371432'
At step '31400', psnr is '28.739659221809198'
At step '31600', psnr is '28.846882405990613'
At step '31800', psnr is '28.805597004869735'
At step '32000', psnr is '28.697153958761263'
At step '32200', psnr is '28.773468802741643'
At step '32400', psnr is '28.62583588928213'
At step '32600', psnr is '28.6796013563329'
At step '32800', psnr is '28.694957403789566'
At step '33000', psnr is '28.645936305601968'
At step '33200', psnr is '28.597107309771737'
At step '33400', psnr is '28.767732255043516'
At step '33600', psnr is '28.586404897087455'
At step '33800', psnr is '28.588169147351525'
At step '34000', psnr is '28.59779694678962'
At step '34200', psnr is '28.55764530924931'
At step '34400', psnr is '28.614629596843137'
At step '34600', psnr is '28.549222299230532'
At step '34800', psnr is '28.395330885258176'
At step '35000', psnr is '28.42913554463525'
At step '35200', psnr is '28.42153434455855'
At step '35400', psnr is '28.460884924610813'
At step '35600', psnr is '28.341942016837955'
At step '35800', psnr is '28.46573165396377'
At step '36000', psnr is '28.34820001950107'
At step '36200', psnr is '28.409971793252883'
At step '36400', psnr is '28.251058926996397'
At step '36600', psnr is '28.41056642379587'
At step '36800', psnr is '28.35731387897541'
At step '37000', psnr is '28.355284346135328'
At step '37200', psnr is '28.40344252612704'
At step '37400', psnr is '28.20307126070652'
At step '37600', psnr is '28.374835083880644'
At step '37800', psnr is '28.29497453520796'
At step '38000', psnr is '28.25974069026779'
At step '38200', psnr is '28.352251337836258'
At step '38400', psnr is '28.240660363907892'
At step '38600', psnr is '28.160487064546533'
At step '38800', psnr is '28.248660217898795'
At step '39000', psnr is '28.279534218225514'
At step '39200', psnr is '28.074636388181467'
At step '39400', psnr is '28.23917871506687'
At step '39600', psnr is '28.086118256811265'
At step '39800', psnr is '28.13718095774538'
Experiment done
