(3, 512, 512)
Starting vanilla DIP on 0 using ADAM(sigma=0.07,lr=0.01,decay=0,beta=0)
Noisy PSNR is '22.667215942603825'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '20.619775185262913'
At step '27400', psnr is '26.789883517418414'
At step '27600', psnr is '26.905202777458776'
At step '27800', psnr is '26.728090589866586'
At step '28000', psnr is '26.828890808946298'
At step '28200', psnr is '26.828990078216055'
At step '28400', psnr is '26.7407166070931'
At step '28600', psnr is '26.740037130759827'
At step '28800', psnr is '26.71723927685964'
At step '29000', psnr is '26.744931513515013'
At step '29200', psnr is '26.721073532982757'
At step '29400', psnr is '26.624271913384348'
At step '29600', psnr is '26.654501020867357'
At step '29800', psnr is '26.64935998815315'
At step '30000', psnr is '26.593163943195805'
At step '30200', psnr is '26.622006709578578'
At step '30400', psnr is '26.62769966810409'
At step '30600', psnr is '26.59235626954264'
At step '30800', psnr is '26.592382441796893'
At step '31000', psnr is '26.54619571922666'
At step '31200', psnr is '26.514015398784444'
At step '31400', psnr is '26.580302831636256'
At step '31600', psnr is '26.562052311224363'
At step '31800', psnr is '26.443242952368248'
At step '32000', psnr is '26.53680134020317'
At step '32200', psnr is '26.50130252800569'
At step '32400', psnr is '26.509474145947884'
At step '32600', psnr is '26.431132575729393'
At step '32800', psnr is '26.37184307169246'
At step '33000', psnr is '26.363517444474542'
At step '33200', psnr is '26.364585214640883'
At step '33400', psnr is '26.461353131323722'
At step '33600', psnr is '26.451322239830667'
At step '33800', psnr is '26.285475001749752'
At step '34000', psnr is '26.366797099108684'
At step '34200', psnr is '26.311667422719722'
At step '34400', psnr is '26.30931928871318'
At step '34600', psnr is '26.298617359545354'
At step '34800', psnr is '26.40815722359623'
At step '35000', psnr is '26.33717205855582'
At step '35200', psnr is '26.385835495131637'
At step '35400', psnr is '26.298160121391597'
At step '35600', psnr is '26.307331050159494'
At step '35800', psnr is '26.330302224438235'
At step '36000', psnr is '26.22593177962891'
At step '36200', psnr is '26.228346743066318'
At step '36400', psnr is '26.313514385375786'
At step '36600', psnr is '26.315281954901778'
At step '36800', psnr is '26.228179253100578'
At step '37000', psnr is '26.277330046284234'
At step '37200', psnr is '26.146165571492425'
At step '37400', psnr is '26.177284184261858'
At step '37600', psnr is '26.215529115835178'
At step '37800', psnr is '26.129553335036206'
At step '38000', psnr is '26.27307544844525'
At step '38200', psnr is '26.160465191970793'
At step '38400', psnr is '26.09408454633728'
At step '38600', psnr is '26.156664102688772'
At step '38800', psnr is '26.127746962402917'
At step '39000', psnr is '26.1235322954713'
At step '39200', psnr is '26.022007124495556'
At step '39400', psnr is '26.142827248861266'
At step '39600', psnr is '26.085484736642968'
At step '39800', psnr is '26.029275141543067'
Experiment done
