(3, 256, 256)
Starting vanilla DIP on 12 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.539814508026232'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.782891742800714'
At step '17200', psnr is '29.95997208624224'
At step '17400', psnr is '29.99458834803061'
At step '17600', psnr is '29.702869613236015'
At step '17800', psnr is '29.80156114379215'
At step '18000', psnr is '29.71203807996629'
At step '18200', psnr is '29.797130395631285'
At step '18400', psnr is '29.598797152279367'
At step '18600', psnr is '29.512068651727358'
At step '18800', psnr is '29.54792701654786'
At step '19000', psnr is '29.541618301682256'
At step '19200', psnr is '29.5662732325015'
At step '19400', psnr is '29.48723971229853'
At step '19600', psnr is '29.296743310938066'
At step '19800', psnr is '29.433002888931668'
At step '20000', psnr is '29.309686237989453'
At step '20200', psnr is '29.314398411829657'
At step '20400', psnr is '29.247304413457474'
At step '20600', psnr is '29.219399243660362'
At step '20800', psnr is '29.181716933317247'
At step '21000', psnr is '29.0805099779619'
At step '21200', psnr is '29.172899666048853'
At step '21400', psnr is '29.1373106825151'
At step '21600', psnr is '29.050650909168688'
At step '21800', psnr is '29.012800165744054'
At step '22000', psnr is '28.947165195568964'
At step '22200', psnr is '28.97003414574684'
At step '22400', psnr is '29.00068154716984'
At step '22600', psnr is '28.896085958886708'
At step '22800', psnr is '28.897949644545097'
At step '23000', psnr is '28.832057337877192'
At step '23200', psnr is '28.8385365228218'
At step '23400', psnr is '28.88669382172197'
At step '23600', psnr is '28.810982771165698'
At step '23800', psnr is '28.7122753691488'
At step '24000', psnr is '28.780458966943062'
At step '24200', psnr is '28.701458922598015'
At step '24400', psnr is '28.701894603234596'
At step '24600', psnr is '28.673237866727543'
At step '24800', psnr is '28.750205071391978'
At step '25000', psnr is '28.700154016913558'
At step '25200', psnr is '28.610505265153428'
At step '25400', psnr is '28.743511350138743'
At step '25600', psnr is '28.496279195497006'
At step '25800', psnr is '28.51135722764077'
At step '26000', psnr is '28.491917344011867'
At step '26200', psnr is '28.610122710427014'
At step '26400', psnr is '28.584309617083935'
At step '26600', psnr is '28.523733051854773'
At step '26800', psnr is '28.478949198450586'
At step '27000', psnr is '28.488401528267726'
At step '27200', psnr is '28.448312786789955'
At step '27400', psnr is '28.424907065467142'
At step '27600', psnr is '28.404445905251198'
At step '27800', psnr is '28.348651438885337'
At step '28000', psnr is '28.53669828840518'
At step '28200', psnr is '28.434953877627493'
At step '28400', psnr is '28.397135581060486'
At step '28600', psnr is '28.317618551846472'
At step '28800', psnr is '28.29549591838471'
At step '29000', psnr is '28.297304684684597'
At step '29200', psnr is '28.360292197594575'
At step '29400', psnr is '28.393223094699028'
At step '29600', psnr is '28.38527307444444'
At step '29800', psnr is '28.224386602806653'
At step '30000', psnr is '28.227835497045856'
At step '30200', psnr is '28.244105001345883'
At step '30400', psnr is '28.226429127803865'
At step '30600', psnr is '28.133557537675422'
At step '30800', psnr is '28.32141333453883'
At step '31000', psnr is '28.170221762129607'
At step '31200', psnr is '28.191829506666455'
At step '31400', psnr is '28.243144059974323'
At step '31600', psnr is '28.130702070133022'
At step '31800', psnr is '28.13607320654328'
At step '32000', psnr is '28.151273538571594'
At step '32200', psnr is '28.19139076249817'
At step '32400', psnr is '28.100984128831023'
At step '32600', psnr is '28.107419128236224'
At step '32800', psnr is '28.128438564580446'
At step '33000', psnr is '28.149805228259062'
At step '33200', psnr is '28.131395128674708'
At step '33400', psnr is '28.14507507133527'
At step '33600', psnr is '28.09568716776284'
At step '33800', psnr is '28.05779114204647'
At step '34000', psnr is '28.08298846727853'
At step '34200', psnr is '28.054940459552423'
At step '34400', psnr is '28.072151505366012'
At step '34600', psnr is '28.02528484398959'
At step '34800', psnr is '28.02433133659012'
At step '35000', psnr is '28.067634731128056'
At step '35200', psnr is '28.028748362778177'
At step '35400', psnr is '27.876650993729676'
At step '35600', psnr is '28.022532690749987'
At step '35800', psnr is '28.04660662643208'
At step '36000', psnr is '28.0355881734638'
At step '36200', psnr is '27.970966207025583'
At step '36400', psnr is '27.947297033246905'
At step '36600', psnr is '27.944951338097606'
At step '36800', psnr is '27.946323313561173'
At step '37000', psnr is '28.024267819644976'
At step '37200', psnr is '27.8920151242254'
At step '37400', psnr is '27.888762761963907'
At step '37600', psnr is '27.97806784270117'
At step '37800', psnr is '27.92573856315526'
At step '38000', psnr is '27.96433870856198'
At step '38200', psnr is '27.934105790795645'
At step '38400', psnr is '27.871079203268735'
At step '38600', psnr is '27.902260918220282'
At step '38800', psnr is '27.874949663623603'
At step '39000', psnr is '27.845999245571527'
At step '39200', psnr is '27.863613540620268'
At step '39400', psnr is '27.831031789288293'
At step '39600', psnr is '27.822009017675903'
At step '39800', psnr is '27.813872215414822'
Experiment done
