(3, 512, 512)
Starting vanilla DIP on 7 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.034658039226713'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '18.146787145200552'
At step '400', psnr is '18.575530889284007'
At step '600', psnr is '18.959866087574905'
At step '800', psnr is '19.192736349862948'
At step '1000', psnr is '19.33589037928668'
At step '1200', psnr is '19.53701721610574'
At step '1400', psnr is '19.71444474443052'
At step '1600', psnr is '19.86502629952263'
At step '1800', psnr is '20.123207790680745'
At step '2000', psnr is '20.264380785114675'
At step '2200', psnr is '20.46199045635218'
At step '2400', psnr is '20.60133725272978'
At step '2600', psnr is '20.790265277436525'
At step '2800', psnr is '20.979703676849823'
At step '3000', psnr is '21.149948246081287'
At step '3200', psnr is '21.25217189112853'
At step '3400', psnr is '21.49283931424503'
At step '3600', psnr is '21.65326823320411'
At step '3800', psnr is '21.795531815344095'
At step '4000', psnr is '21.966623590696205'
At step '4200', psnr is '22.089500541316855'
At step '4400', psnr is '22.253163256440786'
At step '4600', psnr is '22.386791384953852'
At step '4800', psnr is '22.556834385926926'
At step '5000', psnr is '22.645307969547453'
At step '5200', psnr is '22.79375394005371'
At step '5400', psnr is '22.92752678235302'
At step '5600', psnr is '23.045169351369765'
At step '5800', psnr is '23.147276990315643'
At step '6000', psnr is '23.302289979907933'
At step '6200', psnr is '23.43045432617189'
At step '6400', psnr is '23.549404502902576'
At step '6600', psnr is '23.671896961446368'
At step '6800', psnr is '23.76058078164845'
At step '7000', psnr is '23.883300209373566'
At step '7200', psnr is '23.938771506522546'
At step '7400', psnr is '24.04578174724337'
At step '7600', psnr is '24.1875919665127'
At step '7800', psnr is '24.253921460007785'
At step '8000', psnr is '24.349989516433844'
At step '8200', psnr is '24.359257113246002'
At step '8400', psnr is '24.50289938978139'
At step '8600', psnr is '24.62503755754475'
At step '8800', psnr is '24.708753829513405'
At step '9000', psnr is '24.738596947502053'
At step '9200', psnr is '24.82935089314715'
At step '9400', psnr is '24.872377309005476'
At step '9600', psnr is '25.00020352931289'
At step '9800', psnr is '25.043776641857683'
At step '10000', psnr is '25.0910432949197'
At step '10200', psnr is '25.15305327596832'
At step '10400', psnr is '25.223766358345955'
At step '10600', psnr is '25.24588917571065'
At step '10800', psnr is '25.329055122300726'
At step '11000', psnr is '25.37922452249696'
At step '11200', psnr is '25.38760034271504'
At step '11400', psnr is '25.477868530621976'
At step '11600', psnr is '25.502057550987193'
At step '11800', psnr is '25.565578142641083'
At step '12000', psnr is '25.594522379488687'
At step '12200', psnr is '25.628319297107836'
At step '12400', psnr is '25.62790975367042'
At step '12600', psnr is '25.68301626405392'
At step '12800', psnr is '25.729917935904083'
At step '13000', psnr is '25.761322149831077'
At step '13200', psnr is '25.79784571248133'
At step '13400', psnr is '25.83615161337122'
At step '13600', psnr is '25.84242035846007'
At step '13800', psnr is '25.924742687470633'
At step '14000', psnr is '25.911775274406494'
At step '14200', psnr is '25.969309425501383'
At step '14400', psnr is '25.963087296284044'
At step '14600', psnr is '26.043865668768817'
At step '14800', psnr is '26.070424057887138'
At step '15000', psnr is '26.08835761676272'
At step '15200', psnr is '26.107413790581965'
At step '15400', psnr is '26.083244344873293'
At step '15600', psnr is '26.139532808967306'
At step '15800', psnr is '26.164475000724817'
At step '16000', psnr is '26.178413569508475'
At step '16200', psnr is '26.229978839384422'
At step '16400', psnr is '26.230262567080832'
At step '16600', psnr is '26.225737208096056'
At step '16800', psnr is '26.253634897814386'
At step '17000', psnr is '26.26748552512864'
At step '17200', psnr is '26.302202904696458'
At step '17400', psnr is '26.27838749307456'
At step '17600', psnr is '26.293209399023585'
At step '17800', psnr is '26.32227111228203'
At step '18000', psnr is '26.313774891652102'
At step '18200', psnr is '26.337576176930938'
At step '18400', psnr is '26.315702892637397'
At step '18600', psnr is '26.37623970411561'
At step '18800', psnr is '26.39577298912893'
At step '19000', psnr is '26.33019929265182'
At step '19200', psnr is '26.397579547153963'
At step '19400', psnr is '26.437869299882692'
At step '19600', psnr is '26.46828313817887'
At step '19800', psnr is '26.4890755678623'
At step '20000', psnr is '26.45841811573678'
At step '20200', psnr is '26.48674792323534'
At step '20400', psnr is '26.476888382652216'
At step '20600', psnr is '26.520576075142305'
At step '20800', psnr is '26.530780321709635'
At step '21000', psnr is '26.505646222724092'
At step '21200', psnr is '26.52583028946534'
At step '21400', psnr is '26.53079880599718'
At step '21600', psnr is '26.509658523516066'
At step '21800', psnr is '26.556483719636237'
At step '22000', psnr is '26.533929792996464'
At step '22200', psnr is '26.564672316617376'
At step '22400', psnr is '26.57222411448417'
At step '22600', psnr is '26.60615318486436'
At step '22800', psnr is '26.631392693678322'
At step '23000', psnr is '26.640789226805005'
At step '23200', psnr is '26.64556274157611'
At step '23400', psnr is '26.62911988167628'
At step '23600', psnr is '26.651380468466495'
At step '23800', psnr is '26.625579464361575'
At step '24000', psnr is '26.684863948157016'
At step '24200', psnr is '26.647900670699876'
At step '24400', psnr is '26.639249600159545'
At step '24600', psnr is '26.67219579494841'
At step '24800', psnr is '26.659683967954088'
At step '25000', psnr is '26.70388692293089'
At step '25200', psnr is '26.67278208297985'
At step '25400', psnr is '26.73793872788154'
At step '25600', psnr is '26.734618465926626'
At step '25800', psnr is '26.76152236496368'
At step '26000', psnr is '26.728896211547173'
At step '26200', psnr is '26.70291706110725'
At step '26400', psnr is '26.751436773353365'
At step '26600', psnr is '26.735878829734496'
At step '26800', psnr is '26.7880104689911'
At step '27000', psnr is '26.711029310814517'
At step '27200', psnr is '26.635174523030507'
At step '27400', psnr is '26.729131283823122'
At step '27600', psnr is '26.748940410931496'
At step '27800', psnr is '26.757451236570606'
At step '28000', psnr is '26.75056074446088'
At step '28200', psnr is '26.79274054832313'
At step '28400', psnr is '26.74934519466305'
At step '28600', psnr is '26.798075301513396'
At step '28800', psnr is '26.8135744679075'
At step '29000', psnr is '26.820106852395867'
At step '29200', psnr is '26.825028297264062'
At step '29400', psnr is '26.78800556596088'
At step '29600', psnr is '26.86081596345825'
At step '29800', psnr is '26.870465957068745'
At step '30000', psnr is '26.838761989449825'
At step '30200', psnr is '26.836400858431038'
At step '30400', psnr is '26.826835577510497'
At step '30600', psnr is '26.81400307802818'
At step '30800', psnr is '26.833244770497853'
At step '31000', psnr is '26.85302945528116'
At step '31200', psnr is '26.874181324929715'
At step '31400', psnr is '26.889038028304526'
At step '31600', psnr is '26.878908113316875'
At step '31800', psnr is '26.844492857593096'
At step '32000', psnr is '26.895524669846203'
At step '32200', psnr is '26.844142186294768'
At step '32400', psnr is '26.886507471358136'
At step '32600', psnr is '26.74206388329638'
At step '32800', psnr is '26.890916831693488'
At step '33000', psnr is '26.820349877818682'
At step '33200', psnr is '26.890921350234073'
At step '33400', psnr is '26.872573208339354'
At step '33600', psnr is '26.85612823872981'
At step '33800', psnr is '26.846598474130467'
At step '34000', psnr is '26.864952257993714'
At step '34200', psnr is '26.8840184889157'
At step '34400', psnr is '26.911121963250523'
At step '34600', psnr is '26.90946027979217'
At step '34800', psnr is '26.925079961026483'
At step '35000', psnr is '26.962916836853896'
At step '35200', psnr is '26.95363142771841'
At step '35400', psnr is '26.961326557632606'
At step '35600', psnr is '26.971762284279237'
At step '35800', psnr is '26.939578467181473'
At step '36000', psnr is '26.943960242846003'
At step '36200', psnr is '26.938286012303934'
At step '36400', psnr is '26.98976523952595'
At step '36600', psnr is '27.010362838889183'
At step '36800', psnr is '26.957906062812718'
At step '37000', psnr is '26.98767018322588'
At step '37200', psnr is '27.009256547537564'
At step '37400', psnr is '27.00878965744593'
At step '37600', psnr is '26.975917085604703'
At step '37800', psnr is '26.993630908156042'
