(3, 256, 256)
Starting vanilla DIP on 1 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.225833584690147'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '20.266128540592895'
At step '14400', psnr is '32.333502072534955'
At step '14600', psnr is '32.343177319661635'
At step '14800', psnr is '32.27180831125177'
At step '15000', psnr is '32.168891774889204'
At step '15200', psnr is '32.21624096560984'
At step '15400', psnr is '32.05659738495847'
At step '15600', psnr is '32.064692171608044'
At step '15800', psnr is '32.00108855604312'
At step '16000', psnr is '31.97294511468117'
At step '16200', psnr is '31.865609184266333'
At step '16400', psnr is '31.774456371483232'
At step '16600', psnr is '31.677394916102028'
At step '16800', psnr is '31.761399922262914'
At step '17000', psnr is '31.555160455442532'
At step '17200', psnr is '31.407936470246533'
At step '17400', psnr is '31.458550140325446'
At step '17600', psnr is '31.455317227199885'
At step '17800', psnr is '31.21897591432097'
At step '18000', psnr is '31.29283382702227'
At step '18200', psnr is '31.296579663677328'
At step '18400', psnr is '31.033532388607288'
At step '18600', psnr is '31.01943746264672'
At step '18800', psnr is '31.053446518918932'
At step '19000', psnr is '31.052295494401783'
At step '19200', psnr is '31.08092535417741'
At step '19400', psnr is '30.823582060057873'
At step '19600', psnr is '30.94632247107637'
At step '19800', psnr is '30.90460931155235'
At step '20000', psnr is '30.68630594531394'
At step '20200', psnr is '30.612469252006008'
At step '20400', psnr is '30.53629739020357'
At step '20600', psnr is '30.601831697286357'
At step '20800', psnr is '30.59239862559746'
At step '21000', psnr is '30.526376450337814'
At step '21200', psnr is '30.42757209194872'
At step '21400', psnr is '30.372991842836832'
At step '21600', psnr is '30.324432415792337'
At step '21800', psnr is '30.388171296636767'
At step '22000', psnr is '30.33434001395412'
At step '22200', psnr is '30.17679538818348'
At step '22400', psnr is '30.10401648628267'
At step '22600', psnr is '30.13896989721225'
At step '22800', psnr is '30.13508489699356'
At step '23000', psnr is '29.991469851544686'
At step '23200', psnr is '30.068241122227654'
At step '23400', psnr is '30.005345602307273'
At step '23600', psnr is '30.03579165098355'
At step '23800', psnr is '29.92771696896522'
At step '24000', psnr is '29.93365957144484'
At step '24200', psnr is '29.88408084374727'
At step '24400', psnr is '29.884143362367638'
At step '24600', psnr is '29.843267210238817'
At step '24800', psnr is '29.885947929299643'
At step '25000', psnr is '29.82737407927415'
At step '25200', psnr is '29.68671340264831'
At step '25400', psnr is '29.680085845407884'
At step '25600', psnr is '29.695770482185626'
At step '25800', psnr is '29.602820531605186'
At step '26000', psnr is '29.65286501473291'
At step '26200', psnr is '29.586504779411964'
At step '26400', psnr is '29.456522504271526'
At step '26600', psnr is '29.611933022875082'
At step '26800', psnr is '29.51906089538643'
At step '27000', psnr is '29.41516136423448'
At step '27200', psnr is '29.426705065539522'
At step '27400', psnr is '29.422720218162873'
At step '27600', psnr is '29.403546460861527'
At step '27800', psnr is '29.258606816132847'
At step '28000', psnr is '29.319815958748805'
At step '28200', psnr is '29.35830513657948'
At step '28400', psnr is '29.344016329427856'
At step '28600', psnr is '29.24813307687618'
At step '28800', psnr is '29.2012507683286'
At step '29000', psnr is '29.21905921677475'
At step '29200', psnr is '29.288553511610232'
At step '29400', psnr is '29.077438610268626'
At step '29600', psnr is '29.142038150846723'
At step '29800', psnr is '29.148338791648023'
At step '30000', psnr is '29.17704942057827'
At step '30200', psnr is '29.082189720026328'
At step '30400', psnr is '29.054627272010507'
At step '30600', psnr is '29.047516125533363'
At step '30800', psnr is '29.113150842400586'
At step '31000', psnr is '28.905667033241464'
At step '31200', psnr is '29.03162604821788'
At step '31400', psnr is '29.018229086274722'
At step '31600', psnr is '28.913405246208335'
At step '31800', psnr is '28.89472242966505'
At step '32000', psnr is '28.756801280936042'
At step '32200', psnr is '28.89924983487245'
At step '32400', psnr is '28.855330203506327'
At step '32600', psnr is '28.886048684299197'
At step '32800', psnr is '28.91546818584508'
At step '33000', psnr is '28.956067739861115'
At step '33200', psnr is '28.83309640341887'
At step '33400', psnr is '28.83134802572737'
At step '33600', psnr is '28.854160370288106'
At step '33800', psnr is '28.758917650486392'
At step '34000', psnr is '28.83875282989941'
At step '34200', psnr is '28.783285235172492'
At step '34400', psnr is '28.700386029799244'
At step '34600', psnr is '28.755901035095622'
At step '34800', psnr is '28.706674586846937'
At step '35000', psnr is '28.636126709359505'
At step '35200', psnr is '28.68410142182931'
At step '35400', psnr is '28.70724030934602'
At step '35600', psnr is '28.58768409882291'
At step '35800', psnr is '28.685840815162926'
At step '36000', psnr is '28.58140673348341'
At step '36200', psnr is '28.564011898987935'
At step '36400', psnr is '28.49832383535221'
At step '36600', psnr is '28.564135766158294'
At step '36800', psnr is '28.621964841672934'
At step '37000', psnr is '28.60301376790996'
At step '37200', psnr is '28.52944679700221'
At step '37400', psnr is '28.442328192294525'
At step '37600', psnr is '28.50604211346748'
At step '37800', psnr is '28.44537954538934'
At step '38000', psnr is '28.466680977053027'
At step '38200', psnr is '28.349919535457406'
At step '38400', psnr is '28.600509336612213'
At step '38600', psnr is '28.41603902263495'
At step '38800', psnr is '28.431624789136528'
At step '39000', psnr is '28.444280443785214'
At step '39200', psnr is '28.470160405555056'
At step '39400', psnr is '28.459152828468532'
At step '39600', psnr is '28.34718432463639'
At step '39800', psnr is '28.33930219352332'
Experiment done
