(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.357675108830104'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.999557631331793'
At step '11800', psnr is '29.914330040232006'
At step '12000', psnr is '29.953199558554324'
At step '12200', psnr is '30.05356795115894'
At step '12400', psnr is '30.015765222242777'
At step '12600', psnr is '30.091478520900765'
At step '12800', psnr is '30.12590136439645'
At step '13000', psnr is '30.06672885601132'
At step '13200', psnr is '30.256853758456504'
At step '13400', psnr is '30.299648910465965'
At step '13600', psnr is '30.341795556016802'
At step '13800', psnr is '30.370942053788145'
At step '14000', psnr is '30.411215911126256'
At step '14200', psnr is '30.4373479042706'
At step '14400', psnr is '30.409304946404724'
At step '14600', psnr is '30.49364988424309'
At step '14800', psnr is '30.567664786032633'
At step '15000', psnr is '30.557683799002632'
At step '15200', psnr is '30.645808462408077'
At step '15400', psnr is '30.604815083774476'
At step '15600', psnr is '30.62825636466609'
At step '15800', psnr is '30.712884525794205'
At step '16000', psnr is '30.637306918010154'
At step '16200', psnr is '30.75775883859396'
At step '16400', psnr is '30.782359609904706'
At step '16600', psnr is '30.695494137804566'
At step '16800', psnr is '30.75156964583046'
At step '17000', psnr is '30.755480401612655'
At step '17200', psnr is '30.88391146918175'
At step '17400', psnr is '30.86459272085209'
At step '17600', psnr is '30.793306920384083'
At step '17800', psnr is '30.89560400262489'
At step '18000', psnr is '30.960213564191537'
At step '18200', psnr is '30.955897376604426'
At step '18400', psnr is '30.893432213347317'
At step '18600', psnr is '30.955681270265124'
At step '18800', psnr is '30.847071107370443'
At step '19000', psnr is '30.933451509404332'
At step '19200', psnr is '30.969518315786125'
At step '19400', psnr is '30.95205474578232'
At step '19600', psnr is '31.01580460135831'
At step '19800', psnr is '31.04318761991287'
At step '20000', psnr is '30.994726081534726'
At step '20200', psnr is '31.06083089419255'
At step '20400', psnr is '31.059361079999825'
At step '20600', psnr is '31.048860020587924'
At step '20800', psnr is '31.064519720318874'
At step '21000', psnr is '31.05992216441093'
At step '21200', psnr is '31.07587706606612'
At step '21400', psnr is '31.057356094115693'
At step '21600', psnr is '31.10300131603219'
At step '21800', psnr is '31.149224919378046'
At step '22000', psnr is '31.034723041568512'
At step '22200', psnr is '31.17968113459127'
At step '22400', psnr is '31.19898288847551'
At step '22600', psnr is '31.102728884579545'
At step '22800', psnr is '31.095828318622193'
At step '23000', psnr is '31.1156431855237'
At step '23200', psnr is '31.141452107704062'
At step '23400', psnr is '31.177246548047247'
At step '23600', psnr is '31.146654929858663'
At step '23800', psnr is '31.17135242573379'
At step '24000', psnr is '31.176751308920863'
At step '24200', psnr is '31.20398861673174'
At step '24400', psnr is '31.144992244177708'
At step '24600', psnr is '31.26168201148971'
At step '24800', psnr is '31.17045205040622'
At step '25000', psnr is '31.19305555258012'
At step '25200', psnr is '31.228952533226654'
At step '25400', psnr is '31.224163254998633'
At step '25600', psnr is '31.218589347384203'
At step '25800', psnr is '31.195551618638127'
At step '26000', psnr is '31.23467413050286'
At step '26200', psnr is '31.27524326417747'
At step '26400', psnr is '31.22969097571351'
At step '26600', psnr is '31.243591796423694'
At step '26800', psnr is '31.207003637339866'
At step '27000', psnr is '31.185994467826617'
At step '27200', psnr is '31.200842694957792'
At step '27400', psnr is '31.24585842871895'
At step '27600', psnr is '31.23213534083841'
At step '27800', psnr is '31.265445720130018'
At step '28000', psnr is '31.195351214773815'
At step '28200', psnr is '31.283589337807733'
At step '28400', psnr is '31.203948590697262'
At step '28600', psnr is '31.215328493742295'
At step '28800', psnr is '31.246495669109752'
At step '29000', psnr is '31.21187927800101'
At step '29200', psnr is '31.282151533538606'
At step '29400', psnr is '31.221770929905848'
At step '29600', psnr is '31.286200544814903'
At step '29800', psnr is '31.15700176854762'
At step '30000', psnr is '31.239988563120875'
At step '30200', psnr is '31.278751677234865'
At step '30400', psnr is '31.248770221037958'
At step '30600', psnr is '31.24880594413738'
At step '30800', psnr is '31.1724351094053'
At step '31000', psnr is '31.206722266991367'
At step '31200', psnr is '31.211054987451217'
At step '31400', psnr is '31.2459352159466'
At step '31600', psnr is '31.22370251019597'
At step '31800', psnr is '31.267482458321204'
At step '32000', psnr is '31.312845640388307'
At step '32200', psnr is '31.241077394065023'
At step '32400', psnr is '31.27342419800817'
At step '32600', psnr is '31.294809542253393'
At step '32800', psnr is '31.310667873557993'
At step '33000', psnr is '31.214464428345234'
At step '33200', psnr is '31.309665353242558'
At step '33400', psnr is '31.196630363069644'
At step '33600', psnr is '31.257363346682176'
At step '33800', psnr is '31.31711064687439'
At step '34000', psnr is '31.28240149319808'
At step '34200', psnr is '31.306633223779343'
At step '34400', psnr is '31.266468199640016'
At step '34600', psnr is '31.250886141805903'
At step '34800', psnr is '31.23683931873707'
At step '35000', psnr is '31.26746248898091'
At step '35200', psnr is '31.28983961823878'
At step '35400', psnr is '31.24804705996592'
At step '35600', psnr is '31.282320322655224'
At step '35800', psnr is '31.26781247342821'
At step '36000', psnr is '31.313991894118615'
At step '36200', psnr is '31.250150829266143'
At step '36400', psnr is '31.343613898463758'
At step '36600', psnr is '31.265723139482688'
At step '36800', psnr is '31.292579861962736'
At step '37000', psnr is '31.368989443029438'
At step '37200', psnr is '31.328541130860287'
At step '37400', psnr is '31.314426735573953'
At step '37600', psnr is '31.243225583030828'
At step '37800', psnr is '31.290715409791474'
At step '38000', psnr is '31.29429833083649'
At step '38200', psnr is '31.215305418554454'
At step '38400', psnr is '31.291704034741826'
At step '38600', psnr is '31.319718798645503'
At step '38800', psnr is '31.337352185256158'
At step '39000', psnr is '31.309124368696107'
At step '39200', psnr is '31.365612344796126'
At step '39400', psnr is '31.28449037343451'
At step '39600', psnr is '31.26371326506429'
At step '39800', psnr is '31.222855537461168'
Experiment done
