(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '25.61929581177692'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '21.805114094820524'
At step '400', psnr is '23.349554411902965'
At step '600', psnr is '24.11827984474946'
At step '800', psnr is '24.670210983202598'
At step '1000', psnr is '25.02527519115801'
At step '1200', psnr is '25.32592285740548'
At step '1400', psnr is '25.73334580763987'
At step '1600', psnr is '26.035746853281267'
At step '1800', psnr is '26.19932823345326'
At step '2000', psnr is '26.518454527558596'
At step '2200', psnr is '26.3975728199502'
At step '2400', psnr is '26.78782481304577'
At step '2600', psnr is '27.027051039031843'
At step '2800', psnr is '27.384509374419853'
At step '3000', psnr is '27.42712613623144'
At step '3200', psnr is '27.65492386143482'
At step '3400', psnr is '27.805600717732474'
At step '3600', psnr is '27.889384119560706'
At step '3800', psnr is '28.047241505896654'
At step '4000', psnr is '28.292338685993972'
At step '4200', psnr is '28.461194460878076'
At step '4400', psnr is '28.583440680043736'
At step '4600', psnr is '28.782845964984315'
At step '4800', psnr is '28.906569640504706'
At step '5000', psnr is '28.888761137017053'
At step '5200', psnr is '29.044194542783586'
At step '5400', psnr is '29.178002960290176'
At step '5600', psnr is '29.226054593282903'
At step '5800', psnr is '29.322028714770568'
At step '6000', psnr is '29.50383102698414'
At step '6200', psnr is '29.541047063010602'
At step '6400', psnr is '29.61006293765943'
At step '6600', psnr is '29.76996484818124'
At step '6800', psnr is '29.896076024962767'
At step '7000', psnr is '30.001887667079718'
At step '7200', psnr is '30.017093944784712'
At step '7400', psnr is '30.187259789479825'
At step '7600', psnr is '30.192371517700686'
At step '7800', psnr is '30.247781819810548'
At step '8000', psnr is '30.372899563487195'
At step '8200', psnr is '30.29442902067309'
At step '8400', psnr is '30.55059108442982'
At step '8600', psnr is '30.41805043211553'
At step '8800', psnr is '30.511640363957156'
At step '9000', psnr is '30.639896536726926'
At step '9200', psnr is '30.64901085800168'
At step '9400', psnr is '30.75568114733695'
At step '9600', psnr is '30.81180004213341'
At step '9800', psnr is '30.839524181089196'
At step '10000', psnr is '30.947178686750405'
At step '10200', psnr is '30.953346869652915'
At step '10400', psnr is '30.942105945641934'
At step '10600', psnr is '31.021494511442885'
At step '10800', psnr is '31.034734727859224'
At step '11000', psnr is '31.015422462136755'
At step '11200', psnr is '31.04561977853804'
At step '11400', psnr is '31.11419661334779'
At step '11600', psnr is '31.097782129769023'
At step '11800', psnr is '31.139546957365564'
At step '12000', psnr is '31.134092273986088'
At step '12200', psnr is '31.143458210918165'
At step '12400', psnr is '31.15461919181407'
At step '12600', psnr is '31.049171763261292'
At step '12800', psnr is '31.285932810955263'
At step '13000', psnr is '31.180257750218573'
At step '13200', psnr is '31.225717216294584'
At step '13400', psnr is '31.201928415901683'
At step '13600', psnr is '31.091411647436978'
At step '13800', psnr is '31.15421496523528'
At step '14000', psnr is '30.867429182706832'
At step '14200', psnr is '31.13404781281272'
At step '14400', psnr is '31.168575241944772'
At step '14600', psnr is '31.182297316932836'
At step '14800', psnr is '31.090398432248733'
At step '15000', psnr is '31.12745619813554'
At step '15200', psnr is '31.165376129462476'
At step '15400', psnr is '31.080417123307704'
At step '15600', psnr is '31.095602329867678'
At step '15800', psnr is '31.106555380437083'
At step '16000', psnr is '31.05998705460603'
At step '16200', psnr is '30.9566142408703'
At step '16400', psnr is '31.013275093865253'
At step '16600', psnr is '30.96486021122947'
At step '16800', psnr is '31.005630549552073'
At step '17000', psnr is '30.995677097978486'
At step '17200', psnr is '30.99864406563345'
At step '17400', psnr is '30.783761229204003'
At step '17600', psnr is '30.88922131781095'
At step '17800', psnr is '30.98596547984823'
At step '18000', psnr is '30.881058107495996'
At step '18200', psnr is '30.930349105952324'
At step '18400', psnr is '30.72627428040324'
At step '18600', psnr is '30.646058346524143'
At step '18800', psnr is '30.727108770574993'
At step '19000', psnr is '30.663473306273637'
At step '19200', psnr is '30.767415672408053'
At step '19400', psnr is '30.743210116629925'
At step '19600', psnr is '30.646163223712296'
At step '19800', psnr is '30.76515882237537'
At step '20000', psnr is '30.64486448849143'
At step '20200', psnr is '30.54716217422593'
At step '20400', psnr is '30.719237099988803'
At step '20600', psnr is '30.689754693484712'
At step '20800', psnr is '30.69186900218719'
At step '21000', psnr is '30.63530722634834'
At step '21200', psnr is '30.664220262002186'
At step '21400', psnr is '30.546292796452494'
At step '21600', psnr is '30.5780917277886'
At step '21800', psnr is '30.557933835063352'
At step '22000', psnr is '30.548810681584268'
At step '22200', psnr is '30.561874366824874'
At step '22400', psnr is '30.55186702679524'
