(3, 512, 512)
Starting vanilla DIP on 10 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.169683800838815'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.10514009199516'
At step '400', psnr is '20.30714509167549'
At step '600', psnr is '20.92826226077491'
At step '800', psnr is '21.32743070125943'
At step '1000', psnr is '21.633888074799316'
At step '1200', psnr is '21.905280083256898'
At step '1400', psnr is '22.102973168033742'
At step '1600', psnr is '22.286744539783996'
At step '1800', psnr is '22.500712124961307'
At step '2000', psnr is '22.667332681924485'
At step '2200', psnr is '22.800298421713446'
At step '2400', psnr is '22.98966545386019'
At step '2600', psnr is '23.1395200316816'
At step '2800', psnr is '23.2820930857506'
At step '3000', psnr is '23.402552358750093'
At step '3200', psnr is '23.551103961560514'
At step '3400', psnr is '23.70768571548524'
At step '3600', psnr is '23.816181327608987'
At step '3800', psnr is '23.953369117981733'
At step '4000', psnr is '24.07482012917319'
At step '4200', psnr is '24.207722834872744'
At step '4400', psnr is '24.32321119658497'
At step '4600', psnr is '24.402403199750353'
At step '4800', psnr is '24.524993009960603'
At step '5000', psnr is '24.68418306840725'
At step '5200', psnr is '24.771590130681428'
At step '5400', psnr is '24.893141053647145'
At step '5600', psnr is '24.984489662750697'
At step '5800', psnr is '25.12145259411858'
At step '6000', psnr is '25.195758059236294'
At step '6200', psnr is '25.267248906018782'
At step '6400', psnr is '25.382384652311693'
At step '6600', psnr is '25.44612951596024'
At step '6800', psnr is '25.57864508878935'
At step '7000', psnr is '25.642470783573295'
At step '7200', psnr is '25.706999007120782'
At step '7400', psnr is '25.80638787865858'
At step '7600', psnr is '25.847724547294632'
At step '7800', psnr is '25.839629197094965'
At step '8000', psnr is '25.938377098802338'
At step '8200', psnr is '25.96996009246314'
At step '8400', psnr is '26.017557452683427'
At step '8600', psnr is '26.047790390702502'
At step '8800', psnr is '26.099359706296106'
At step '9000', psnr is '26.073428494326304'
At step '9200', psnr is '26.10646162242447'
At step '9400', psnr is '26.06126289727488'
At step '9600', psnr is '26.174678254658815'
At step '9800', psnr is '26.105674971654274'
At step '10000', psnr is '26.138604857569142'
At step '10200', psnr is '26.17299347889218'
At step '10400', psnr is '26.142512508346915'
At step '10600', psnr is '26.137945751724033'
At step '10800', psnr is '26.163140938648045'
At step '11000', psnr is '26.212459169719953'
At step '11200', psnr is '26.15974464024049'
At step '11400', psnr is '26.1488696369282'
At step '11600', psnr is '26.167736371966555'
At step '11800', psnr is '26.135050362019513'
At step '12000', psnr is '25.963506852183965'
At step '12200', psnr is '26.097102420323832'
At step '12400', psnr is '26.111443476110875'
At step '12600', psnr is '26.16934209327279'
At step '12800', psnr is '26.055362054402064'
At step '13000', psnr is '25.98332126441761'
At step '13200', psnr is '26.145116927418247'
At step '13400', psnr is '25.91639195981805'
At step '13600', psnr is '25.956042507324064'
At step '13800', psnr is '26.013078563893018'
At step '14000', psnr is '26.034963349354303'
At step '14200', psnr is '26.00762022054561'
At step '14400', psnr is '25.94322534475316'
At step '14600', psnr is '26.017013857875924'
At step '14800', psnr is '25.90399823038585'
At step '15000', psnr is '25.896012383897787'
At step '15200', psnr is '25.970008466045226'
At step '15400', psnr is '25.886359298478922'
At step '15600', psnr is '26.01086324812529'
At step '15800', psnr is '25.896219515641'
At step '16000', psnr is '25.846901780750485'
At step '16200', psnr is '25.844126045331755'
At step '16400', psnr is '25.844244885818814'
At step '16600', psnr is '25.881284610884812'
At step '16800', psnr is '25.90459362627765'
At step '17000', psnr is '25.91331181428704'
At step '17200', psnr is '25.85486237643627'
At step '17400', psnr is '25.829334078005544'
At step '17600', psnr is '25.804982078089274'
At step '17800', psnr is '25.779494214433264'
At step '18000', psnr is '25.727285525996297'
At step '18200', psnr is '25.78656399703513'
At step '18400', psnr is '25.7567714766073'
At step '18600', psnr is '25.78172625962945'
At step '18800', psnr is '25.77638572999344'
At step '19000', psnr is '25.723136861277833'
At step '19200', psnr is '25.640663052204154'
At step '19400', psnr is '25.740286559829322'
At step '19600', psnr is '25.748095342402397'
At step '19800', psnr is '25.80101926225924'
At step '20000', psnr is '25.771185420445942'
At step '20200', psnr is '25.72080485981659'
At step '20400', psnr is '25.645425859195544'
At step '20600', psnr is '25.719059321472884'
At step '20800', psnr is '25.66862475911276'
At step '21000', psnr is '25.692944709227238'
At step '21200', psnr is '25.664248165977313'
At step '21400', psnr is '25.664630476052032'
At step '21600', psnr is '25.644988108186794'
At step '21800', psnr is '25.615285762595956'
At step '22000', psnr is '25.640804618932833'
At step '22200', psnr is '25.694058826929957'
At step '22400', psnr is '25.60744789490329'
At step '22600', psnr is '25.57937398938222'
At step '22800', psnr is '25.5674292461022'
At step '23000', psnr is '25.563402045078092'
At step '23200', psnr is '25.598805586482815'
At step '23400', psnr is '25.657934486005413'
At step '23600', psnr is '25.60538633141769'
At step '23800', psnr is '25.532375319508578'
At step '24000', psnr is '25.533147469795754'
At step '24200', psnr is '25.5064252485438'
At step '24400', psnr is '25.55991654416723'
At step '24600', psnr is '25.51053911795257'
At step '24800', psnr is '25.475317009073976'
At step '25000', psnr is '25.590225497516627'
At step '25200', psnr is '25.55538172194702'
At step '25400', psnr is '25.547146592326815'
At step '25600', psnr is '25.537406884711302'
At step '25800', psnr is '25.59552958551552'
At step '26000', psnr is '25.624132626260216'
At step '26200', psnr is '25.52065125239121'
At step '26400', psnr is '25.521767102910772'
At step '26600', psnr is '25.545717454595746'
At step '26800', psnr is '25.558829762365782'
At step '27000', psnr is '25.528197389580424'
At step '27200', psnr is '25.51242768361917'
At step '27400', psnr is '25.570407704233723'
At step '27600', psnr is '25.505502643417778'
At step '27800', psnr is '25.524815791562983'
At step '28000', psnr is '25.476770982471862'
At step '28200', psnr is '25.44093920573289'
At step '28400', psnr is '25.478567088551642'
At step '28600', psnr is '25.41286257414547'
At step '28800', psnr is '25.488316202064777'
At step '29000', psnr is '25.46932392996148'
At step '29200', psnr is '25.46810536415482'
At step '29400', psnr is '25.44236932164744'
At step '29600', psnr is '25.370649549245208'
At step '29800', psnr is '25.4476846999528'
At step '30000', psnr is '25.426142879225644'
At step '30200', psnr is '25.445079337537333'
At step '30400', psnr is '25.404691588259986'
At step '30600', psnr is '25.450272118165437'
At step '30800', psnr is '25.32574391821933'
At step '31000', psnr is '25.387420109608364'
At step '31200', psnr is '25.383772558689692'
At step '31400', psnr is '25.32567946609654'
At step '31600', psnr is '25.339891707768043'
At step '31800', psnr is '25.35376068188637'
At step '32000', psnr is '25.328453840757767'
At step '32200', psnr is '25.365308263571347'
At step '32400', psnr is '25.307388953239524'
At step '32600', psnr is '25.349468219264107'
At step '32800', psnr is '25.35448124668595'
At step '33000', psnr is '25.33495523647963'
At step '33200', psnr is '25.3039115419072'
At step '33400', psnr is '25.317357672252694'
At step '33600', psnr is '25.320967402733782'
At step '33800', psnr is '25.31127826446358'
At step '34000', psnr is '25.30482110871074'
At step '34200', psnr is '25.27371510505408'
At step '34400', psnr is '25.314191261893026'
At step '34600', psnr is '25.289154642244263'
At step '34800', psnr is '25.30307313944145'
At step '35000', psnr is '25.23653652074575'
At step '35200', psnr is '25.274390832274925'
At step '35400', psnr is '25.27298329935848'
At step '35600', psnr is '25.323692259665542'
At step '35800', psnr is '25.151730226902455'
At step '36000', psnr is '25.306991874302845'
At step '36200', psnr is '25.222543545251455'
At step '36400', psnr is '25.227464331316863'
At step '36600', psnr is '25.232899095296474'
At step '36800', psnr is '25.215439934192943'
At step '37000', psnr is '25.235418338686433'
At step '37200', psnr is '25.16993174515995'
At step '37400', psnr is '25.23669589863455'
At step '37600', psnr is '25.150932940990046'
At step '37800', psnr is '25.174580865617315'
At step '38000', psnr is '25.15235047617304'
At step '38200', psnr is '25.16799092778846'
At step '38400', psnr is '25.158036523006793'
At step '38600', psnr is '25.14511367916893'
At step '38800', psnr is '25.105707913739323'
At step '39000', psnr is '25.163572969489962'
At step '39200', psnr is '25.092168727985296'
At step '39400', psnr is '25.118309143203682'
At step '39600', psnr is '25.084867750091426'
At step '39800', psnr is '25.07276037096219'
Experiment done
