(3, 512, 512)
Starting vanilla DIP on 10 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.07689191650241'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.172996455452832'
At step '19000', psnr is '29.628048204771225'
At step '19200', psnr is '29.73810720638226'
At step '19400', psnr is '29.744008353636314'
At step '19600', psnr is '29.747265538621672'
At step '19800', psnr is '29.800927489004344'
At step '20000', psnr is '29.77548444787502'
At step '20200', psnr is '29.80133220601408'
At step '20400', psnr is '29.792860822448255'
At step '20600', psnr is '29.838565743819427'
At step '20800', psnr is '29.81469550471686'
At step '21000', psnr is '29.82949256065364'
At step '21200', psnr is '29.86469039774577'
At step '21400', psnr is '29.860091509369916'
At step '21600', psnr is '29.95347065713986'
At step '21800', psnr is '29.929066190935245'
At step '22000', psnr is '29.865365775077844'
At step '22200', psnr is '29.942915820798518'
At step '22400', psnr is '29.96529590467512'
At step '22600', psnr is '29.97181306445919'
At step '22800', psnr is '29.918201771536665'
At step '23000', psnr is '29.984529673690233'
At step '23200', psnr is '29.9541244644885'
At step '23400', psnr is '30.003961344025377'
At step '23600', psnr is '29.91136819327942'
At step '23800', psnr is '29.987091181005738'
At step '24000', psnr is '30.023473740298567'
At step '24200', psnr is '30.03949058198634'
At step '24400', psnr is '30.04694543887483'
At step '24600', psnr is '30.080250607290687'
At step '24800', psnr is '30.048282630339408'
At step '25000', psnr is '30.08437061742958'
At step '25200', psnr is '30.067413290224412'
At step '25400', psnr is '30.078370696030873'
At step '25600', psnr is '30.073365687622037'
At step '25800', psnr is '30.166618824741434'
At step '26000', psnr is '30.106011925569778'
At step '26200', psnr is '30.164943514763294'
At step '26400', psnr is '30.180365830568007'
At step '26600', psnr is '30.14306032404069'
At step '26800', psnr is '30.13426795260234'
At step '27000', psnr is '30.1671746903404'
At step '27200', psnr is '30.07933603772058'
At step '27400', psnr is '30.188610521842513'
At step '27600', psnr is '30.218976297124183'
At step '27800', psnr is '30.20339266380773'
At step '28000', psnr is '30.186992686800217'
At step '28200', psnr is '30.231947555546558'
At step '28400', psnr is '30.223177941379333'
At step '28600', psnr is '30.189123265590272'
At step '28800', psnr is '30.25009060314803'
At step '29000', psnr is '30.27580355612002'
At step '29200', psnr is '30.236198875888217'
At step '29400', psnr is '30.289107760017636'
At step '29600', psnr is '30.266739922970253'
At step '29800', psnr is '30.296773973573238'
At step '30000', psnr is '30.318104264534607'
At step '30200', psnr is '30.29142393763467'
At step '30400', psnr is '30.351519214496786'
At step '30600', psnr is '30.295183801463004'
At step '30800', psnr is '30.331691957004825'
At step '31000', psnr is '30.313985905101028'
At step '31200', psnr is '30.269754549565477'
At step '31400', psnr is '30.285792398006144'
At step '31600', psnr is '30.29609626606868'
At step '31800', psnr is '30.318580841245478'
At step '32000', psnr is '30.330994865638573'
At step '32200', psnr is '30.362637962385502'
At step '32400', psnr is '30.329403024830302'
At step '32600', psnr is '30.353371734566934'
At step '32800', psnr is '30.368458156976672'
At step '33000', psnr is '30.38705992299722'
At step '33200', psnr is '30.341057738319076'
At step '33400', psnr is '30.38379046900509'
At step '33600', psnr is '30.375883516493325'
At step '33800', psnr is '30.36830406124949'
At step '34000', psnr is '30.367240674626647'
At step '34200', psnr is '30.34904009758066'
At step '34400', psnr is '30.39061118005934'
At step '34600', psnr is '30.392290640505173'
At step '34800', psnr is '30.360606237766493'
At step '35000', psnr is '30.432575097197446'
At step '35200', psnr is '30.37669592332336'
At step '35400', psnr is '30.429099316228942'
At step '35600', psnr is '30.328734658361487'
At step '35800', psnr is '30.373203679230624'
At step '36000', psnr is '30.447723036104414'
At step '36200', psnr is '30.439537533027092'
At step '36400', psnr is '30.332339765679215'
At step '36600', psnr is '30.41300900382962'
At step '36800', psnr is '30.46627244819286'
At step '37000', psnr is '30.43117339550209'
At step '37200', psnr is '30.45013156272876'
At step '37400', psnr is '30.41701340489668'
At step '37600', psnr is '30.44847695866234'
At step '37800', psnr is '30.427514350307185'
At step '38000', psnr is '30.435387403659632'
At step '38200', psnr is '30.507338104924948'
At step '38400', psnr is '30.44780262621019'
At step '38600', psnr is '30.47597592382136'
At step '38800', psnr is '30.49614863514474'
At step '39000', psnr is '30.511868166170927'
At step '39200', psnr is '30.400993508933375'
At step '39400', psnr is '30.44653720420627'
At step '39600', psnr is '30.511326675293297'
At step '39800', psnr is '30.474857928989415'
Experiment done
