(3, 512, 512)
Starting vanilla DIP on 6 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.14257279072424'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '18.670954935114676'
At step '400', psnr is '21.670738767084607'
At step '600', psnr is '23.120817513154165'
At step '800', psnr is '23.883397956184076'
At step '1000', psnr is '24.14145200192727'
At step '1200', psnr is '24.861905670889932'
At step '1400', psnr is '25.36255405026751'
At step '1600', psnr is '25.748304655328383'
At step '1800', psnr is '25.947629551913426'
At step '2000', psnr is '26.31334259693467'
At step '2200', psnr is '26.50223096972514'
At step '2400', psnr is '26.72864270667672'
At step '2600', psnr is '26.90085622268736'
At step '2800', psnr is '27.12960890433878'
At step '3000', psnr is '27.23205877352802'
At step '3200', psnr is '27.328330813852038'
At step '3400', psnr is '27.760606388212405'
At step '3600', psnr is '27.9121920501883'
At step '3800', psnr is '27.978895372508113'
At step '4000', psnr is '28.16685642318479'
At step '4200', psnr is '28.341845725317402'
At step '4400', psnr is '28.4409410232381'
At step '4600', psnr is '28.543979624899446'
At step '4800', psnr is '28.553957031633313'
At step '5000', psnr is '28.7491757918745'
At step '5200', psnr is '28.91823435380763'
At step '5400', psnr is '28.93930486858914'
At step '5600', psnr is '29.052169562242803'
At step '5800', psnr is '29.221260781828203'
At step '6000', psnr is '29.16058873935656'
At step '6200', psnr is '29.367050673610517'
At step '6400', psnr is '29.363870345887733'
At step '6600', psnr is '29.378163393247302'
At step '6800', psnr is '29.513559132894116'
At step '7000', psnr is '29.453197544879618'
At step '7200', psnr is '29.55539576655316'
At step '7400', psnr is '29.54295194220571'
At step '7600', psnr is '29.457466139742344'
At step '7800', psnr is '29.51265158678737'
At step '8000', psnr is '29.40156065236595'
At step '8200', psnr is '29.565166602822895'
At step '8400', psnr is '29.488794953613116'
At step '8600', psnr is '29.39002946597883'
At step '8800', psnr is '29.085353326891997'
At step '9000', psnr is '29.04180679045963'
At step '9200', psnr is '29.076323885333476'
At step '9400', psnr is '28.954993669163677'
At step '9600', psnr is '28.89859655239256'
At step '9800', psnr is '28.633775123772963'
At step '10000', psnr is '28.655207567961043'
At step '10200', psnr is '28.461948143906348'
At step '10400', psnr is '28.44870823290089'
At step '10600', psnr is '28.279456650895103'
At step '10800', psnr is '28.193903139211013'
At step '11000', psnr is '27.94297210973857'
At step '11200', psnr is '27.95072475038595'
At step '11400', psnr is '27.59078730282962'
At step '11600', psnr is '27.621757635787798'
At step '11800', psnr is '27.51799400518945'
At step '12000', psnr is '27.439003103872793'
At step '12200', psnr is '27.311461577734804'
At step '12400', psnr is '27.281862606803188'
At step '12600', psnr is '26.937312838338045'
At step '12800', psnr is '26.8644648488533'
At step '13000', psnr is '26.65057527404244'
At step '13200', psnr is '26.701177950605633'
At step '13400', psnr is '26.581922266538257'
At step '13600', psnr is '26.50092470763242'
At step '13800', psnr is '26.45188252474112'
At step '14000', psnr is '26.33249415024105'
At step '14200', psnr is '26.224585387493562'
At step '14400', psnr is '26.29186775458311'
At step '14600', psnr is '26.078199609592495'
At step '14800', psnr is '26.053684615848614'
At step '15000', psnr is '26.065094188179565'
At step '15200', psnr is '26.088198373562747'
At step '15400', psnr is '25.876868878933497'
At step '15600', psnr is '25.82994874386106'
At step '15800', psnr is '25.690544138219565'
At step '16000', psnr is '25.728024304925633'
At step '16200', psnr is '25.570441980601014'
At step '16400', psnr is '25.626576913848055'
At step '16600', psnr is '25.603181721737673'
At step '16800', psnr is '25.52454986591833'
At step '17000', psnr is '25.4886858385853'
At step '17200', psnr is '25.398689261857918'
At step '17400', psnr is '25.408499031387336'
At step '17600', psnr is '25.24994096857666'
At step '17800', psnr is '25.31553656668033'
At step '18000', psnr is '25.18223109936202'
At step '18200', psnr is '25.159116712302506'
At step '18400', psnr is '25.152150119018874'
At step '18600', psnr is '25.208633085812743'
At step '18800', psnr is '25.182850050661504'
At step '19000', psnr is '25.073183102817687'
At step '19200', psnr is '24.973281376234354'
At step '19400', psnr is '24.818495312058644'
At step '19600', psnr is '24.862047539916414'
At step '19800', psnr is '24.785106894362656'
At step '20000', psnr is '24.807007256796645'
At step '20200', psnr is '24.690928838286283'
At step '20400', psnr is '24.81530893354354'
At step '20600', psnr is '24.74936975418917'
At step '20800', psnr is '24.70923350631604'
At step '21000', psnr is '24.642897549351737'
At step '21200', psnr is '24.726256010011895'
At step '21400', psnr is '24.496682891448973'
At step '21600', psnr is '24.545115216868012'
At step '21800', psnr is '24.543656355812363'
At step '22000', psnr is '24.589908197905473'
At step '22200', psnr is '24.543105415600394'
At step '22400', psnr is '24.464160189948387'
At step '22600', psnr is '24.490596518503573'
At step '22800', psnr is '24.4977993294923'
At step '23000', psnr is '24.214511658561243'
At step '23200', psnr is '24.350963061376618'
At step '23400', psnr is '24.394751426971283'
At step '23600', psnr is '24.33835993741191'
At step '23800', psnr is '24.32493971541153'
At step '24000', psnr is '24.299916061967778'
At step '24200', psnr is '24.29217770576718'
At step '24400', psnr is '24.229467125542918'
At step '24600', psnr is '24.25098174755616'
At step '24800', psnr is '24.16614127000924'
At step '25000', psnr is '24.212372807455644'
At step '25200', psnr is '24.172578060376665'
At step '25400', psnr is '24.18533162660214'
At step '25600', psnr is '24.128442123632027'
At step '25800', psnr is '24.18103699536824'
At step '26000', psnr is '24.085930121786127'
At step '26200', psnr is '24.10203785289196'
At step '26400', psnr is '24.012702738149635'
At step '26600', psnr is '24.03516549713401'
At step '26800', psnr is '23.99978481561176'
At step '27000', psnr is '23.955784106665632'
At step '27200', psnr is '24.022311400006163'
At step '27400', psnr is '24.020576708616616'
At step '27600', psnr is '24.05378503587814'
At step '27800', psnr is '23.92237977785472'
At step '28000', psnr is '23.95800573462447'
At step '28200', psnr is '23.96184760193091'
At step '28400', psnr is '23.896965838135724'
At step '28600', psnr is '23.90549734948999'
At step '28800', psnr is '23.881576977307194'
At step '29000', psnr is '23.89385306470966'
At step '29200', psnr is '23.892631277470116'
At step '29400', psnr is '23.847807831685742'
At step '29600', psnr is '23.854780427255843'
At step '29800', psnr is '23.764812594910687'
At step '30000', psnr is '23.86536426791472'
At step '30200', psnr is '23.809858675737942'
At step '30400', psnr is '23.76897851263169'
At step '30600', psnr is '23.763100782953885'
At step '30800', psnr is '23.75309552430621'
At step '31000', psnr is '23.737531499703838'
At step '31200', psnr is '23.73442623705469'
At step '31400', psnr is '23.699127970020424'
At step '31600', psnr is '23.737595578685003'
At step '31800', psnr is '23.70562551420241'
At step '32000', psnr is '23.77871632604153'
At step '32200', psnr is '23.703386468405697'
At step '32400', psnr is '23.69808626958728'
At step '32600', psnr is '23.629076061112745'
At step '32800', psnr is '23.633059576451608'
At step '33000', psnr is '23.649096811833886'
At step '33200', psnr is '23.5928767682412'
At step '33400', psnr is '23.572532827800533'
At step '33600', psnr is '23.579646314461847'
At step '33800', psnr is '23.58613273506242'
At step '34000', psnr is '23.590081659780413'
At step '34200', psnr is '23.565384092720375'
At step '34400', psnr is '23.586283289252535'
At step '34600', psnr is '23.53004335002668'
At step '34800', psnr is '23.543388089095195'
At step '35000', psnr is '23.57469342474369'
At step '35200', psnr is '23.51979567573434'
At step '35400', psnr is '23.4636248198551'
At step '35600', psnr is '23.469975646279995'
At step '35800', psnr is '23.492072461784225'
At step '36000', psnr is '23.45946172493641'
At step '36200', psnr is '23.39318077558677'
At step '36400', psnr is '23.47945061473635'
At step '36600', psnr is '23.397779133424205'
At step '36800', psnr is '23.475003582685794'
At step '37000', psnr is '23.461885411061985'
At step '37200', psnr is '23.438802324823964'
At step '37400', psnr is '23.42776011856689'
At step '37600', psnr is '23.45289424503404'
At step '37800', psnr is '23.464830021450442'
At step '38000', psnr is '23.46433110645101'
At step '38200', psnr is '23.387420696644106'
At step '38400', psnr is '23.435723628315035'
At step '38600', psnr is '23.477116188318703'
At step '38800', psnr is '23.372346409128944'
At step '39000', psnr is '23.418483332233905'
At step '39200', psnr is '23.299963108320384'
