(3, 256, 256)
Starting vanilla DIP on 1 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.492574617336317'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.99497465633094'
At step '400', psnr is '21.987212423804046'
At step '600', psnr is '22.941913057244857'
At step '800', psnr is '23.559475185557304'
At step '1000', psnr is '24.353628935633267'
At step '1200', psnr is '24.814025110479307'
At step '1400', psnr is '25.146849477145402'
At step '1600', psnr is '25.484750986231397'
At step '1800', psnr is '25.700755178101616'
At step '2000', psnr is '26.03665671112172'
At step '2200', psnr is '26.343168911053173'
At step '2400', psnr is '26.35694781665043'
At step '2600', psnr is '26.70977015939823'
At step '2800', psnr is '26.973903274993702'
At step '3000', psnr is '27.106228216349887'
At step '3200', psnr is '27.13109176845081'
At step '3400', psnr is '27.192530067814594'
At step '3600', psnr is '27.86779420340652'
At step '3800', psnr is '27.958351599349307'
At step '4000', psnr is '27.920143567728452'
At step '4200', psnr is '28.11880582336655'
At step '4400', psnr is '27.977889469898756'
At step '4600', psnr is '28.39604547468206'
At step '4800', psnr is '28.182090885864497'
At step '5000', psnr is '28.2073875350134'
At step '5200', psnr is '28.60913233660781'
At step '5400', psnr is '28.742451863430976'
At step '5600', psnr is '28.814299168514882'
At step '5800', psnr is '28.86563305077089'
At step '6000', psnr is '28.75088760115233'
At step '6200', psnr is '29.070978246220356'
At step '6400', psnr is '28.87479045770734'
At step '6600', psnr is '28.589983080659277'
At step '6800', psnr is '28.775656239731426'
At step '7000', psnr is '28.76048964250817'
At step '7200', psnr is '28.779157974164526'
At step '7400', psnr is '28.8525420768076'
At step '7600', psnr is '28.811039677065153'
At step '7800', psnr is '28.734040034418143'
At step '8000', psnr is '28.283309474919363'
At step '8200', psnr is '28.524978084020567'
At step '8400', psnr is '28.442746407565238'
At step '8600', psnr is '28.13433199125022'
At step '8800', psnr is '28.222270164140365'
At step '9000', psnr is '27.9779402514453'
At step '9200', psnr is '28.00796381928368'
At step '9400', psnr is '27.500425014922982'
At step '9600', psnr is '27.571723990533535'
At step '9800', psnr is '27.38398995280864'
At step '10000', psnr is '27.328317422545663'
At step '10200', psnr is '26.95828492763318'
At step '10400', psnr is '26.776018285424'
At step '10600', psnr is '26.627303626842867'
At step '10800', psnr is '26.52531589228465'
At step '11000', psnr is '26.431839112354425'
At step '11200', psnr is '26.215119423433464'
At step '11400', psnr is '25.913273932978683'
At step '11600', psnr is '25.92892135102825'
At step '11800', psnr is '25.666722598704432'
At step '12000', psnr is '25.559895446081967'
At step '12200', psnr is '25.431754863317625'
