(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '19.742005861228137'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '21.92612545812754'
At step '400', psnr is '23.310742707682785'
At step '600', psnr is '23.98055632171527'
At step '800', psnr is '24.208995432401025'
At step '1000', psnr is '24.965135222589993'
At step '1200', psnr is '25.05774648651737'
At step '1400', psnr is '25.53109572147076'
At step '1600', psnr is '25.456636731141945'
At step '1800', psnr is '25.816941524820763'
At step '2000', psnr is '26.311686498323578'
At step '2200', psnr is '26.262373010872686'
At step '2400', psnr is '26.60951261264714'
At step '2600', psnr is '26.7193257610677'
At step '2800', psnr is '26.875465867908055'
At step '3000', psnr is '27.093830742955028'
At step '3200', psnr is '27.245430173835196'
At step '3400', psnr is '27.371074936109487'
At step '3600', psnr is '27.639463849038247'
At step '3800', psnr is '27.751320919002357'
At step '4000', psnr is '27.954383601267295'
At step '4200', psnr is '28.04826785648046'
At step '4400', psnr is '28.182098406382423'
At step '4600', psnr is '28.220086886416695'
At step '4800', psnr is '28.319042680982378'
At step '5000', psnr is '28.43554176071688'
At step '5200', psnr is '28.621323291771713'
At step '5400', psnr is '28.703794411144816'
At step '5600', psnr is '28.77377504891915'
At step '5800', psnr is '28.734384038217797'
At step '6000', psnr is '28.820542071709724'
At step '6200', psnr is '28.91001782561208'
At step '6400', psnr is '28.957314246120944'
At step '6600', psnr is '28.68271369869491'
At step '6800', psnr is '29.04252858279993'
At step '7000', psnr is '28.94492494646559'
At step '7200', psnr is '28.90234543927984'
At step '7400', psnr is '28.955419104659583'
At step '7600', psnr is '28.987683270147954'
At step '7800', psnr is '28.909970655461777'
At step '8000', psnr is '28.71669030516514'
At step '8200', psnr is '28.97512513426349'
At step '8400', psnr is '28.671057693090898'
At step '8600', psnr is '28.803291397092885'
At step '8800', psnr is '28.504465079235054'
At step '9000', psnr is '28.627313260502515'
At step '9200', psnr is '28.39960741197252'
At step '9400', psnr is '28.298372041771064'
At step '9600', psnr is '28.155215662563982'
At step '9800', psnr is '28.178823387715212'
At step '10000', psnr is '27.994889053324346'
At step '10200', psnr is '27.93804378506653'
At step '10400', psnr is '27.810686775064116'
At step '10600', psnr is '27.60505741629284'
At step '10800', psnr is '27.483487850082483'
At step '11000', psnr is '27.249183184050008'
At step '11200', psnr is '27.271093053362016'
At step '11400', psnr is '27.023407294230722'
At step '11600', psnr is '26.888356419150625'
At step '11800', psnr is '26.73310641079584'
At step '12000', psnr is '26.5665301118937'
At step '12200', psnr is '26.433640741266338'
At step '12400', psnr is '26.337385147087893'
At step '12600', psnr is '26.314414539930038'
At step '12800', psnr is '26.132123802784832'
At step '13000', psnr is '25.97984645017877'
At step '13200', psnr is '25.879595714146166'
At step '13400', psnr is '25.880114829566626'
At step '13600', psnr is '25.733258796541318'
At step '13800', psnr is '25.65382839831715'
At step '14000', psnr is '25.53225741160103'
At step '14200', psnr is '25.62218750978137'
At step '14400', psnr is '25.434590171314156'
At step '14600', psnr is '25.47801332042358'
At step '14800', psnr is '25.211522887116313'
At step '15000', psnr is '25.185263022099544'
At step '15200', psnr is '25.108092565483958'
At step '15400', psnr is '25.116180556197833'
At step '15600', psnr is '25.068698610981635'
At step '15800', psnr is '24.960413750486463'
At step '16000', psnr is '24.900227513422056'
At step '16200', psnr is '24.772114648908513'
At step '16400', psnr is '24.851363948512642'
At step '16600', psnr is '24.685717673962486'
At step '16800', psnr is '24.659670342840577'
At step '17000', psnr is '24.668546839638786'
At step '17200', psnr is '24.6591060704862'
At step '17400', psnr is '24.55940423630419'
At step '17600', psnr is '24.55719009888846'
At step '17800', psnr is '24.33203753490298'
At step '18000', psnr is '24.417597343761987'
At step '18200', psnr is '24.362839372526555'
At step '18400', psnr is '24.355847393349972'
At step '18600', psnr is '24.34407038386332'
At step '18800', psnr is '24.247693688475373'
At step '19000', psnr is '24.255877383785958'
At step '19200', psnr is '24.153892937490397'
At step '19400', psnr is '24.07316868840216'
At step '19600', psnr is '24.127288126776175'
At step '19800', psnr is '24.09018386602995'
At step '20000', psnr is '24.111447333239543'
At step '20200', psnr is '24.08318322128238'
At step '20400', psnr is '24.019159850517422'
At step '20600', psnr is '23.996167732519478'
At step '20800', psnr is '23.993500777173917'
At step '21000', psnr is '23.940336946447694'
At step '21200', psnr is '23.916290890306485'
At step '21400', psnr is '23.902987284141126'
At step '21600', psnr is '23.851881751400434'
At step '21800', psnr is '23.843471065048234'
At step '22000', psnr is '23.751118758548294'
At step '22200', psnr is '23.800862809273575'
At step '22400', psnr is '23.70312677499358'
At step '22600', psnr is '23.81417208350834'
At step '22800', psnr is '23.77840617818134'
At step '23000', psnr is '23.70522222405789'
At step '23200', psnr is '23.6908520809638'
At step '23400', psnr is '23.664094544934642'
At step '23600', psnr is '23.756662855898295'
At step '23800', psnr is '23.641990838451918'
At step '24000', psnr is '23.600347373056398'
At step '24200', psnr is '23.59951096630567'
