(3, 512, 512)
Starting vanilla DIP on 5 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '25.959711437923026'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.954170840290097'
At step '400', psnr is '21.091200785461325'
At step '600', psnr is '21.786763122684803'
At step '800', psnr is '22.05608191984477'
At step '1000', psnr is '22.3381963963066'
At step '1200', psnr is '22.611445960118537'
At step '1400', psnr is '22.7866503108011'
At step '1600', psnr is '23.014730065618018'
At step '1800', psnr is '23.195825009245098'
At step '2000', psnr is '23.47642885181624'
At step '2200', psnr is '23.650991949528873'
At step '2400', psnr is '23.71715419410218'
At step '2600', psnr is '23.903742526204674'
At step '2800', psnr is '23.974748717351453'
At step '3000', psnr is '24.119094068995498'
At step '3200', psnr is '24.19838680161877'
At step '3400', psnr is '24.25769152335665'
At step '3600', psnr is '24.405107106233153'
At step '3800', psnr is '24.549187518986038'
At step '4000', psnr is '24.80648837018976'
At step '4200', psnr is '25.068976186685656'
At step '4400', psnr is '25.270343969588613'
At step '4600', psnr is '25.3719124500618'
At step '4800', psnr is '25.508455036749726'
At step '5000', psnr is '25.736296402942905'
At step '5200', psnr is '25.882493476209135'
At step '5400', psnr is '26.01445581569672'
At step '5600', psnr is '26.13141264566803'
At step '5800', psnr is '26.229670073411356'
At step '6000', psnr is '26.43602037117094'
At step '6200', psnr is '26.556144818208736'
At step '6400', psnr is '26.702321769412602'
At step '6600', psnr is '26.95583305130464'
At step '6800', psnr is '27.126497365271312'
At step '7000', psnr is '27.248224421064865'
At step '7200', psnr is '27.462413775092877'
At step '7400', psnr is '27.652116365561387'
At step '7600', psnr is '27.82106555766773'
At step '7800', psnr is '27.92922453755187'
At step '8000', psnr is '28.00492587582817'
At step '8200', psnr is '28.213434626060625'
At step '8400', psnr is '28.403313843617035'
At step '8600', psnr is '28.5027231900798'
At step '8800', psnr is '28.57222707992139'
At step '9000', psnr is '28.73206120391309'
At step '9200', psnr is '28.889519730594596'
At step '9400', psnr is '28.965909015385044'
At step '9600', psnr is '29.002628740454067'
At step '9800', psnr is '29.106077140147846'
At step '10000', psnr is '29.227070417120913'
At step '10200', psnr is '29.337983674819668'
At step '10400', psnr is '29.358801434840668'
At step '10600', psnr is '29.56161806422193'
At step '10800', psnr is '29.69517581176762'
At step '11000', psnr is '29.59301634866394'
At step '11200', psnr is '29.834490172754972'
At step '11400', psnr is '29.980328945443844'
At step '11600', psnr is '30.0546440666309'
At step '11800', psnr is '30.08145394308152'
At step '12000', psnr is '30.14351951798711'
At step '12200', psnr is '30.309089853683915'
At step '12400', psnr is '30.242332438152'
At step '12600', psnr is '30.28552999478321'
At step '12800', psnr is '30.39706356055984'
At step '13000', psnr is '30.296578032680163'
At step '13200', psnr is '30.502545057995718'
At step '13400', psnr is '30.36060622645097'
At step '13600', psnr is '30.488268038199656'
At step '13800', psnr is '30.582756172282863'
At step '14000', psnr is '30.73281146232373'
At step '14200', psnr is '30.610750121144015'
At step '14400', psnr is '30.60933516946237'
At step '14600', psnr is '30.83102103688953'
At step '14800', psnr is '30.85196369493088'
At step '15000', psnr is '30.845042541491352'
At step '15200', psnr is '30.85059293868179'
At step '15400', psnr is '30.88151424468018'
At step '15600', psnr is '30.770360600576456'
At step '15800', psnr is '30.846669167966173'
At step '16000', psnr is '30.882280106800046'
At step '16200', psnr is '30.948358750343004'
At step '16400', psnr is '30.88916529090667'
At step '16600', psnr is '30.816636645899624'
At step '16800', psnr is '31.050094978143356'
At step '17000', psnr is '31.03562209719182'
At step '17200', psnr is '31.08440829970627'
At step '17400', psnr is '31.07655103192577'
At step '17600', psnr is '31.118576257182124'
At step '17800', psnr is '31.055639274801358'
At step '18000', psnr is '30.88482951360246'
At step '18200', psnr is '31.118544107921547'
At step '18400', psnr is '31.11468725424973'
At step '18600', psnr is '31.122898815371315'
At step '18800', psnr is '31.172866196452603'
At step '19000', psnr is '31.19331531898784'
At step '19200', psnr is '31.220716376209445'
At step '19400', psnr is '31.11907627579566'
At step '19600', psnr is '31.100150937689204'
At step '19800', psnr is '31.131665354413336'
At step '20000', psnr is '31.24845979804606'
At step '20200', psnr is '31.104927542693076'
At step '20400', psnr is '31.206502789467375'
At step '20600', psnr is '31.129131390828732'
At step '20800', psnr is '31.166441915435975'
At step '21000', psnr is '31.1926939221583'
At step '21200', psnr is '31.197144798990454'
At step '21400', psnr is '31.18731764779653'
At step '21600', psnr is '31.17568097685716'
At step '21800', psnr is '31.23285647477088'
At step '22000', psnr is '31.238479829071466'
At step '22200', psnr is '31.170625310431568'
At step '22400', psnr is '31.087371120130026'
At step '22600', psnr is '31.216732127267527'
At step '22800', psnr is '31.23689650292615'
At step '23000', psnr is '31.15085197062748'
At step '23200', psnr is '31.23259346149574'
At step '23400', psnr is '31.063571524503658'
At step '23600', psnr is '31.2462378601569'
At step '23800', psnr is '31.140851520608127'
At step '24000', psnr is '31.140683554740832'
At step '24200', psnr is '31.221547202689386'
At step '24400', psnr is '31.185068274415716'
At step '24600', psnr is '31.148115945585474'
At step '24800', psnr is '31.203273535501946'
At step '25000', psnr is '31.23117037181894'
At step '25200', psnr is '31.17435612710406'
At step '25400', psnr is '31.139107886735818'
At step '25600', psnr is '31.16702468644315'
At step '25800', psnr is '31.19584236279566'
At step '26000', psnr is '31.023427233840522'
At step '26200', psnr is '31.11990664151087'
At step '26400', psnr is '31.142564537478805'
At step '26600', psnr is '31.19535149343821'
At step '26800', psnr is '31.19925953246167'
At step '27000', psnr is '31.131921317914696'
At step '27200', psnr is '31.171693739998002'
At step '27400', psnr is '31.053776422317544'
At step '27600', psnr is '31.005631709964305'
At step '27800', psnr is '31.112561123148225'
At step '28000', psnr is '31.16443549228075'
At step '28200', psnr is '31.118931254423416'
At step '28400', psnr is '31.0519130493859'
At step '28600', psnr is '31.128032098455108'
At step '28800', psnr is '31.110918733928298'
At step '29000', psnr is '31.171516102144597'
At step '29200', psnr is '31.134393048721165'
At step '29400', psnr is '31.1014456673494'
At step '29600', psnr is '31.071116795597046'
At step '29800', psnr is '31.135518494982236'
At step '30000', psnr is '31.091000120708337'
At step '30200', psnr is '31.035839933549756'
At step '30400', psnr is '31.08072039566504'
At step '30600', psnr is '31.10275412995339'
At step '30800', psnr is '31.109117902119575'
At step '31000', psnr is '30.968348522656388'
At step '31200', psnr is '31.08821107546476'
At step '31400', psnr is '31.03874184619621'
At step '31600', psnr is '31.01375386500296'
At step '31800', psnr is '31.00431466742041'
At step '32000', psnr is '30.969604867309975'
At step '32200', psnr is '30.843040602006052'
At step '32400', psnr is '31.01750539105303'
At step '32600', psnr is '30.923810657467744'
At step '32800', psnr is '30.988001747601658'
At step '33000', psnr is '30.975229708382237'
At step '33200', psnr is '31.018415389737577'
At step '33400', psnr is '30.96542730087203'
