(3, 256, 256)
Starting vanilla DIP on 3 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.187633161125582'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '16.926798323397467'
At step '400', psnr is '18.231194070719816'
At step '600', psnr is '19.174693880353438'
At step '800', psnr is '19.72996376020029'
At step '1000', psnr is '20.258843519935304'
At step '1200', psnr is '20.63973547995472'
At step '1400', psnr is '21.05380429100416'
At step '1600', psnr is '21.412687889223857'
At step '1800', psnr is '21.682936810077713'
At step '2000', psnr is '22.008530921964255'
At step '2200', psnr is '22.40181612856727'
At step '2400', psnr is '22.60727950952557'
At step '2600', psnr is '22.97203613484019'
At step '2800', psnr is '23.203630164538826'
At step '3000', psnr is '23.48924526600857'
At step '3200', psnr is '23.54838458681934'
At step '3400', psnr is '23.849784488734016'
At step '3600', psnr is '24.10384181543119'
At step '3800', psnr is '24.325196479391064'
At step '4000', psnr is '24.480332654589883'
At step '4200', psnr is '24.678610169684134'
At step '4400', psnr is '24.935640861405986'
At step '4600', psnr is '25.11670591618765'
At step '4800', psnr is '25.2301941812128'
At step '5000', psnr is '25.436326752105764'
At step '5200', psnr is '25.579576422579883'
At step '5400', psnr is '25.705298502730223'
At step '5600', psnr is '25.9286983977655'
At step '5800', psnr is '26.074883810938438'
At step '6000', psnr is '26.22156897908111'
At step '6200', psnr is '26.418321776946204'
At step '6400', psnr is '26.545787292483517'
At step '6600', psnr is '26.68503169258328'
At step '6800', psnr is '26.823235116359907'
At step '7000', psnr is '26.985290339092547'
At step '7200', psnr is '27.022606849076453'
At step '7400', psnr is '27.156743379076968'
At step '7600', psnr is '27.298451473173294'
At step '7800', psnr is '27.416592115806996'
At step '8000', psnr is '27.43683965005716'
At step '8200', psnr is '27.537412549622214'
At step '8400', psnr is '27.724903582361165'
At step '8600', psnr is '27.745030035571485'
At step '8800', psnr is '27.878388972937266'
At step '9000', psnr is '27.939744926618182'
At step '9200', psnr is '28.009409237964324'
At step '9400', psnr is '27.964964581114007'
At step '9600', psnr is '28.076914878854645'
At step '9800', psnr is '28.15291152472971'
At step '10000', psnr is '28.107120268354752'
At step '10200', psnr is '28.22160877870445'
At step '10400', psnr is '28.35554261653222'
At step '10600', psnr is '28.455463965143863'
At step '10800', psnr is '28.45846784102665'
At step '11000', psnr is '28.466056240158657'
At step '11200', psnr is '28.525806143438768'
At step '11400', psnr is '28.605123960636703'
At step '11600', psnr is '28.573375094397534'
At step '11800', psnr is '28.65994941111706'
At step '12000', psnr is '28.760661809633838'
At step '12200', psnr is '28.727962597963142'
At step '12400', psnr is '28.645994050759512'
At step '12600', psnr is '28.747565828334196'
