(3, 512, 512)
Starting vanilla DIP on 7 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.23789940389147'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '18.127319676305138'
At step '400', psnr is '18.44607579628246'
At step '600', psnr is '18.76257419733204'
At step '800', psnr is '19.06051284518844'
At step '1000', psnr is '19.23424926700989'
At step '1200', psnr is '19.399485200012126'
At step '1400', psnr is '19.574596355053284'
At step '1600', psnr is '19.740099476294937'
At step '1800', psnr is '19.945112055526614'
At step '2000', psnr is '20.109391048217624'
At step '2200', psnr is '20.258613908895768'
At step '2400', psnr is '20.51122674291387'
At step '2600', psnr is '20.618636894485167'
At step '2800', psnr is '20.84475560970228'
At step '3000', psnr is '20.958456762210478'
At step '3200', psnr is '21.107915244950263'
At step '3400', psnr is '21.24299481783563'
At step '3600', psnr is '21.374745179202694'
At step '3800', psnr is '21.53618632797386'
At step '4000', psnr is '21.665524127539058'
At step '4200', psnr is '21.78345228834152'
At step '4400', psnr is '21.920288587319657'
At step '4600', psnr is '22.01285048667437'
At step '4800', psnr is '22.158924363447383'
At step '5000', psnr is '22.24057347381697'
At step '5200', psnr is '22.43107460252603'
At step '5400', psnr is '22.501686533405092'
At step '5600', psnr is '22.581829081558208'
At step '5800', psnr is '22.69481214532413'
At step '6000', psnr is '22.77241116754318'
At step '6200', psnr is '22.905189177710874'
At step '6400', psnr is '23.00845984233376'
At step '6600', psnr is '23.122216162150337'
At step '6800', psnr is '23.165946614879424'
At step '7000', psnr is '23.27842731239417'
At step '7200', psnr is '23.38155468616251'
At step '7400', psnr is '23.40178120472077'
At step '7600', psnr is '23.448794463672627'
At step '7800', psnr is '23.533427064623194'
At step '8000', psnr is '23.54034778469744'
At step '8200', psnr is '23.609383017309725'
At step '8400', psnr is '23.707453154139657'
At step '8600', psnr is '23.721380211357502'
At step '8800', psnr is '23.79780986567075'
At step '9000', psnr is '23.811806332301316'
At step '9200', psnr is '23.862141268571612'
At step '9400', psnr is '23.871955948155264'
At step '9600', psnr is '23.87905424404512'
At step '9800', psnr is '23.91584987248934'
At step '10000', psnr is '23.95235196337545'
At step '10200', psnr is '23.9888607815814'
At step '10400', psnr is '23.917395421674655'
At step '10600', psnr is '23.925315050713923'
At step '10800', psnr is '23.9159693253973'
At step '11000', psnr is '23.91648766759991'
At step '11200', psnr is '24.03082267212758'
At step '11400', psnr is '24.009654116079787'
At step '11600', psnr is '24.0487890970078'
At step '11800', psnr is '23.988840707141108'
At step '12000', psnr is '24.009032485227067'
At step '12200', psnr is '23.999042751792857'
At step '12400', psnr is '24.006854893335586'
At step '12600', psnr is '24.03602514484959'
At step '12800', psnr is '24.02034461464694'
At step '13000', psnr is '24.047963557475374'
At step '13200', psnr is '24.051201124446273'
At step '13400', psnr is '23.935456740438216'
At step '13600', psnr is '23.99639627723502'
At step '13800', psnr is '24.01843445262606'
At step '14000', psnr is '23.973092365503526'
At step '14200', psnr is '23.980693003584207'
At step '14400', psnr is '23.991699932990215'
At step '14600', psnr is '23.9687961702243'
At step '14800', psnr is '23.915082617733546'
At step '15000', psnr is '23.93459756236925'
At step '15200', psnr is '23.99790525611071'
At step '15400', psnr is '23.943564765338653'
At step '15600', psnr is '23.877616096431645'
At step '15800', psnr is '23.904612216174776'
At step '16000', psnr is '23.935221847657758'
At step '16200', psnr is '23.85614077467402'
At step '16400', psnr is '23.851805058598508'
At step '16600', psnr is '23.838350463348714'
At step '16800', psnr is '23.847988382135643'
At step '17000', psnr is '23.87215086470075'
At step '17200', psnr is '23.828728428732123'
At step '17400', psnr is '23.857747620544018'
At step '17600', psnr is '23.843711569674824'
At step '17800', psnr is '23.813096795994973'
At step '18000', psnr is '23.828633675237498'
At step '18200', psnr is '23.761939648514726'
At step '18400', psnr is '23.787680006385305'
At step '18600', psnr is '23.79968600675468'
At step '18800', psnr is '23.837045019313937'
At step '19000', psnr is '23.743141361003353'
At step '19200', psnr is '23.698310985640212'
