(3, 256, 256)
(3, 256, 256)
Starting vanilla DIP on 7 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.330458248807582'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '20.548852571869322'
At step '400', psnr is '23.03333117137386'
At step '600', psnr is '23.626131253518224'
At step '800', psnr is '23.744845953150218'
At step '1000', psnr is '23.670458379679033'
At step '1200', psnr is '23.559111681744504'
At step '1400', psnr is '23.595587591196807'
At step '1600', psnr is '23.55190296982654'
At step '1800', psnr is '23.436511502554495'
At step '2000', psnr is '23.41629823713881'
At step '2200', psnr is '23.27453592396457'
At step '2400', psnr is '23.263041719971127'
At step '2600', psnr is '23.24898795260011'
At step '2800', psnr is '23.215073143981847'
At step '3000', psnr is '23.181310902984137'
At step '3200', psnr is '23.136362301272293'
At step '3400', psnr is '23.1597667259992'
At step '3600', psnr is '23.065439909793604'
At step '3800', psnr is '22.860910088882157'
At step '4000', psnr is '22.995765566907103'
At step '4200', psnr is '23.09613443794487'
At step '4400', psnr is '23.008989369867887'
At step '4600', psnr is '22.994250111811336'
At step '4800', psnr is '22.990043868356747'
At step '5000', psnr is '22.958694775766055'
At step '5200', psnr is '22.925490237616494'
At step '5400', psnr is '22.70147078879536'
At step '5600', psnr is '22.916287882403076'
At step '5800', psnr is '22.935187954296335'
At step '6000', psnr is '22.907513403995424'
At step '6200', psnr is '22.822589781258827'
At step '6400', psnr is '22.8528555275605'
At step '6600', psnr is '22.916391189202464'
At step '6800', psnr is '22.91042716951367'
At step '7000', psnr is '22.843648773508267'
At step '7200', psnr is '22.81521376452332'
At step '7400', psnr is '22.85365836110462'
At step '7600', psnr is '22.848464805293688'
At step '7800', psnr is '22.829099961926183'
At step '8000', psnr is '22.85270028338745'
At step '8200', psnr is '22.83555425632062'
At step '8400', psnr is '22.929882539853608'
At step '8600', psnr is '22.806898367888927'
At step '8800', psnr is '22.854020816124073'
At step '9000', psnr is '22.85839294684393'
At step '9200', psnr is '22.81515034594541'
At step '9400', psnr is '22.738087135041756'
At step '9600', psnr is '22.709372204755233'
At step '9800', psnr is '22.879908110534522'
At step '10000', psnr is '22.820879928803603'
At step '10200', psnr is '22.77861629218688'
At step '10400', psnr is '22.763566424193527'
At step '10600', psnr is '22.797734118481667'
At step '10800', psnr is '22.785188337898134'
At step '11000', psnr is '22.72506678904344'
At step '11200', psnr is '22.765222126747076'
At step '11400', psnr is '22.734483810105633'
At step '11600', psnr is '22.76091028699604'
At step '11800', psnr is '22.758312259780965'
At step '12000', psnr is '22.759155827832032'
At step '12200', psnr is '22.74547514818343'
At step '12400', psnr is '22.722903865476276'
At step '12600', psnr is '22.71404908839724'
At step '12800', psnr is '22.714206255100507'
At step '13000', psnr is '22.729863748433576'
At step '13200', psnr is '22.732264975278014'
At step '13400', psnr is '22.775269240348738'
At step '13600', psnr is '22.729558522493825'
At step '13800', psnr is '22.698516165695835'
At step '14000', psnr is '22.678042762478405'
At step '14200', psnr is '22.71920606573728'
At step '14400', psnr is '22.681190077622023'
At step '14600', psnr is '22.68721632996515'
At step '14800', psnr is '22.66146867960776'
At step '15000', psnr is '22.672263821768013'
At step '15200', psnr is '22.65834195964141'
At step '15400', psnr is '22.654915228274476'
At step '15600', psnr is '22.647468963947055'
At step '15800', psnr is '22.68198166938378'
At step '16000', psnr is '22.625374148684617'
At step '16200', psnr is '22.667330065636037'
At step '16400', psnr is '22.68303634926578'
At step '16600', psnr is '22.671439206851197'
At step '16800', psnr is '22.744603415232486'
At step '17000', psnr is '22.605079019325842'
At step '17200', psnr is '22.623144494939453'
At step '17400', psnr is '22.659436055586113'
At step '17600', psnr is '22.624613902433982'
At step '17800', psnr is '22.621531716373184'
At step '18000', psnr is '22.632531573665794'
At step '18200', psnr is '22.641009400962893'
At step '18400', psnr is '22.604398202511288'
At step '18600', psnr is '22.60174226911076'
At step '18800', psnr is '22.611147718054404'
At step '19000', psnr is '22.579867298215394'
At step '19200', psnr is '22.61234254718397'
At step '19400', psnr is '22.686601727882383'
At step '19600', psnr is '22.61731949372684'
At step '19800', psnr is '22.61997757937965'
At step '20000', psnr is '22.57930322731909'
At step '20200', psnr is '22.61764907894742'
At step '20400', psnr is '22.643314780525774'
At step '20600', psnr is '22.644671304931094'
At step '20800', psnr is '22.548571991645975'
At step '21000', psnr is '22.704511486638687'
At step '21200', psnr is '22.559825524811032'
At step '21400', psnr is '22.572833740745587'
At step '21600', psnr is '22.554817116815187'
At step '21800', psnr is '22.58041788741158'
At step '22000', psnr is '22.621717007493743'
At step '22200', psnr is '22.587966858949436'
At step '22400', psnr is '22.5220970506097'
At step '22600', psnr is '22.595403616092497'
At step '22800', psnr is '22.538271164490812'
At step '23000', psnr is '22.53536238711628'
At step '23200', psnr is '22.52583221028918'
At step '23400', psnr is '22.534060959374813'
At step '23600', psnr is '22.508180264963038'
At step '23800', psnr is '22.537269193525535'
At step '24000', psnr is '22.548673821417115'
At step '24200', psnr is '22.516398707829453'
At step '24400', psnr is '22.49996799474176'
At step '24600', psnr is '22.509032834557736'
At step '24800', psnr is '22.7029439556477'
At step '25000', psnr is '22.579402483833988'
At step '25200', psnr is '22.498008114974347'
At step '25400', psnr is '22.553275381139702'
At step '25600', psnr is '22.492778549139494'
At step '25800', psnr is '22.486629467075915'
At step '26000', psnr is '22.511603086910128'
At step '26200', psnr is '22.472857858117365'
At step '26400', psnr is '22.485137190962504'
At step '26600', psnr is '22.48802900902058'
At step '26800', psnr is '22.488187530290197'
At step '27000', psnr is '22.487339042662555'
At step '27200', psnr is '22.53919897370199'
At step '27400', psnr is '22.464519423668627'
At step '27600', psnr is '22.423563921898353'
At step '27800', psnr is '22.483554067746326'
At step '28000', psnr is '22.494659203147336'
At step '28200', psnr is '22.50838636534943'
At step '28400', psnr is '22.486908765712037'
At step '28600', psnr is '22.43390903072037'
At step '28800', psnr is '22.451970934050138'
At step '29000', psnr is '22.44288800080865'
At step '29200', psnr is '22.449330505281804'
At step '29400', psnr is '22.46700135666092'
