(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 9 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '9.103012020510423'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '22.37223904079157'
At step '22600', psnr is '24.795140144144618'
At step '22800', psnr is '24.86391581114796'
At step '23000', psnr is '24.780010645191787'
At step '23200', psnr is '24.782733821444467'
At step '23400', psnr is '24.82827258285625'
At step '23600', psnr is '24.78130603899998'
At step '23800', psnr is '24.75594585658444'
At step '24000', psnr is '24.78414168826488'
At step '24200', psnr is '24.78006262374941'
At step '24400', psnr is '24.79730668208856'
At step '24600', psnr is '24.83101697269785'
At step '24800', psnr is '24.80841444882146'
At step '25000', psnr is '24.80329262553917'
At step '25200', psnr is '24.82446080232462'
At step '25400', psnr is '24.810227951552996'
At step '25600', psnr is '24.809817812110786'
At step '25800', psnr is '24.811772137266416'
At step '26000', psnr is '24.832129242589744'
At step '26200', psnr is '24.82154071150336'
At step '26400', psnr is '24.83604167515807'
At step '26600', psnr is '24.758487319754494'
At step '26800', psnr is '24.821409672722385'
At step '27000', psnr is '24.803057625301044'
At step '27200', psnr is '24.783351912473073'
At step '27400', psnr is '24.814998207423606'
At step '27600', psnr is '24.844768698214956'
At step '27800', psnr is '24.826074263805392'
At step '28000', psnr is '24.803585706072873'
At step '28200', psnr is '24.818237408650184'
At step '28400', psnr is '24.82810906877259'
At step '28600', psnr is '24.88603228957345'
At step '28800', psnr is '24.84476900674775'
At step '29000', psnr is '24.827532822915074'
At step '29200', psnr is '24.842165770222916'
At step '29400', psnr is '24.83885907287881'
At step '29600', psnr is '24.857115820380628'
At step '29800', psnr is '24.815006480907936'
At step '30000', psnr is '24.820540681847405'
At step '30200', psnr is '24.87291303938353'
At step '30400', psnr is '24.831510937934787'
At step '30600', psnr is '24.815048461423153'
At step '30800', psnr is '24.829348486917304'
At step '31000', psnr is '24.851775573562126'
At step '31200', psnr is '24.811092431972398'
At step '31400', psnr is '24.84397460742812'
At step '31600', psnr is '24.868350207474595'
At step '31800', psnr is '24.827853667174395'
At step '32000', psnr is '24.836814914587478'
At step '32200', psnr is '24.867719901159013'
At step '32400', psnr is '24.837731216780288'
At step '32600', psnr is '24.843755903184107'
At step '32800', psnr is '24.804862166431736'
At step '33000', psnr is '24.845469741281807'
At step '33200', psnr is '24.835603844345265'
At step '33400', psnr is '24.795578185189502'
At step '33600', psnr is '24.84576043581307'
At step '33800', psnr is '24.836035516894036'
At step '34000', psnr is '24.824850521377286'
At step '34200', psnr is '24.847088249951632'
At step '34400', psnr is '24.841872541247774'
At step '34600', psnr is '24.8376591376023'
At step '34800', psnr is '24.8221904399255'
At step '35000', psnr is '24.821230152942377'
At step '35200', psnr is '24.872622384871015'
At step '35400', psnr is '24.812684395473383'
At step '35600', psnr is '24.858201061045765'
At step '35800', psnr is '24.84377657010972'
At step '36000', psnr is '24.82367317909221'
At step '36200', psnr is '24.841558983902292'
At step '36400', psnr is '24.85640052059258'
At step '36600', psnr is '24.865244848718064'
At step '36800', psnr is '24.858219630397173'
At step '37000', psnr is '24.848736390517768'
At step '37200', psnr is '24.85072406846999'
At step '37400', psnr is '24.84805952125162'
At step '37600', psnr is '24.851371688862955'
At step '37800', psnr is '24.79906364967295'
At step '38000', psnr is '24.794635353586752'
At step '38200', psnr is '24.855142225421044'
At step '38400', psnr is '24.847337684788023'
At step '38600', psnr is '24.860833439621413'
At step '38800', psnr is '24.766876079018694'
At step '39000', psnr is '24.85861796210328'
At step '39200', psnr is '24.84430222169657'
At step '39400', psnr is '24.850374653111068'
At step '39600', psnr is '24.89060283328532'
At step '39800', psnr is '24.85079173039583'
Experiment done
