(3, 256, 256)
(3, 256, 256)
Starting vanilla DIP on 2 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.814901204135682'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '23.80675570247306'
At step '400', psnr is '24.75049662922515'
At step '600', psnr is '24.512435230831116'
At step '800', psnr is '24.288027208594972'
At step '1000', psnr is '24.031667084461446'
At step '1200', psnr is '23.89461852967969'
At step '1400', psnr is '23.739848029475592'
At step '1600', psnr is '23.814828827860126'
At step '1800', psnr is '23.769979062686417'
At step '2000', psnr is '23.852045328926526'
At step '2200', psnr is '23.820129744522127'
At step '2400', psnr is '23.788135896374207'
At step '2600', psnr is '23.97738660093738'
At step '2800', psnr is '23.859605057128626'
At step '3000', psnr is '23.956392087033635'
At step '3200', psnr is '24.284526605871825'
At step '3400', psnr is '24.040294324732262'
At step '3600', psnr is '24.012031808557165'
At step '3800', psnr is '23.94765470616711'
At step '4000', psnr is '24.121673048906892'
At step '4200', psnr is '24.081909400550565'
At step '4400', psnr is '24.032597467000855'
At step '4600', psnr is '24.12886805964332'
At step '4800', psnr is '24.096504759396147'
At step '5000', psnr is '24.137166967923022'
At step '5200', psnr is '24.187096013763252'
At step '5400', psnr is '24.15084859622795'
At step '5600', psnr is '24.43005686993019'
At step '5800', psnr is '24.1823501030009'
At step '6000', psnr is '24.399369720930327'
At step '6200', psnr is '24.354193006135993'
At step '6400', psnr is '24.33512418254027'
At step '6600', psnr is '24.3179177156373'
At step '6800', psnr is '24.334745842576993'
At step '7000', psnr is '24.40410248358696'
At step '7200', psnr is '24.32380553678665'
At step '7400', psnr is '24.449687779227638'
At step '7600', psnr is '24.34930123023505'
At step '7800', psnr is '24.37701196837688'
At step '8000', psnr is '24.364671795490377'
At step '8200', psnr is '24.63000379099934'
At step '8400', psnr is '24.52186211757709'
At step '8600', psnr is '24.50977749742742'
At step '8800', psnr is '24.478846326505344'
At step '9000', psnr is '24.49113287384227'
At step '9200', psnr is '24.45888359831329'
At step '9400', psnr is '24.528093174805015'
At step '9600', psnr is '24.486045567959955'
At step '9800', psnr is '24.46532031772805'
At step '10000', psnr is '24.69358598196612'
At step '10200', psnr is '24.52762508356125'
At step '10400', psnr is '24.513904510787423'
At step '10600', psnr is '24.478500062432236'
At step '10800', psnr is '24.41681844461097'
At step '11000', psnr is '24.46013719679774'
At step '11200', psnr is '24.521565391591643'
At step '11400', psnr is '24.48072162325691'
At step '11600', psnr is '24.523717114446896'
At step '11800', psnr is '24.479475401000663'
At step '12000', psnr is '24.49008411361076'
At step '12200', psnr is '24.44749076104926'
At step '12400', psnr is '24.530540001977812'
At step '12600', psnr is '24.488443232418412'
At step '12800', psnr is '24.409680482369044'
At step '13000', psnr is '24.47803927059001'
At step '13200', psnr is '24.44721737327668'
At step '13400', psnr is '24.436093471779756'
At step '13600', psnr is '22.645745226240663'
At step '13800', psnr is '23.534942356229884'
At step '14000', psnr is '24.056156181405512'
At step '14200', psnr is '24.566451717350567'
At step '14400', psnr is '24.68855010816889'
At step '14600', psnr is '24.645184801737706'
At step '14800', psnr is '24.499509289169165'
At step '15000', psnr is '24.46885179466466'
At step '15200', psnr is '24.292126632044244'
At step '15400', psnr is '24.37579154893569'
At step '15600', psnr is '24.11082101728571'
At step '15800', psnr is '23.918529277350583'
At step '16000', psnr is '24.011554019085892'
At step '16200', psnr is '23.834964082400674'
At step '16400', psnr is '23.791549980228147'
At step '16600', psnr is '23.838059876762618'
At step '16800', psnr is '23.648838643591983'
At step '17000', psnr is '23.752519185067822'
At step '17200', psnr is '23.6431272598806'
At step '17400', psnr is '23.6450353693426'
At step '17600', psnr is '23.547939610478565'
At step '17800', psnr is '23.518315053126937'
At step '18000', psnr is '23.448220189852048'
At step '18200', psnr is '23.524529687040825'
At step '18400', psnr is '23.453020543854176'
At step '18600', psnr is '23.469575047442856'
At step '18800', psnr is '23.600144604195275'
At step '19000', psnr is '23.463742900462968'
At step '19200', psnr is '23.46468496644576'
At step '19400', psnr is '23.463537271667136'
At step '19600', psnr is '23.364873825606587'
At step '19800', psnr is '23.417515695667706'
At step '20000', psnr is '23.44741542798536'
At step '20200', psnr is '23.475053549341297'
At step '20400', psnr is '23.401771505865195'
At step '20600', psnr is '23.461230227363906'
At step '20800', psnr is '23.44279998711044'
At step '21000', psnr is '23.441382005933377'
At step '21200', psnr is '23.407713766890012'
At step '21400', psnr is '23.53382841888824'
At step '21600', psnr is '23.50060767255397'
At step '21800', psnr is '23.833380347042542'
At step '22000', psnr is '23.444680620765766'
At step '22200', psnr is '23.47224370542971'
At step '22400', psnr is '23.50434133019505'
At step '22600', psnr is '23.471720548029577'
At step '22800', psnr is '23.56041988697896'
At step '23000', psnr is '23.437486951458546'
At step '23200', psnr is '23.727746648415845'
At step '23400', psnr is '23.50021736858874'
At step '23600', psnr is '23.55083139775804'
At step '23800', psnr is '23.468654844151832'
At step '24000', psnr is '23.500004119871598'
At step '24200', psnr is '23.507354786659818'
At step '24400', psnr is '23.39533703075608'
At step '24600', psnr is '23.63514681594827'
At step '24800', psnr is '23.676214801978247'
At step '25000', psnr is '23.57139309937186'
At step '25200', psnr is '23.583204432097315'
At step '25400', psnr is '23.70164130692201'
At step '25600', psnr is '23.588492787318426'
At step '25800', psnr is '23.65668049416808'
At step '26000', psnr is '23.55146587943188'
At step '26200', psnr is '23.596503147947413'
At step '26400', psnr is '23.707181851627162'
At step '26600', psnr is '23.628360656657005'
At step '26800', psnr is '23.753372923826987'
At step '27000', psnr is '23.68090303628931'
At step '27200', psnr is '23.72238758617398'
At step '27400', psnr is '23.65561560662792'
At step '27600', psnr is '23.83843868580246'
At step '27800', psnr is '23.69215268100295'
At step '28000', psnr is '23.66061143375363'
At step '28200', psnr is '23.751293338896552'
At step '28400', psnr is '23.62450817365759'
At step '28600', psnr is '23.693777100567267'
At step '28800', psnr is '23.68293548466636'
At step '29000', psnr is '23.67101498273966'
At step '29200', psnr is '23.76915769868177'
At step '29400', psnr is '23.774939451536035'
At step '29600', psnr is '23.724432871860923'
At step '29800', psnr is '23.736485806963323'
At step '30000', psnr is '23.80927621318702'
At step '30200', psnr is '23.761980147361182'
At step '30400', psnr is '23.748217053548704'
At step '30600', psnr is '23.78387278730493'
At step '30800', psnr is '23.753749217239324'
At step '31000', psnr is '23.72830968844187'
At step '31200', psnr is '23.734380840969234'
At step '31400', psnr is '23.792781916226925'
At step '31600', psnr is '23.7973112187108'
At step '31800', psnr is '23.767348355532633'
At step '32000', psnr is '24.15720427842335'
At step '32200', psnr is '23.892181310201686'
At step '32400', psnr is '23.923872016289245'
At step '32600', psnr is '23.818847150611052'
At step '32800', psnr is '23.841893539154565'
At step '33000', psnr is '23.827601850743967'
At step '33200', psnr is '23.84469184943379'
At step '33400', psnr is '23.815305903517903'
At step '33600', psnr is '23.82711219474366'
At step '33800', psnr is '23.852417503580146'
At step '34000', psnr is '23.823002823121776'
At step '34200', psnr is '23.850906417325632'
At step '34400', psnr is '23.85889737152546'
At step '34600', psnr is '23.87951020407013'
At step '34800', psnr is '23.853987567498457'
At step '35000', psnr is '23.86090466622828'
At step '35200', psnr is '23.914458045340865'
At step '35400', psnr is '23.8441443931681'
At step '35600', psnr is '23.849357584166114'
At step '35800', psnr is '23.883015699910036'
At step '36000', psnr is '23.867589874382098'
At step '36200', psnr is '23.86380436328205'
At step '36400', psnr is '23.927883138440556'
At step '36600', psnr is '23.909280091479754'
At step '36800', psnr is '23.88387619478495'
At step '37000', psnr is '23.77845950839034'
At step '37200', psnr is '23.9138110859027'
At step '37400', psnr is '23.91748045805921'
At step '37600', psnr is '23.882719017067153'
At step '37800', psnr is '23.878291456741376'
At step '38000', psnr is '23.93404086344017'
At step '38200', psnr is '23.856085473225598'
At step '38400', psnr is '23.89138258446733'
At step '38600', psnr is '23.904101347241195'
At step '38800', psnr is '23.838067707106'
At step '39000', psnr is '24.132321043408197'
At step '39200', psnr is '23.952525897489636'
At step '39400', psnr is '23.949410216221626'
At step '39600', psnr is '23.856508124883312'
At step '39800', psnr is '23.9074755806011'
Experiment done
