(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.890181678246856'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '26.01835785474453'
At step '400', psnr is '28.965324199618404'
At step '600', psnr is '29.946489207575098'
At step '800', psnr is '30.631283949843187'
At step '1000', psnr is '30.772858700069477'
At step '1200', psnr is '27.626375298705863'
At step '1400', psnr is '31.227336251018762'
At step '1600', psnr is '31.136876012329285'
At step '1800', psnr is '31.281970736681366'
At step '2000', psnr is '31.36185617218048'
At step '2200', psnr is '31.361697174022396'
At step '2400', psnr is '31.394804575815854'
At step '2600', psnr is '31.312740162199013'
At step '2800', psnr is '31.193739359367648'
At step '3000', psnr is '31.116632221778882'
At step '3200', psnr is '31.20879206647031'
At step '3400', psnr is '31.15772281067283'
At step '3600', psnr is '31.024488059253216'
At step '3800', psnr is '30.85325971396231'
At step '4000', psnr is '31.007698033100933'
At step '4200', psnr is '30.906794556200676'
At step '4400', psnr is '30.725754754394767'
At step '4600', psnr is '30.66925477055967'
At step '4800', psnr is '30.768108365442828'
At step '5000', psnr is '30.681296244472843'
At step '5200', psnr is '30.675847984334048'
At step '5400', psnr is '30.68706467506058'
At step '5600', psnr is '30.683579240430973'
At step '5800', psnr is '30.517075730096636'
At step '6000', psnr is '30.438998059121012'
At step '6200', psnr is '30.430736001927716'
At step '6400', psnr is '30.359447557898548'
At step '6600', psnr is '30.461891174138884'
At step '6800', psnr is '30.495092779785974'
At step '7000', psnr is '30.254479053784564'
At step '7200', psnr is '30.431345400830757'
At step '7400', psnr is '30.72932069631193'
At step '7600', psnr is '30.386121550250884'
At step '7800', psnr is '30.36893179001162'
At step '8000', psnr is '30.21605212538837'
At step '8200', psnr is '30.277210230519593'
At step '8400', psnr is '29.98947984413156'
At step '8600', psnr is '30.28154274760496'
At step '8800', psnr is '30.10799056934519'
At step '9000', psnr is '30.19118167461987'
At step '9200', psnr is '30.09336708933477'
At step '9400', psnr is '30.121373924312408'
At step '9600', psnr is '30.006517498482626'
At step '9800', psnr is '29.98208651202685'
At step '10000', psnr is '30.059629887298364'
At step '10200', psnr is '30.066736091729428'
At step '10400', psnr is '29.91588084544305'
At step '10600', psnr is '30.03301965162994'
At step '10800', psnr is '30.0034598908372'
At step '11000', psnr is '29.980440693310506'
At step '11200', psnr is '29.880698943400855'
At step '11400', psnr is '29.984849390431986'
At step '11600', psnr is '29.716657466776514'
At step '11800', psnr is '29.81114922287077'
At step '12000', psnr is '29.819342166604077'
At step '12200', psnr is '29.733956911613845'
At step '12400', psnr is '29.855557087270324'
At step '12600', psnr is '29.754275087197662'
At step '12800', psnr is '29.786896818319374'
At step '13000', psnr is '29.8318828592707'
At step '13200', psnr is '29.642169487849984'
At step '13400', psnr is '29.769341448910254'
At step '13600', psnr is '29.724177358945067'
At step '13800', psnr is '29.66720730732409'
At step '14000', psnr is '29.719001545581506'
At step '14200', psnr is '29.694531648269656'
At step '14400', psnr is '29.658031502519187'
At step '14600', psnr is '29.5429541086714'
At step '14800', psnr is '29.667052623803833'
At step '15000', psnr is '29.513211820054618'
At step '15200', psnr is '29.53469947940336'
At step '15400', psnr is '29.618347545981507'
At step '15600', psnr is '29.512780760899645'
At step '15800', psnr is '29.5614729502092'
At step '16000', psnr is '29.549388164350503'
At step '16200', psnr is '29.59100357254316'
At step '16400', psnr is '29.523297960840726'
At step '16600', psnr is '29.43764558071586'
At step '16800', psnr is '29.54491203794882'
At step '17000', psnr is '29.48268005566616'
At step '17200', psnr is '29.454199233027587'
At step '17400', psnr is '29.48158288410783'
At step '17600', psnr is '29.39165741906015'
At step '17800', psnr is '29.477925655040586'
At step '18000', psnr is '29.447763182305273'
At step '18200', psnr is '29.290658575572422'
At step '18400', psnr is '29.214897785397728'
At step '18600', psnr is '29.369882409695233'
At step '18800', psnr is '29.332645101544177'
At step '19000', psnr is '29.34025455812499'
At step '19200', psnr is '29.4777962344066'
At step '19400', psnr is '29.409168528389145'
At step '19600', psnr is '29.3615268853514'
At step '19800', psnr is '29.33112702254101'
At step '20000', psnr is '29.26070360712838'
At step '20200', psnr is '29.326899991254255'
At step '20400', psnr is '29.340025979061515'
At step '20600', psnr is '29.311745782612984'
At step '20800', psnr is '29.139199089325402'
At step '21000', psnr is '29.231445756596358'
At step '21200', psnr is '29.37447909824902'
At step '21400', psnr is '29.20919301093369'
At step '21600', psnr is '29.26198933352383'
At step '21800', psnr is '29.27503479363898'
At step '22000', psnr is '29.27185591232027'
At step '22200', psnr is '29.255532345162692'
At step '22400', psnr is '29.181337012841134'
At step '22600', psnr is '29.22386901364831'
At step '22800', psnr is '29.19853771894923'
At step '23000', psnr is '29.22937968483891'
At step '23200', psnr is '29.077214698342033'
At step '23400', psnr is '29.258608901610277'
At step '23600', psnr is '29.184363298320413'
At step '23800', psnr is '29.1735612252593'
At step '24000', psnr is '29.167990176694644'
At step '24200', psnr is '29.14230995013327'
At step '24400', psnr is '29.18684934105748'
At step '24600', psnr is '29.106205515197438'
At step '24800', psnr is '29.151751046991055'
At step '25000', psnr is '29.077019523315467'
At step '25200', psnr is '29.049730712647555'
At step '25400', psnr is '29.140786022381974'
At step '25600', psnr is '29.143620550230818'
At step '25800', psnr is '29.099486758456507'
At step '26000', psnr is '29.08185291223388'
At step '26200', psnr is '29.128166927711682'
At step '26400', psnr is '29.101295211547594'
At step '26600', psnr is '29.088682317691095'
At step '26800', psnr is '29.074031263617147'
At step '27000', psnr is '29.084969332302165'
At step '27200', psnr is '29.090409787488948'
At step '27400', psnr is '29.058650203902502'
At step '27600', psnr is '29.111679517951718'
At step '27800', psnr is '29.05283770017799'
At step '28000', psnr is '29.009130183739458'
At step '28200', psnr is '29.026286688243353'
At step '28400', psnr is '29.09914687342812'
At step '28600', psnr is '29.002140896048818'
At step '28800', psnr is '29.0286138234328'
At step '29000', psnr is '29.008430927295173'
At step '29200', psnr is '29.037649678323877'
At step '29400', psnr is '29.015125173190807'
At step '29600', psnr is '29.045586260087603'
At step '29800', psnr is '28.937014900518996'
At step '30000', psnr is '28.977646811668592'
At step '30200', psnr is '28.923921259388436'
At step '30400', psnr is '28.86808724059619'
At step '30600', psnr is '28.943085813830546'
At step '30800', psnr is '29.03576726863954'
At step '31000', psnr is '28.963466682128356'
At step '31200', psnr is '28.930442520736644'
At step '31400', psnr is '28.960202914443034'
At step '31600', psnr is '28.987203525802293'
At step '31800', psnr is '28.991631724384813'
At step '32000', psnr is '28.951208873965342'
At step '32200', psnr is '28.8632482215117'
At step '32400', psnr is '28.9606010299266'
At step '32600', psnr is '28.907394545803573'
At step '32800', psnr is '28.848002976676185'
At step '33000', psnr is '28.938159034657286'
At step '33200', psnr is '28.95797308204184'
At step '33400', psnr is '28.93376874801276'
At step '33600', psnr is '28.95665330273969'
At step '33800', psnr is '28.944402356382195'
At step '34000', psnr is '28.88971308212298'
At step '34200', psnr is '28.909312947298687'
At step '34400', psnr is '28.92599558258016'
At step '34600', psnr is '28.918950073467897'
At step '34800', psnr is '28.89501431929739'
At step '35000', psnr is '28.90136064477921'
At step '35200', psnr is '28.875563661817147'
At step '35400', psnr is '28.906752066383735'
At step '35600', psnr is '28.957169863128513'
At step '35800', psnr is '28.750339913424945'
At step '36000', psnr is '28.941282653041384'
At step '36200', psnr is '28.934498250979477'
At step '36400', psnr is '28.884159969050053'
At step '36600', psnr is '28.820523246057874'
At step '36800', psnr is '28.881621683245925'
At step '37000', psnr is '28.82665359569415'
At step '37200', psnr is '28.871897659050695'
At step '37400', psnr is '28.81586127617618'
At step '37600', psnr is '28.82464116085639'
At step '37800', psnr is '28.83802649793981'
At step '38000', psnr is '28.863019654712634'
At step '38200', psnr is '28.826847263556186'
At step '38400', psnr is '28.84891459031914'
At step '38600', psnr is '28.83654426119369'
At step '38800', psnr is '28.842745448654725'
At step '39000', psnr is '28.825370978363903'
At step '39200', psnr is '28.868994427127088'
At step '39400', psnr is '28.821857074264017'
At step '39600', psnr is '28.85296943328152'
At step '39800', psnr is '28.85101370856021'
Experiment done
