(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '8.728698435725107'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '23.68181220920583'
At step '20000', psnr is '31.50349791457375'
At step '20200', psnr is '31.63586320180515'
At step '20400', psnr is '31.686352175501312'
At step '20600', psnr is '31.630341790364014'
At step '20800', psnr is '31.67091674415086'
At step '21000', psnr is '31.58736565446609'
At step '21200', psnr is '31.721939423256238'
At step '21400', psnr is '31.675447363739973'
At step '21600', psnr is '31.510287829035608'
At step '21800', psnr is '31.770093779045556'
At step '22000', psnr is '31.64986532222999'
At step '22200', psnr is '31.59645730980912'
At step '22400', psnr is '31.567289173881715'
At step '22600', psnr is '31.61147199343347'
At step '22800', psnr is '31.653318910297642'
At step '23000', psnr is '31.55433707155343'
At step '23200', psnr is '31.505329805920766'
At step '23400', psnr is '31.550544000820622'
At step '23600', psnr is '31.550645154561337'
At step '23800', psnr is '31.6147188170094'
At step '24000', psnr is '31.585569125340083'
At step '24200', psnr is '31.603326593586107'
At step '24400', psnr is '31.51590087096597'
At step '24600', psnr is '31.52266319723831'
At step '24800', psnr is '31.5339117278221'
At step '25000', psnr is '31.578533685301082'
At step '25200', psnr is '31.42812490751984'
At step '25400', psnr is '31.573756857844675'
At step '25600', psnr is '31.444198964885636'
At step '25800', psnr is '31.265978922294508'
At step '26000', psnr is '31.54572711472845'
At step '26200', psnr is '31.456644891099458'
At step '26400', psnr is '31.583105752264977'
At step '26600', psnr is '31.330482336000372'
At step '26800', psnr is '31.490913623009806'
At step '27000', psnr is '31.464956957669852'
At step '27200', psnr is '31.563706897419127'
At step '27400', psnr is '31.431755913333998'
At step '27600', psnr is '31.424733464750627'
At step '27800', psnr is '31.481700795689193'
At step '28000', psnr is '31.491307744987992'
At step '28200', psnr is '31.484009819947303'
At step '28400', psnr is '31.434390239395608'
At step '28600', psnr is '31.44327087762981'
At step '28800', psnr is '31.432465673883794'
At step '29000', psnr is '31.44708883150438'
At step '29200', psnr is '31.493354475924036'
At step '29400', psnr is '31.20273464292451'
At step '29600', psnr is '31.380462982472817'
At step '29800', psnr is '31.478160684855222'
At step '30000', psnr is '31.16657660969651'
At step '30200', psnr is '31.243434267025116'
At step '30400', psnr is '31.231705975414155'
At step '30600', psnr is '31.346843281708434'
At step '30800', psnr is '31.415844383207045'
At step '31000', psnr is '31.33101190620745'
At step '31200', psnr is '31.472296354242822'
At step '31400', psnr is '31.430084444358855'
At step '31600', psnr is '31.389026116045223'
At step '31800', psnr is '31.337635268176047'
At step '32000', psnr is '31.538422624726937'
At step '32200', psnr is '31.377160262200587'
At step '32400', psnr is '31.253734503503555'
At step '32600', psnr is '31.243056960224926'
At step '32800', psnr is '31.336511988242272'
At step '33000', psnr is '31.333062796932218'
At step '33200', psnr is '31.268530469840105'
At step '33400', psnr is '31.33415768885858'
At step '33600', psnr is '31.312437974010408'
At step '33800', psnr is '31.31981300359968'
At step '34000', psnr is '31.264573656167688'
At step '34200', psnr is '31.293546438314223'
At step '34400', psnr is '31.34152255887571'
At step '34600', psnr is '31.358601247617006'
At step '34800', psnr is '31.259587515646547'
At step '35000', psnr is '31.255515636497158'
At step '35200', psnr is '31.288586121419172'
At step '35400', psnr is '31.36971500808486'
At step '35600', psnr is '31.332005282076153'
At step '35800', psnr is '31.224927026232532'
At step '36000', psnr is '31.25387621147621'
At step '36200', psnr is '31.287337066468766'
At step '36400', psnr is '31.215914443942676'
At step '36600', psnr is '31.280920963686235'
At step '36800', psnr is '31.249370812577094'
At step '37000', psnr is '31.202903041231526'
At step '37200', psnr is '31.150622670559805'
At step '37400', psnr is '31.225693278370805'
At step '37600', psnr is '31.406040362382587'
At step '37800', psnr is '31.21648709266435'
At step '38000', psnr is '31.152719646722215'
At step '38200', psnr is '31.156932476967395'
At step '38400', psnr is '31.21313322133739'
At step '38600', psnr is '31.23409605596847'
At step '38800', psnr is '31.314614233757908'
At step '39000', psnr is '31.204569035689893'
At step '39200', psnr is '31.131828771076407'
At step '39400', psnr is '31.165454720712397'
At step '39600', psnr is '31.166405315237526'
At step '39800', psnr is '31.206203632055654'
Experiment done
