(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 11 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.75572871173051'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '24.479212188321547'
At step '400', psnr is '25.70809415330906'
At step '600', psnr is '25.44223372361862'
At step '800', psnr is '25.614681582150585'
At step '1000', psnr is '25.554351658013175'
At step '1200', psnr is '25.501217686276284'
At step '1400', psnr is '25.479298664966027'
At step '1600', psnr is '25.41446393210659'
At step '1800', psnr is '25.369360524167487'
At step '2000', psnr is '25.38552047084074'
At step '2200', psnr is '25.328961880845938'
At step '2400', psnr is '25.248293492885814'
At step '2600', psnr is '25.27953307171829'
At step '2800', psnr is '25.269831372283722'
At step '3000', psnr is '25.202523635663383'
At step '3200', psnr is '25.22432673654089'
At step '3400', psnr is '25.23040997286078'
At step '3600', psnr is '25.25468370036129'
At step '3800', psnr is '25.18680394887902'
At step '4000', psnr is '25.22602880671701'
At step '4200', psnr is '25.188285335236777'
At step '4400', psnr is '25.242809347099602'
At step '4600', psnr is '25.179440911140198'
At step '4800', psnr is '25.19907960770148'
At step '5000', psnr is '25.167412972520303'
At step '5200', psnr is '25.173606979526568'
At step '5400', psnr is '25.144467685774327'
At step '5600', psnr is '25.105983138998063'
At step '5800', psnr is '25.187803503699016'
At step '6000', psnr is '25.30735463210549'
At step '6200', psnr is '25.12076506774008'
At step '6400', psnr is '25.18226911430226'
At step '6600', psnr is '25.146800525345427'
At step '6800', psnr is '25.17054728309016'
At step '7000', psnr is '25.121759402128397'
At step '7200', psnr is '25.090963018358924'
At step '7400', psnr is '25.220924596088743'
At step '7600', psnr is '25.15985180588535'
At step '7800', psnr is '25.308398115806842'
At step '8000', psnr is '25.159505142009916'
At step '8200', psnr is '25.16906395495922'
At step '8400', psnr is '25.142301631430097'
At step '8600', psnr is '25.175435109544626'
At step '8800', psnr is '25.209885003000686'
At step '9000', psnr is '25.126912608257463'
At step '9200', psnr is '25.18693080013865'
At step '9400', psnr is '25.128061816142022'
At step '9600', psnr is '25.1449510146671'
