(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 11 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '9.821382626951461'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '26.108479845569505'
At step '400', psnr is '29.180447017125253'
At step '600', psnr is '30.45730618566122'
At step '800', psnr is '31.024492541744145'
At step '1000', psnr is '31.244115252450328'
At step '1200', psnr is '31.20250923283659'
At step '1400', psnr is '31.462523158140737'
At step '1600', psnr is '31.539835043259036'
At step '1800', psnr is '31.427842537308006'
At step '2000', psnr is '31.33608937178075'
At step '2200', psnr is '31.533867463019718'
At step '2400', psnr is '31.524290251474017'
At step '2600', psnr is '31.395060277391657'
At step '2800', psnr is '31.560052628162353'
At step '3000', psnr is '31.4926204362217'
At step '3200', psnr is '31.085495550187897'
At step '3400', psnr is '31.50460446326396'
At step '3600', psnr is '31.496526283114655'
At step '3800', psnr is '31.357482553518633'
At step '4000', psnr is '31.436635881820195'
At step '4200', psnr is '31.3870613551652'
At step '4400', psnr is '31.459465933309474'
At step '4600', psnr is '31.280822505998977'
At step '4800', psnr is '31.23129847001465'
At step '5000', psnr is '31.408661229293592'
At step '5200', psnr is '31.29863276337587'
At step '5400', psnr is '31.389745288997872'
At step '5600', psnr is '31.248455129066855'
At step '5800', psnr is '31.200190788950657'
At step '6000', psnr is '31.129960568773907'
At step '6200', psnr is '31.277539371873058'
At step '6400', psnr is '31.24695951227096'
At step '6600', psnr is '31.275942820990362'
At step '6800', psnr is '31.25303615318345'
At step '7000', psnr is '31.24645390207704'
At step '7200', psnr is '31.251615845952276'
At step '7400', psnr is '31.27813140148321'
At step '7600', psnr is '31.208635477470274'
At step '7800', psnr is '31.233510670170507'
At step '8000', psnr is '31.232807841268915'
At step '8200', psnr is '31.24517043532515'
At step '8400', psnr is '31.152652730854257'
At step '8600', psnr is '31.10918286650946'
At step '8800', psnr is '31.152069980086154'
At step '9000', psnr is '31.1753215979726'
At step '9200', psnr is '31.108974986951964'
At step '9400', psnr is '31.147545445898253'
At step '9600', psnr is '31.094864096085757'
At step '9800', psnr is '31.23064768195667'
At step '10000', psnr is '30.971837582887353'
At step '10200', psnr is '31.08939543698545'
At step '10400', psnr is '31.117477771906866'
At step '10600', psnr is '31.015434424005136'
At step '10800', psnr is '30.994082778782385'
At step '11000', psnr is '31.093114143185787'
At step '11200', psnr is '31.12257991573651'
At step '11400', psnr is '31.107939979719276'
At step '11600', psnr is '31.058543620389976'
At step '11800', psnr is '31.06929223540112'
At step '12000', psnr is '31.086192791565633'
At step '12200', psnr is '31.023133194998337'
At step '12400', psnr is '31.068749338661767'
At step '12600', psnr is '31.044055561266735'
At step '12800', psnr is '30.995438148253946'
At step '13000', psnr is '30.972867852307253'
At step '13200', psnr is '30.995391733205444'
At step '13400', psnr is '30.988313842382325'
At step '13600', psnr is '31.03932834633362'
At step '13800', psnr is '31.03728122661432'
At step '14000', psnr is '31.011562388945183'
At step '14200', psnr is '31.021866390425537'
At step '14400', psnr is '30.91749331297376'
At step '14600', psnr is '31.038750328953412'
At step '14800', psnr is '30.939582327701643'
At step '15000', psnr is '30.943878553227776'
At step '15200', psnr is '30.94031523023184'
At step '15400', psnr is '30.998255771158068'
At step '15600', psnr is '30.998386202034965'
At step '15800', psnr is '31.020130572603822'
At step '16000', psnr is '30.9853466071921'
At step '16200', psnr is '30.970505994502012'
At step '16400', psnr is '30.930443524368265'
At step '16600', psnr is '30.957178484254282'
At step '16800', psnr is '30.929189376851156'
At step '17000', psnr is '30.962878415343557'
At step '17200', psnr is '30.85445195236142'
At step '17400', psnr is '30.878224126019596'
At step '17600', psnr is '30.84208814741947'
At step '17800', psnr is '30.968102771291118'
At step '18000', psnr is '30.957028487535098'
At step '18200', psnr is '30.913828636573953'
At step '18400', psnr is '30.897288570412897'
At step '18600', psnr is '30.946132929477027'
At step '18800', psnr is '30.91111512990921'
At step '19000', psnr is '30.907228101560833'
At step '19200', psnr is '30.91698873310761'
At step '19400', psnr is '30.883267022906526'
At step '19600', psnr is '30.90953054013302'
At step '19800', psnr is '30.87058007903448'
At step '20000', psnr is '30.819516714779127'
At step '20200', psnr is '30.872190381234578'
At step '20400', psnr is '30.899586366061996'
At step '20600', psnr is '30.871245198643713'
At step '20800', psnr is '30.847682549300714'
At step '21000', psnr is '30.861141918582415'
At step '21200', psnr is '30.8621900360828'
At step '21400', psnr is '30.723334784032485'
At step '21600', psnr is '30.873279187419516'
At step '21800', psnr is '30.80859792769173'
At step '22000', psnr is '30.8358910729348'
At step '22200', psnr is '30.798275508855415'
At step '22400', psnr is '30.815520748457192'
At step '22600', psnr is '30.78970578897366'
At step '22800', psnr is '30.818002727921762'
At step '23000', psnr is '30.795897990134943'
At step '23200', psnr is '30.70470567585826'
At step '23400', psnr is '30.803803682732173'
At step '23600', psnr is '30.79303290862522'
At step '23800', psnr is '30.79195220246188'
At step '24000', psnr is '30.78818033399355'
At step '24200', psnr is '30.760802831871224'
At step '24400', psnr is '30.787842393322315'
At step '24600', psnr is '30.76004720460395'
At step '24800', psnr is '30.72996978979077'
At step '25000', psnr is '30.743776383978584'
At step '25200', psnr is '30.78368681280983'
At step '25400', psnr is '30.849737501998668'
At step '25600', psnr is '30.69982570697448'
At step '25800', psnr is '30.759216136322827'
At step '26000', psnr is '30.74870691821456'
At step '26200', psnr is '30.835660325434603'
At step '26400', psnr is '30.752085425827772'
At step '26600', psnr is '30.763879703537334'
At step '26800', psnr is '30.757218609730835'
At step '27000', psnr is '30.708913708157965'
At step '27200', psnr is '30.680932335808766'
At step '27400', psnr is '30.71680292348525'
At step '27600', psnr is '30.723473040622437'
At step '27800', psnr is '30.713211023241588'
At step '28000', psnr is '30.704811525725283'
At step '28200', psnr is '30.67062125180261'
At step '28400', psnr is '30.683785341031875'
At step '28600', psnr is '30.71939945282249'
At step '28800', psnr is '30.694965751719067'
At step '29000', psnr is '30.7573979763192'
At step '29200', psnr is '30.602684008787577'
At step '29400', psnr is '30.672131930400894'
At step '29600', psnr is '30.693142260337783'
At step '29800', psnr is '30.654122721020904'
At step '30000', psnr is '30.638973271176777'
At step '30200', psnr is '30.690633986432122'
At step '30400', psnr is '30.720746048033266'
At step '30600', psnr is '30.592317499927507'
At step '30800', psnr is '30.622600433095943'
At step '31000', psnr is '30.593217500238165'
At step '31200', psnr is '30.62616047832824'
At step '31400', psnr is '30.639037993976544'
At step '31600', psnr is '30.596314450820806'
At step '31800', psnr is '30.64417848214445'
At step '32000', psnr is '30.65370777588301'
At step '32200', psnr is '30.642530354897445'
At step '32400', psnr is '30.604198835348747'
At step '32600', psnr is '30.628019738219116'
At step '32800', psnr is '30.634385681996594'
At step '33000', psnr is '30.59521114629794'
At step '33200', psnr is '30.610009745978616'
At step '33400', psnr is '30.607961318013004'
At step '33600', psnr is '30.627586832831504'
At step '33800', psnr is '30.61586369008907'
At step '34000', psnr is '30.636294125202145'
