(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 12 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.304314148785606'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '22.812654087537023'
At step '400', psnr is '23.359025306227426'
At step '600', psnr is '22.928152187195487'
At step '800', psnr is '22.693935826090605'
At step '1000', psnr is '22.550846916052553'
At step '1200', psnr is '22.47973835523046'
At step '1400', psnr is '22.431085133855163'
At step '1600', psnr is '22.47983438671725'
At step '1800', psnr is '22.42123635305042'
At step '2000', psnr is '22.39811753055394'
At step '2200', psnr is '22.353439783541795'
At step '2400', psnr is '22.395524478028968'
At step '2600', psnr is '22.37847791308322'
At step '2800', psnr is '22.426633690520784'
At step '3000', psnr is '22.40358631757305'
At step '3200', psnr is '22.522262663991253'
At step '3400', psnr is '22.486837577427853'
At step '3600', psnr is '22.435690990602637'
At step '3800', psnr is '22.44969700751497'
At step '4000', psnr is '22.4548102364228'
At step '4200', psnr is '22.67979332672383'
At step '4400', psnr is '22.528891654073124'
At step '4600', psnr is '22.496114155101104'
At step '4800', psnr is '22.523808992562003'
At step '5000', psnr is '22.58145383429732'
At step '5200', psnr is '22.599616098972227'
At step '5400', psnr is '22.578445284612876'
At step '5600', psnr is '22.569369259055385'
At step '5800', psnr is '22.603958095684206'
At step '6000', psnr is '22.76421558904941'
At step '6200', psnr is '22.646896618559982'
At step '6400', psnr is '22.62601470571932'
At step '6600', psnr is '22.629227491518158'
At step '6800', psnr is '22.664297922990496'
At step '7000', psnr is '22.627751256540158'
At step '7200', psnr is '22.71387521861297'
At step '7400', psnr is '22.52198248093965'
At step '7600', psnr is '22.645414747142503'
At step '7800', psnr is '22.672335069332895'
At step '8000', psnr is '22.658362302552156'
At step '8200', psnr is '22.510273164358484'
At step '8400', psnr is '22.678026254359093'
At step '8600', psnr is '22.710914263407957'
At step '8800', psnr is '22.71108435636519'
At step '9000', psnr is '22.649013094174553'
At step '9200', psnr is '22.655715272958872'
At step '9400', psnr is '22.716345062918883'
At step '9600', psnr is '22.659472679671655'
At step '9800', psnr is '22.996118119161665'
At step '10000', psnr is '22.728133980215976'
At step '10200', psnr is '22.704414361391912'
At step '10400', psnr is '22.708074308838935'
At step '10600', psnr is '22.661132090002873'
At step '10800', psnr is '22.740389700139787'
At step '11000', psnr is '22.715038962101673'
At step '11200', psnr is '22.714792104812002'
At step '11400', psnr is '22.680529531227055'
At step '11600', psnr is '22.692689183908534'
At step '11800', psnr is '22.679515459239102'
At step '12000', psnr is '22.696244483406'
At step '12200', psnr is '22.823918896612415'
At step '12400', psnr is '22.741143256473823'
At step '12600', psnr is '22.694273921074583'
At step '12800', psnr is '22.70690393322638'
At step '13000', psnr is '22.771060837818148'
At step '13200', psnr is '22.71926789448797'
At step '13400', psnr is '22.6839888294875'
At step '13600', psnr is '22.818761329944696'
At step '13800', psnr is '22.731731633348314'
At step '14000', psnr is '22.70582653948049'
At step '14200', psnr is '22.71449651360301'
At step '14400', psnr is '22.796006011819806'
At step '14600', psnr is '22.74053604175913'
At step '14800', psnr is '22.69252211946862'
At step '15000', psnr is '22.747309735410433'
At step '15200', psnr is '22.71910948692906'
At step '15400', psnr is '22.736839313689558'
At step '15600', psnr is '22.700072995468442'
At step '15800', psnr is '22.6980155167643'
At step '16000', psnr is '22.70192737317926'
At step '16200', psnr is '22.67703386257983'
At step '16400', psnr is '22.824454156041387'
At step '16600', psnr is '22.72218610573942'
At step '16800', psnr is '22.711069279674913'
At step '17000', psnr is '22.753719994715098'
At step '17200', psnr is '22.69426660438969'
At step '17400', psnr is '22.69132283165805'
At step '17600', psnr is '22.72142498113448'
At step '17800', psnr is '22.681549215524438'
At step '18000', psnr is '22.703240726810424'
At step '18200', psnr is '22.692562152758136'
At step '18400', psnr is '22.715175165233646'
At step '18600', psnr is '22.691723840341382'
At step '18800', psnr is '22.717999246973243'
At step '19000', psnr is '22.69144828720853'
At step '19200', psnr is '22.67840071389124'
At step '19400', psnr is '22.679235690741812'
At step '19600', psnr is '22.67405919702778'
At step '19800', psnr is '22.711917908164825'
At step '20000', psnr is '22.709076138216055'
At step '20200', psnr is '22.70072895664356'
At step '20400', psnr is '22.71885658903702'
At step '20600', psnr is '22.72279773733927'
At step '20800', psnr is '22.68989689536193'
At step '21000', psnr is '22.686723886091688'
At step '21200', psnr is '22.66024938664764'
At step '21400', psnr is '22.68064814936107'
At step '21600', psnr is '22.73142245825778'
At step '21800', psnr is '22.692301942972414'
At step '22000', psnr is '22.723065983184974'
At step '22200', psnr is '22.700102301437152'
At step '22400', psnr is '22.86406213927173'
At step '22600', psnr is '22.736120719514545'
At step '22800', psnr is '22.696825885353658'
At step '23000', psnr is '22.70527288623926'
At step '23200', psnr is '22.71463308662202'
At step '23400', psnr is '22.71639305751215'
At step '23600', psnr is '22.707793467183723'
At step '23800', psnr is '22.689171409710298'
At step '24000', psnr is '22.706778030416523'
At step '24200', psnr is '22.687188674890383'
At step '24400', psnr is '22.68530445456456'
At step '24600', psnr is '22.709371747148978'
At step '24800', psnr is '22.697445131270495'
At step '25000', psnr is '22.68238326184065'
At step '25200', psnr is '22.695208247492292'
At step '25400', psnr is '22.70141664607057'
At step '25600', psnr is '22.701753009438256'
At step '25800', psnr is '22.68657204279771'
At step '26000', psnr is '22.708983788700476'
At step '26200', psnr is '22.69811264392051'
At step '26400', psnr is '22.69214413102293'
At step '26600', psnr is '22.72755807338782'
At step '26800', psnr is '22.696693724198816'
At step '27000', psnr is '22.691076164287864'
At step '27200', psnr is '22.772238440037007'
At step '27400', psnr is '22.714204037392328'
At step '27600', psnr is '22.697560743898386'
At step '27800', psnr is '22.698123435960845'
At step '28000', psnr is '22.732196214189745'
At step '28200', psnr is '22.696061486969604'
At step '28400', psnr is '22.698812640362164'
At step '28600', psnr is '22.719628496565775'
At step '28800', psnr is '22.706605402742397'
At step '29000', psnr is '22.715358581882107'
At step '29200', psnr is '22.711564904964693'
At step '29400', psnr is '22.70854409283657'
At step '29600', psnr is '22.691355157281517'
At step '29800', psnr is '22.699097913560845'
At step '30000', psnr is '22.70285138638763'
At step '30200', psnr is '22.71924697971147'
At step '30400', psnr is '22.685908991888187'
At step '30600', psnr is '22.68283644808275'
At step '30800', psnr is '22.736910090759995'
At step '31000', psnr is '22.698088361927816'
At step '31200', psnr is '22.69585499919756'
At step '31400', psnr is '22.69399589571396'
At step '31600', psnr is '22.682130189424456'
At step '31800', psnr is '22.78440594106072'
At step '32000', psnr is '22.70517019402576'
At step '32200', psnr is '22.69764629922449'
At step '32400', psnr is '22.702982577477393'
At step '32600', psnr is '22.69496174449864'
At step '32800', psnr is '22.69450382529447'
At step '33000', psnr is '22.73133468140191'
At step '33200', psnr is '22.698417914839325'
At step '33400', psnr is '22.701087636925546'
At step '33600', psnr is '22.685777162525614'
At step '33800', psnr is '22.704912702047974'
At step '34000', psnr is '22.698924048881317'
At step '34200', psnr is '22.689223335992608'
At step '34400', psnr is '22.71523049897619'
At step '34600', psnr is '22.689649539607007'
At step '34800', psnr is '22.7031523600648'
At step '35000', psnr is '22.68923218275446'
At step '35200', psnr is '22.70141664607057'
At step '35400', psnr is '22.692946337126205'
At step '35600', psnr is '22.718959605389998'
At step '35800', psnr is '22.703546744326154'
At step '36000', psnr is '22.70426845992268'
At step '36200', psnr is '22.699545907401777'
At step '36400', psnr is '22.614571608373033'
At step '36600', psnr is '22.712479756659523'
At step '36800', psnr is '22.702063551500494'
At step '37000', psnr is '22.651386068464696'
At step '37200', psnr is '22.70757521901592'
At step '37400', psnr is '22.688248379416546'
At step '37600', psnr is '22.768484868398147'
At step '37800', psnr is '22.715336138078804'
At step '38000', psnr is '22.716523110043624'
At step '38200', psnr is '22.71340485761522'
At step '38400', psnr is '22.739858863950722'
At step '38600', psnr is '22.7042236869097'
At step '38800', psnr is '22.700635627491607'
At step '39000', psnr is '22.734397822175048'
At step '39200', psnr is '22.717633359818315'
At step '39400', psnr is '22.70763625014223'
At step '39600', psnr is '22.692857024702036'
At step '39800', psnr is '22.69214105182241'
Experiment done
