(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 1 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '9.661218247480456'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '19.747333100594858'
At step '400', psnr is '21.596612922457645'
At step '600', psnr is '22.51431096586757'
At step '800', psnr is '22.690396189832278'
At step '1000', psnr is '22.91477955162573'
At step '1200', psnr is '22.9068490939018'
At step '1400', psnr is '22.93103261678134'
At step '1600', psnr is '22.82550039873412'
At step '1800', psnr is '22.697741533576618'
At step '2000', psnr is '22.86226247949276'
At step '2200', psnr is '22.851746421447857'
At step '2400', psnr is '22.842407537504098'
At step '2600', psnr is '22.728743228558233'
At step '2800', psnr is '22.767551163697654'
At step '3000', psnr is '22.71958185644742'
At step '3200', psnr is '22.573592623928942'
At step '3400', psnr is '22.673210542369734'
At step '3600', psnr is '22.599629508512024'
At step '3800', psnr is '22.53218956001826'
At step '4000', psnr is '22.503217794816983'
At step '4200', psnr is '22.5674543650174'
At step '4400', psnr is '22.518315460428497'
At step '4600', psnr is '22.36844675917173'
At step '4800', psnr is '22.44872539906092'
At step '5000', psnr is '22.39651149859414'
At step '5200', psnr is '22.45345229840308'
At step '5400', psnr is '22.369808363192906'
At step '5600', psnr is '22.133618209468978'
At step '5800', psnr is '22.276917245820496'
At step '6000', psnr is '22.34467114160092'
At step '6200', psnr is '22.28337916558095'
At step '6400', psnr is '22.26689713822386'
At step '6600', psnr is '22.25740586255479'
At step '6800', psnr is '22.119705623323217'
At step '7000', psnr is '22.257015477418154'
At step '7200', psnr is '22.061210371449526'
At step '7400', psnr is '22.12677770486451'
At step '7600', psnr is '22.055922337859627'
At step '7800', psnr is '22.059503424617482'
At step '8000', psnr is '22.15847147386247'
At step '8200', psnr is '22.136839539701402'
At step '8400', psnr is '22.071379441707233'
At step '8600', psnr is '22.066962800471323'
At step '8800', psnr is '22.151358087440638'
At step '9000', psnr is '22.135550720868025'
At step '9200', psnr is '22.116240783882105'
At step '9400', psnr is '22.09145375314606'
At step '9600', psnr is '22.02351994962481'
At step '9800', psnr is '22.06305079561329'
At step '10000', psnr is '22.01915201553095'
At step '10200', psnr is '22.048947157131987'
At step '10400', psnr is '21.998638496837962'
At step '10600', psnr is '22.019990642678273'
At step '10800', psnr is '22.009129814398158'
At step '11000', psnr is '22.032445505758766'
At step '11200', psnr is '21.938565676463703'
At step '11400', psnr is '21.93498538207766'
At step '11600', psnr is '21.963951611682084'
At step '11800', psnr is '21.957007378525'
At step '12000', psnr is '21.93504055468491'
At step '12200', psnr is '21.95885866918381'
At step '12400', psnr is '21.922519284532093'
At step '12600', psnr is '21.916198223051847'
At step '12800', psnr is '21.909991912328486'
At step '13000', psnr is '21.916442558927063'
At step '13200', psnr is '21.88121489158255'
At step '13400', psnr is '21.8983182582596'
At step '13600', psnr is '21.85700254388469'
At step '13800', psnr is '21.81877173200583'
At step '14000', psnr is '21.885374220219823'
At step '14200', psnr is '21.841227790818465'
At step '14400', psnr is '21.78828738681488'
At step '14600', psnr is '21.876767721941263'
At step '14800', psnr is '21.81506881739076'
At step '15000', psnr is '21.82780813628602'
At step '15200', psnr is '21.857183077328543'
At step '15400', psnr is '21.769302778075197'
At step '15600', psnr is '21.80476367934663'
At step '15800', psnr is '21.707581601986053'
At step '16000', psnr is '21.789147730500723'
At step '16200', psnr is '21.78745387820408'
At step '16400', psnr is '21.689678742941364'
At step '16600', psnr is '21.746915117253963'
At step '16800', psnr is '21.775642584810136'
At step '17000', psnr is '21.80347760481088'
At step '17200', psnr is '21.81757797606506'
At step '17400', psnr is '21.704759770437846'
At step '17600', psnr is '21.787611389149934'
At step '17800', psnr is '21.731949583787777'
At step '18000', psnr is '21.76853896771312'
At step '18200', psnr is '21.717649284743818'
At step '18400', psnr is '21.734311006896515'
At step '18600', psnr is '21.755439278155716'
At step '18800', psnr is '21.72534154864174'
At step '19000', psnr is '21.72708350575501'
At step '19200', psnr is '21.68818385045421'
At step '19400', psnr is '21.749420233986008'
At step '19600', psnr is '21.73867438155486'
At step '19800', psnr is '21.694057567220216'
At step '20000', psnr is '21.728292708816674'
At step '20200', psnr is '21.588799158532662'
At step '20400', psnr is '21.680611818240322'
At step '20600', psnr is '21.6639871966477'
At step '20800', psnr is '21.6965347996349'
At step '21000', psnr is '21.644559837334313'
At step '21200', psnr is '21.684544550945674'
At step '21400', psnr is '21.69477864482961'
At step '21600', psnr is '21.630590908814984'
At step '21800', psnr is '21.554380049970113'
At step '22000', psnr is '21.656125080499073'
At step '22200', psnr is '21.652229408237584'
At step '22400', psnr is '21.63159196538187'
At step '22600', psnr is '21.63985088206454'
At step '22800', psnr is '21.609776312966027'
At step '23000', psnr is '21.60130609607759'
At step '23200', psnr is '21.63868612553558'
At step '23400', psnr is '21.628167136427802'
At step '23600', psnr is '21.606755860726892'
At step '23800', psnr is '21.555547983231854'
At step '24000', psnr is '21.507379732930403'
At step '24200', psnr is '21.57483572871574'
At step '24400', psnr is '21.593067608521565'
At step '24600', psnr is '21.5790148148789'
At step '24800', psnr is '21.60443155505828'
At step '25000', psnr is '21.57730908006571'
At step '25200', psnr is '21.552650181536293'
At step '25400', psnr is '21.559999824141762'
At step '25600', psnr is '21.570089659407575'
At step '25800', psnr is '21.518551686730405'
At step '26000', psnr is '21.57763965604036'
At step '26200', psnr is '21.519742090201945'
