(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 0 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '4.771135529608113'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '18.03500104985747'
At step '400', psnr is '23.654781806910634'
At step '600', psnr is '26.22797806515016'
At step '800', psnr is '27.57107541990505'
At step '1000', psnr is '27.87864520071522'
At step '1200', psnr is '28.517371648515475'
At step '1400', psnr is '28.721834514386416'
At step '1600', psnr is '28.844091946893272'
At step '1800', psnr is '28.990748925354325'
At step '2000', psnr is '29.055223511811874'
At step '2200', psnr is '29.07723829023732'
At step '2400', psnr is '29.11317681117098'
At step '2600', psnr is '29.171530385633453'
At step '2800', psnr is '29.15530991358471'
At step '3000', psnr is '28.946666912995262'
At step '3200', psnr is '28.93390681067354'
At step '3400', psnr is '28.712082934916978'
At step '3600', psnr is '28.9815751227798'
At step '3800', psnr is '28.99284934296326'
At step '4000', psnr is '29.17781625253358'
At step '4200', psnr is '29.209968622700053'
At step '4400', psnr is '29.05111941206227'
At step '4600', psnr is '29.16482977296671'
At step '4800', psnr is '29.006209948904832'
At step '5000', psnr is '29.151331401690758'
At step '5200', psnr is '29.20702253667728'
At step '5400', psnr is '28.996817654853196'
At step '5600', psnr is '29.275328001581755'
At step '5800', psnr is '29.201149813818603'
At step '6000', psnr is '29.113563063435713'
At step '6200', psnr is '29.14521494308331'
At step '6400', psnr is '29.11046041251332'
At step '6600', psnr is '28.989458714454663'
At step '6800', psnr is '29.05417912926677'
At step '7000', psnr is '29.044617713184692'
At step '7200', psnr is '29.099416183659713'
At step '7400', psnr is '29.046604303196357'
At step '7600', psnr is '29.065062705871302'
At step '7800', psnr is '29.01192379162704'
At step '8000', psnr is '29.035249773975202'
At step '8200', psnr is '28.888611411882387'
At step '8400', psnr is '28.769609446008822'
At step '8600', psnr is '28.92887811991551'
At step '8800', psnr is '15.503932294301418'
At step '9000', psnr is '18.76369055853537'
At step '9200', psnr is '20.287706275245053'
At step '9400', psnr is '21.81105662655436'
At step '9600', psnr is '22.73541349996846'
At step '9800', psnr is '23.295244244652547'
At step '10000', psnr is '23.912784814490188'
At step '10200', psnr is '24.740114971152902'
At step '10400', psnr is '25.069735787127733'
At step '10600', psnr is '25.416503326334485'
At step '10800', psnr is '25.714641433604044'
At step '11000', psnr is '26.38920622744665'
At step '11200', psnr is '26.39526673026356'
At step '11400', psnr is '26.26158023138005'
At step '11600', psnr is '26.859173275737295'
At step '11800', psnr is '27.01027932681812'
At step '12000', psnr is '27.029658507243614'
At step '12200', psnr is '27.503505217718157'
At step '12400', psnr is '27.395024060437233'
At step '12600', psnr is '27.562351103166183'
At step '12800', psnr is '27.4677587319663'
At step '13000', psnr is '27.625027259649425'
At step '13200', psnr is '27.85248052758824'
At step '13400', psnr is '27.799875701821417'
At step '13600', psnr is '28.059634206716897'
At step '13800', psnr is '28.061195279830585'
At step '14000', psnr is '27.952555739994118'
At step '14200', psnr is '27.966314089483024'
At step '14400', psnr is '28.170986855057585'
At step '14600', psnr is '27.909040756191104'
At step '14800', psnr is '28.252991968357087'
At step '15000', psnr is '27.916088702560565'
At step '15200', psnr is '28.165158494077744'
At step '15400', psnr is '28.040197290108367'
At step '15600', psnr is '28.174660912823658'
At step '15800', psnr is '27.878948598914654'
At step '16000', psnr is '28.15211921467099'
At step '16200', psnr is '28.321149529055983'
At step '16400', psnr is '28.50737243351062'
At step '16600', psnr is '28.557340281233543'
At step '16800', psnr is '28.411904640269825'
At step '17000', psnr is '28.66501207406809'
At step '17200', psnr is '28.51087601736326'
At step '17400', psnr is '28.464252146560103'
At step '17600', psnr is '28.679117178309255'
At step '17800', psnr is '28.67941968999237'
At step '18000', psnr is '28.674414731894974'
At step '18200', psnr is '28.718673021190384'
At step '18400', psnr is '28.729700404935166'
At step '18600', psnr is '28.721152015458088'
At step '18800', psnr is '28.712953467094945'
At step '19000', psnr is '28.569102080176737'
At step '19200', psnr is '28.666923486242716'
At step '19400', psnr is '23.309039284485593'
At step '19600', psnr is '25.617452293101923'
At step '19800', psnr is '26.39743699641457'
At step '20000', psnr is '26.945090382531628'
At step '20200', psnr is '27.31616286129342'
At step '20400', psnr is '27.640948349542327'
At step '20600', psnr is '27.712597392230446'
At step '20800', psnr is '28.070528453001845'
At step '21000', psnr is '28.106667766935097'
At step '21200', psnr is '28.121007893530123'
At step '21400', psnr is '28.356492740619657'
At step '21600', psnr is '28.43131862000576'
At step '21800', psnr is '28.49284739521441'
At step '22000', psnr is '28.515723210566392'
At step '22200', psnr is '28.412607930297558'
At step '22400', psnr is '28.540581834624625'
At step '22600', psnr is '28.61638917603507'
At step '22800', psnr is '28.664452568792107'
At step '23000', psnr is '28.700397274680512'
At step '23200', psnr is '28.187503678684045'
At step '23400', psnr is '28.57227442037712'
At step '23600', psnr is '28.732356752240918'
At step '23800', psnr is '28.68276886875624'
At step '24000', psnr is '28.778920188094553'
At step '24200', psnr is '28.631997787619284'
At step '24400', psnr is '28.648787464096795'
At step '24600', psnr is '28.79423987528063'
At step '24800', psnr is '28.816802952488953'
At step '25000', psnr is '28.67652338091737'
At step '25200', psnr is '28.824966338280504'
At step '25400', psnr is '28.859880867754587'
At step '25600', psnr is '28.70420834223317'
At step '25800', psnr is '28.83738319593899'
At step '26000', psnr is '28.737315182957452'
At step '26200', psnr is '28.8872823144452'
At step '26400', psnr is '28.828904953620963'
At step '26600', psnr is '28.87659037600352'
At step '26800', psnr is '28.798981536444398'
At step '27000', psnr is '28.78345486976885'
At step '27200', psnr is '28.847688872529265'
At step '27400', psnr is '28.812027190052994'
At step '27600', psnr is '28.821021656956987'
At step '27800', psnr is '28.60190775609878'
At step '28000', psnr is '28.746945575576824'
At step '28200', psnr is '28.851923728010796'
At step '28400', psnr is '28.84830894551143'
At step '28600', psnr is '28.85052354970241'
At step '28800', psnr is '28.630130449324334'
At step '29000', psnr is '28.835262276513546'
At step '29200', psnr is '28.843867625343513'
At step '29400', psnr is '28.857672370310965'
At step '29600', psnr is '28.794378146743437'
At step '29800', psnr is '28.82182834604485'
At step '30000', psnr is '28.646738143591662'
At step '30200', psnr is '28.68366416195212'
At step '30400', psnr is '28.78799467374314'
At step '30600', psnr is '28.804137589043115'
At step '30800', psnr is '28.69066934834661'
At step '31000', psnr is '28.762334048089873'
At step '31200', psnr is '28.77785317367507'
At step '31400', psnr is '28.796222442497935'
At step '31600', psnr is '28.798666363690238'
At step '31800', psnr is '28.75024071195837'
At step '32000', psnr is '28.783265368491044'
At step '32200', psnr is '28.737935195993764'
At step '32400', psnr is '28.63577845111618'
At step '32600', psnr is '28.77741209551757'
At step '32800', psnr is '28.728555622832886'
At step '33000', psnr is '28.77063062829107'
At step '33200', psnr is '28.697863414485628'
At step '33400', psnr is '28.676964768960303'
At step '33600', psnr is '28.76240134645134'
At step '33800', psnr is '28.750202417318945'
At step '34000', psnr is '28.724645868201236'
At step '34200', psnr is '28.712911740716407'
At step '34400', psnr is '28.767865878123366'
At step '34600', psnr is '28.71754581796744'
At step '34800', psnr is '28.717215427862048'
At step '35000', psnr is '28.731842871240993'
At step '35200', psnr is '28.615471253530732'
At step '35400', psnr is '28.676062655442056'
At step '35600', psnr is '28.635368554075118'
At step '35800', psnr is '28.717581567834323'
At step '36000', psnr is '28.705353853505557'
At step '36200', psnr is '28.68358164389037'
At step '36400', psnr is '28.704526863845068'
At step '36600', psnr is '28.66573154392633'
At step '36800', psnr is '28.670208691958486'
At step '37000', psnr is '28.67390542567911'
At step '37200', psnr is '28.64720835753175'
