(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 5 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.257953908016712'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '23.314433257731153'
At step '400', psnr is '26.94600705851256'
At step '600', psnr is '28.195143630689053'
At step '800', psnr is '28.25437562048958'
At step '1000', psnr is '28.304470283674057'
At step '1200', psnr is '28.186739550182555'
At step '1400', psnr is '28.063657379494067'
At step '1600', psnr is '27.71471776510535'
At step '1800', psnr is '27.72933524255373'
At step '2000', psnr is '27.195039273355782'
At step '2200', psnr is '27.396579183971195'
At step '2400', psnr is '27.270854000642903'
At step '2600', psnr is '27.152841048470204'
At step '2800', psnr is '27.02461710441936'
At step '3000', psnr is '26.924152913585502'
At step '3200', psnr is '26.794073977476383'
At step '3400', psnr is '26.671298037141298'
At step '3600', psnr is '26.657113940114407'
At step '3800', psnr is '26.3773676341345'
At step '4000', psnr is '26.46277027144402'
At step '4200', psnr is '26.42222264428383'
At step '4400', psnr is '26.362492996785072'
At step '4600', psnr is '26.132591251764282'
At step '4800', psnr is '26.335604491741496'
At step '5000', psnr is '26.14544170510461'
At step '5200', psnr is '26.099588486728884'
At step '5400', psnr is '26.133832966496286'
At step '5600', psnr is '26.071225774309244'
At step '5800', psnr is '25.958663778091243'
At step '6000', psnr is '25.985973329622595'
At step '6200', psnr is '25.968724655764383'
At step '6400', psnr is '25.94522913146768'
At step '6600', psnr is '25.794326938940006'
At step '6800', psnr is '25.858803073221694'
At step '7000', psnr is '25.827103622388723'
At step '7200', psnr is '25.76504871809599'
At step '7400', psnr is '25.63210241835356'
At step '7600', psnr is '25.749309742759863'
At step '7800', psnr is '25.83256482538558'
At step '8000', psnr is '25.626362712427188'
At step '8200', psnr is '25.803147474537038'
At step '8400', psnr is '26.09864541202414'
At step '8600', psnr is '25.68665187158469'
At step '8800', psnr is '25.62490909332896'
At step '9000', psnr is '25.62680445249606'
At step '9200', psnr is '25.65086256287261'
At step '9400', psnr is '25.604643385512816'
At step '9600', psnr is '25.679351685673222'
At step '9800', psnr is '25.701557157913555'
At step '10000', psnr is '25.571661998274667'
At step '10200', psnr is '25.70641356555855'
