(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.694121859195075'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '22.527037809452878'
At step '400', psnr is '24.801507981180194'
At step '600', psnr is '25.192481498857493'
At step '800', psnr is '25.227572158001678'
At step '1000', psnr is '25.161407323764365'
At step '1200', psnr is '25.07643073026137'
At step '1400', psnr is '25.051915855354995'
At step '1600', psnr is '24.987698717052467'
At step '1800', psnr is '24.877225767963075'
At step '2000', psnr is '24.829050895928507'
At step '2200', psnr is '24.73645889789511'
At step '2400', psnr is '24.69670990638405'
At step '2600', psnr is '24.640128475466806'
At step '2800', psnr is '24.63387107487723'
At step '3000', psnr is '24.666337596208624'
At step '3200', psnr is '24.671367330450558'
At step '3400', psnr is '24.589194852172255'
At step '3600', psnr is '24.45582311981036'
At step '3800', psnr is '24.377382649349805'
At step '4000', psnr is '24.481837086921917'
At step '4200', psnr is '24.47621983320221'
At step '4400', psnr is '24.503172497803703'
At step '4600', psnr is '24.40915130121148'
At step '4800', psnr is '24.359593547858953'
At step '5000', psnr is '24.31414419279301'
At step '5200', psnr is '24.538937920661642'
At step '5400', psnr is '24.311285503003155'
At step '5600', psnr is '24.36435385118129'
At step '5800', psnr is '24.349583113065556'
At step '6000', psnr is '24.201639514033758'
At step '6200', psnr is '24.245806165860305'
At step '6400', psnr is '24.364467380317492'
At step '6600', psnr is '24.275837358522207'
At step '6800', psnr is '24.307090543161948'
At step '7000', psnr is '24.298529382325533'
At step '7200', psnr is '24.270804289736972'
At step '7400', psnr is '24.208598439548684'
At step '7600', psnr is '24.184273338271325'
At step '7800', psnr is '24.20677441791671'
At step '8000', psnr is '24.154862086186096'
At step '8200', psnr is '24.313705972994434'
At step '8400', psnr is '24.2288354886024'
At step '8600', psnr is '24.19253685230851'
At step '8800', psnr is '24.188229258224826'
At step '9000', psnr is '24.169843246236056'
At step '9200', psnr is '24.178320933238485'
At step '9400', psnr is '24.236808506779013'
At step '9600', psnr is '24.153780407193082'
At step '9800', psnr is '24.197148258606372'
At step '10000', psnr is '24.150341353096586'
At step '10200', psnr is '24.166848842221803'
At step '10400', psnr is '24.166008794477804'
At step '10600', psnr is '24.332336379245255'
At step '10800', psnr is '24.124781529248644'
At step '11000', psnr is '24.09677745482611'
At step '11200', psnr is '24.11371705686748'
At step '11400', psnr is '24.11633456281468'
At step '11600', psnr is '24.03807838312546'
At step '11800', psnr is '24.172921652174498'
At step '12000', psnr is '23.97678375906918'
At step '12200', psnr is '24.05245366691155'
At step '12400', psnr is '24.08424908156627'
At step '12600', psnr is '24.0608420861114'
At step '12800', psnr is '24.036202149958243'
At step '13000', psnr is '24.041703519637636'
At step '13200', psnr is '24.081569828258225'
At step '13400', psnr is '24.05323320616724'
At step '13600', psnr is '24.065669718218853'
At step '13800', psnr is '23.873391267756023'
At step '14000', psnr is '24.04514432713448'
At step '14200', psnr is '24.00592332495131'
At step '14400', psnr is '23.98081473853975'
At step '14600', psnr is '24.290946670291248'
At step '14800', psnr is '24.077543055658282'
At step '15000', psnr is '24.05790360103707'
At step '15200', psnr is '24.11865762932728'
At step '15400', psnr is '23.969102707707783'
At step '15600', psnr is '24.009896425879077'
At step '15800', psnr is '23.952811810288807'
At step '16000', psnr is '23.941916225190166'
At step '16200', psnr is '23.95361688909107'
