(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 5 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '8.291408203093455'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '25.433947095208282'
At step '400', psnr is '27.34029931737636'
At step '600', psnr is '29.140817509969853'
At step '800', psnr is '29.73504786036317'
At step '1000', psnr is '29.98477240077159'
At step '1200', psnr is '30.52790157701772'
At step '1400', psnr is '30.684051377304648'
At step '1600', psnr is '30.067110393544738'
At step '1800', psnr is '30.901159610855085'
At step '2000', psnr is '30.622268636092294'
At step '2200', psnr is '30.977017119106726'
At step '2400', psnr is '31.01980628905129'
At step '2600', psnr is '30.393207424381025'
At step '2800', psnr is '30.60642541508475'
At step '3000', psnr is '30.912724852737337'
At step '3200', psnr is '30.79602999184205'
At step '3400', psnr is '30.99167315358871'
At step '3600', psnr is '30.933880088683395'
At step '3800', psnr is '30.798527562652392'
At step '4000', psnr is '30.88134600963918'
At step '4200', psnr is '30.782947478621967'
At step '4400', psnr is '30.544253146923566'
At step '4600', psnr is '30.714249457746327'
At step '4800', psnr is '30.52421537412373'
At step '5000', psnr is '30.61378460294798'
At step '5200', psnr is '30.50357978111698'
At step '5400', psnr is '30.595893495818526'
At step '5600', psnr is '29.96869136412296'
At step '5800', psnr is '30.58083041530029'
At step '6000', psnr is '30.006957211651493'
At step '6200', psnr is '30.44335051644402'
At step '6400', psnr is '30.42476994923778'
At step '6600', psnr is '30.244779235583078'
At step '6800', psnr is '30.095799236301495'
At step '7000', psnr is '30.34826998033072'
At step '7200', psnr is '30.310087574098876'
At step '7400', psnr is '29.935428183585117'
At step '7600', psnr is '30.206716758285623'
At step '7800', psnr is '30.212117850468914'
At step '8000', psnr is '30.184199399208946'
At step '8200', psnr is '30.007699158999436'
At step '8400', psnr is '30.04722587161307'
At step '8600', psnr is '29.935821772875485'
At step '8800', psnr is '30.04380217283441'
At step '9000', psnr is '29.33772733442686'
At step '9200', psnr is '29.938185212035677'
At step '9400', psnr is '29.998715498101227'
At step '9600', psnr is '29.897505459065258'
At step '9800', psnr is '29.91649045093012'
At step '10000', psnr is '29.730311745931655'
At step '10200', psnr is '29.835418241352023'
At step '10400', psnr is '29.739141186695978'
At step '10600', psnr is '29.822002647869233'
At step '10800', psnr is '29.36678084279714'
At step '11000', psnr is '29.64354153442767'
At step '11200', psnr is '29.61622443745931'
At step '11400', psnr is '29.686063453975585'
At step '11600', psnr is '29.52566477836324'
At step '11800', psnr is '29.64317976096715'
At step '12000', psnr is '29.57262835608895'
At step '12200', psnr is '29.65529263021981'
At step '12400', psnr is '29.603945263570566'
At step '12600', psnr is '29.661226681440635'
At step '12800', psnr is '29.54683420886255'
At step '13000', psnr is '29.438167720283257'
At step '13200', psnr is '29.214217812680396'
At step '13400', psnr is '29.50650840791301'
At step '13600', psnr is '29.450046718619095'
At step '13800', psnr is '29.529679061385945'
At step '14000', psnr is '29.47604570514163'
At step '14200', psnr is '29.330894459600458'
At step '14400', psnr is '29.30931619096164'
At step '14600', psnr is '29.392265826582488'
At step '14800', psnr is '29.279217187616812'
At step '15000', psnr is '29.225064173972605'
At step '15200', psnr is '29.307447436952366'
At step '15400', psnr is '29.350107890391005'
At step '15600', psnr is '29.34194801582413'
At step '15800', psnr is '29.243628180283668'
At step '16000', psnr is '29.021150758497477'
At step '16200', psnr is '29.293093257794286'
At step '16400', psnr is '29.29647028169645'
At step '16600', psnr is '29.257311403945437'
At step '16800', psnr is '29.23048355728894'
At step '17000', psnr is '29.23000508987098'
At step '17200', psnr is '29.271229885072138'
At step '17400', psnr is '29.16558249383296'
At step '17600', psnr is '29.176532584741906'
At step '17800', psnr is '29.105684804975844'
At step '18000', psnr is '29.117180103648007'
At step '18200', psnr is '29.16505606878531'
At step '18400', psnr is '29.19384209954292'
At step '18600', psnr is '29.051020697773925'
At step '18800', psnr is '29.070411577948594'
At step '19000', psnr is '29.13008058268089'
At step '19200', psnr is '29.014514730410184'
At step '19400', psnr is '28.94707454852427'
At step '19600', psnr is '29.077897055957873'
At step '19800', psnr is '28.91377688377391'
At step '20000', psnr is '29.115610401161355'
At step '20200', psnr is '29.01569040982946'
At step '20400', psnr is '29.054284715166038'
At step '20600', psnr is '29.014470415386896'
At step '20800', psnr is '29.033500237683'
At step '21000', psnr is '29.043378025284134'
At step '21200', psnr is '28.88163641434693'
At step '21400', psnr is '29.007060775204884'
At step '21600', psnr is '28.98725607984592'
At step '21800', psnr is '28.947434645638968'
At step '22000', psnr is '28.905780742641255'
At step '22200', psnr is '28.878731492661824'
