(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 3 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '8.588407068844901'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '22.571759049601305'
At step '400', psnr is '23.78223799727595'
At step '600', psnr is '23.699483949512107'
At step '800', psnr is '23.038637128404535'
At step '1000', psnr is '22.8527868761865'
At step '1200', psnr is '22.672701634694576'
At step '1400', psnr is '22.61120822651317'
At step '1600', psnr is '22.43944583016689'
At step '1800', psnr is '22.43361364014835'
At step '2000', psnr is '22.35057377239686'
At step '2200', psnr is '22.36764002474763'
At step '2400', psnr is '22.246979442614485'
At step '2600', psnr is '22.321152628728044'
At step '2800', psnr is '22.34227033796885'
At step '3000', psnr is '22.142847734508464'
At step '3200', psnr is '22.31270403951364'
At step '3400', psnr is '20.463513599218395'
At step '3600', psnr is '22.62299354897349'
At step '3800', psnr is '23.35995549508658'
At step '4000', psnr is '23.844822229676836'
At step '4200', psnr is '24.00791222010539'
At step '4400', psnr is '23.974632806040365'
At step '4600', psnr is '23.813060697355613'
At step '4800', psnr is '23.626829508908106'
At step '5000', psnr is '23.43555946866438'
At step '5200', psnr is '23.2502508668698'
At step '5400', psnr is '23.00847668912853'
At step '5600', psnr is '22.81042749192474'
At step '5800', psnr is '22.676826726472562'
At step '6000', psnr is '22.57129510216931'
At step '6200', psnr is '22.491005655511557'
At step '6400', psnr is '22.3700828964777'
At step '6600', psnr is '22.274820542369138'
At step '6800', psnr is '22.262107587875963'
At step '7000', psnr is '22.10936582114423'
At step '7200', psnr is '22.164409068143947'
At step '7400', psnr is '22.115133288426083'
At step '7600', psnr is '22.08877800828558'
At step '7800', psnr is '21.99094157200531'
At step '8000', psnr is '22.004907617032586'
At step '8200', psnr is '21.89662069023825'
At step '8400', psnr is '21.892039828628196'
At step '8600', psnr is '22.05814537584573'
At step '8800', psnr is '21.874292607806964'
At step '9000', psnr is '21.884331721750208'
At step '9200', psnr is '21.93840734880034'
At step '9400', psnr is '21.818386356636935'
At step '9600', psnr is '21.83259265045551'
At step '9800', psnr is '21.844730623520512'
At step '10000', psnr is '21.83541943513513'
At step '10200', psnr is '21.826191911271245'
At step '10400', psnr is '21.759672866037278'
At step '10600', psnr is '21.782420471460565'
At step '10800', psnr is '21.727605467876575'
At step '11000', psnr is '21.72935060928478'
At step '11200', psnr is '21.964607266001256'
At step '11400', psnr is '21.722876998641407'
At step '11600', psnr is '21.72756934399313'
At step '11800', psnr is '21.80088401502705'
At step '12000', psnr is '21.776889312259083'
At step '12200', psnr is '21.6957474144803'
At step '12400', psnr is '22.029931024273118'
At step '12600', psnr is '21.723871848145944'
At step '12800', psnr is '21.98070208704963'
At step '13000', psnr is '21.84255921468065'
At step '13200', psnr is '21.827009891122067'
