noisy psnr: 20.38854103521556
Starting vanilla DIP on 1 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '20.38854103521556'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '21.86582127097607'
At step '14600', psnr is '22.290063151626406'
At step '14800', psnr is '22.297596160753912'
At step '15000', psnr is '22.285256391022394'
At step '15200', psnr is '22.306862762371154'
At step '15400', psnr is '22.272281745998768'
At step '15600', psnr is '22.306941119498468'
At step '15800', psnr is '22.33214428586661'
At step '16000', psnr is '22.280569457631717'
At step '16200', psnr is '22.228332489723822'
At step '16400', psnr is '22.19579544558998'
At step '16600', psnr is '22.273153093711038'
At step '16800', psnr is '22.26079974046376'
At step '17000', psnr is '22.186755069483493'
At step '17200', psnr is '22.18313238980722'
At step '17400', psnr is '22.27110892040124'
At step '17600', psnr is '22.295668300311668'
At step '17800', psnr is '22.200756637984146'
At step '18000', psnr is '22.246011686916077'
At step '18200', psnr is '22.117954432658678'
At step '18400', psnr is '22.284964226268308'
At step '18600', psnr is '22.235217027569846'
At step '18800', psnr is '22.232988524413386'
At step '19000', psnr is '22.191224533145913'
At step '19200', psnr is '22.149383407615545'
At step '19400', psnr is '22.212630861618116'
At step '19600', psnr is '22.212239718486448'
At step '19800', psnr is '22.17179645299776'
At step '20000', psnr is '22.25554242315543'
At step '20200', psnr is '22.097957691848187'
At step '20400', psnr is '22.1113728683711'
At step '20600', psnr is '22.179778645355274'
At step '20800', psnr is '22.148940931584818'
At step '21000', psnr is '22.121456944810838'
At step '21200', psnr is '22.145162937886532'
At step '21400', psnr is '22.14066123893613'
At step '21600', psnr is '22.16808325081677'
At step '21800', psnr is '22.138597684575018'
At step '22000', psnr is '22.159316137165547'
At step '22200', psnr is '22.09771412067544'
At step '22400', psnr is '22.130123363292032'
At step '22600', psnr is '22.055944089817995'
At step '22800', psnr is '22.13071220928819'
At step '23000', psnr is '22.07576466754332'
At step '23200', psnr is '22.127002197768242'
At step '23400', psnr is '22.13880438178486'
At step '23600', psnr is '22.029249366780874'
At step '23800', psnr is '22.10947509926941'
At step '24000', psnr is '22.092078151525072'
At step '24200', psnr is '22.088159518640452'
At step '24400', psnr is '22.088032866011773'
At step '24600', psnr is '22.080241103120063'
At step '24800', psnr is '22.039015496000417'
At step '25000', psnr is '22.0753590497231'
At step '25200', psnr is '22.061401114787216'
At step '25400', psnr is '22.10051087736833'
At step '25600', psnr is '22.111126087278446'
At step '25800', psnr is '22.05813948196535'
At step '26000', psnr is '22.022089315658263'
At step '26200', psnr is '22.104473599786196'
At step '26400', psnr is '22.072071055552392'
At step '26600', psnr is '22.102527609640205'
At step '26800', psnr is '22.03214784081981'
At step '27000', psnr is '22.02748111590301'
At step '27200', psnr is '21.900421256980493'
At step '27400', psnr is '22.016758422287694'
At step '27600', psnr is '22.084605287982093'
At step '27800', psnr is '22.06447964625388'
At step '28000', psnr is '22.083889598282763'
At step '28200', psnr is '22.009379631373687'
At step '28400', psnr is '22.04008176752868'
At step '28600', psnr is '22.016312021300326'
At step '28800', psnr is '22.002847495767487'
At step '29000', psnr is '22.004907397587203'
At step '29200', psnr is '21.996027570420154'
At step '29400', psnr is '22.05430889454182'
At step '29600', psnr is '22.03020330233734'
At step '29800', psnr is '21.99638557386509'
At step '30000', psnr is '22.01272883374431'
At step '30200', psnr is '21.9928666896682'
At step '30400', psnr is '22.00103318586777'
At step '30600', psnr is '22.045574069094087'
At step '30800', psnr is '21.96136019029344'
At step '31000', psnr is '22.06291011546703'
At step '31200', psnr is '21.996014819100136'
At step '31400', psnr is '21.953298124871004'
At step '31600', psnr is '22.02439186869023'
At step '31800', psnr is '21.977204058510253'
At step '32000', psnr is '22.02998646322039'
At step '32200', psnr is '21.910020504749717'
At step '32400', psnr is '22.020105171819104'
At step '32600', psnr is '21.947975466451926'
At step '32800', psnr is '21.891043322218948'
At step '33000', psnr is '21.943767668751914'
At step '33200', psnr is '22.023974048402053'
At step '33400', psnr is '22.03692368904479'
At step '33600', psnr is '21.996091089374485'
At step '33800', psnr is '21.90494140342206'
At step '34000', psnr is '21.914935337553622'
At step '34200', psnr is '21.922379054254137'
At step '34400', psnr is '21.96474521904971'
At step '34600', psnr is '21.96308969168396'
At step '34800', psnr is '21.9650002488305'
At step '35000', psnr is '21.95435271432708'
At step '35200', psnr is '21.942248222356156'
At step '35400', psnr is '21.970159751797915'
At step '35600', psnr is '21.96136426615837'
At step '35800', psnr is '21.9426915947667'
At step '36000', psnr is '21.919651173041288'
At step '36200', psnr is '21.952400652168784'
At step '36400', psnr is '21.97649910172712'
At step '36600', psnr is '21.90263300808426'
At step '36800', psnr is '21.932565383016524'
At step '37000', psnr is '21.99804361633751'
At step '37200', psnr is '21.929858422020825'
At step '37400', psnr is '21.999720793870612'
At step '37600', psnr is '21.94205800256414'
At step '37800', psnr is '21.996726118292486'
At step '38000', psnr is '21.93117259473418'
At step '38200', psnr is '21.9504268359453'
At step '38400', psnr is '21.945286790177498'
At step '38600', psnr is '21.93445306799323'
At step '38800', psnr is '21.92505708244731'
At step '39000', psnr is '21.935390791902787'
At step '39200', psnr is '21.961383359487098'
At step '39400', psnr is '21.911035352246685'
At step '39600', psnr is '21.87522943540458'
At step '39800', psnr is '21.88517370085735'
Experiment done
