noisy psnr: 20.18313630542922
Starting vanilla DIP on 2 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '20.18313630542922'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '27.326562934530543'
At step '18400', psnr is '22.235885421923363'
At step '18600', psnr is '22.21668721544765'
At step '18800', psnr is '22.147153723162845'
At step '19000', psnr is '22.078105308231066'
At step '19200', psnr is '22.19235479283086'
At step '19400', psnr is '22.148740807043666'
At step '19600', psnr is '22.1543430136895'
At step '19800', psnr is '22.056210804451155'
At step '20000', psnr is '22.15272616033968'
At step '20200', psnr is '22.175087496208754'
At step '20400', psnr is '22.02626002610053'
At step '20600', psnr is '22.213435610272597'
At step '20800', psnr is '22.107544834189184'
At step '21000', psnr is '22.129053479668073'
At step '21200', psnr is '22.037441258496283'
At step '21400', psnr is '22.16820069850147'
At step '21600', psnr is '22.0156486281129'
At step '21800', psnr is '22.13066666163772'
At step '22000', psnr is '22.06519955437427'
At step '22200', psnr is '22.11070857377259'
At step '22400', psnr is '22.12702942993369'
At step '22600', psnr is '22.039904716947426'
At step '22800', psnr is '22.128289839403482'
At step '23000', psnr is '22.031791119096894'
At step '23200', psnr is '22.01594617275614'
At step '23400', psnr is '22.101998070214123'
At step '23600', psnr is '22.036874769239915'
At step '23800', psnr is '22.01568325468258'
At step '24000', psnr is '22.12764518745745'
At step '24200', psnr is '22.099338895265532'
At step '24400', psnr is '22.0870642763241'
At step '24600', psnr is '21.980880702858087'
At step '24800', psnr is '22.07363398220352'
At step '25000', psnr is '22.048253795436846'
At step '25200', psnr is '22.123198639300362'
At step '25400', psnr is '22.00465454732089'
At step '25600', psnr is '22.06182177795106'
At step '25800', psnr is '22.024116571600846'
At step '26000', psnr is '22.067176540397067'
At step '26200', psnr is '22.012148619451'
At step '26400', psnr is '21.989246558986917'
At step '26600', psnr is '22.037198388244114'
At step '26800', psnr is '22.058388119259046'
At step '27000', psnr is '21.969661718510206'
At step '27200', psnr is '22.045724990862414'
At step '27400', psnr is '22.048142423139332'
At step '27600', psnr is '22.012155576066842'
At step '27800', psnr is '22.013845808705913'
At step '28000', psnr is '22.028723676381517'
At step '28200', psnr is '21.980816989280925'
At step '28400', psnr is '21.943865641461148'
At step '28600', psnr is '22.09141921048493'
At step '28800', psnr is '22.01776149334981'
At step '29000', psnr is '21.98025036041621'
At step '29200', psnr is '22.02948680100444'
At step '29400', psnr is '21.95688834909695'
At step '29600', psnr is '21.999931424555143'
At step '29800', psnr is '21.97738304375317'
At step '30000', psnr is '22.014629557132096'
At step '30200', psnr is '22.00827765922645'
At step '30400', psnr is '21.950476255335385'
At step '30600', psnr is '21.984158687094148'
At step '30800', psnr is '21.97703128739908'
At step '31000', psnr is '21.971804171455993'
At step '31200', psnr is '22.0504172492255'
At step '31400', psnr is '21.953831288608377'
At step '31600', psnr is '21.958834040309064'
At step '31800', psnr is '21.9183150400695'
At step '32000', psnr is '21.973049460788783'
At step '32200', psnr is '22.02723424696007'
At step '32400', psnr is '21.915830961772727'
At step '32600', psnr is '21.929742358849463'
At step '32800', psnr is '21.97921117352891'
At step '33000', psnr is '21.905678871810828'
At step '33200', psnr is '21.896661165531413'
At step '33400', psnr is '21.982780506735793'
At step '33600', psnr is '21.937015534903118'
At step '33800', psnr is '21.963765429481313'
At step '34000', psnr is '21.91985983959374'
At step '34200', psnr is '21.927253398265407'
At step '34400', psnr is '21.86509566058497'
At step '34600', psnr is '21.954801154635156'
At step '34800', psnr is '21.961495658718093'
At step '35000', psnr is '21.96168568601604'
At step '35200', psnr is '22.005163919912178'
At step '35400', psnr is '21.896460290320192'
At step '35600', psnr is '21.928585142617365'
At step '35800', psnr is '21.812836462752642'
At step '36000', psnr is '21.992954012261627'
At step '36200', psnr is '21.961116835807005'
At step '36400', psnr is '21.955661104506262'
At step '36600', psnr is '21.840346647281716'
At step '36800', psnr is '21.982391763369996'
At step '37000', psnr is '21.932074379194837'
At step '37200', psnr is '21.95862359828898'
At step '37400', psnr is '21.875243567900043'
At step '37600', psnr is '21.88686154504162'
At step '37800', psnr is '21.824683926727126'
At step '38000', psnr is '21.96996927222649'
At step '38200', psnr is '21.86896135739714'
At step '38400', psnr is '21.847301087985755'
At step '38600', psnr is '21.950811738702992'
At step '38800', psnr is '21.91087608388683'
At step '39000', psnr is '21.910751754188325'
At step '39200', psnr is '21.823122334157354'
At step '39400', psnr is '21.890602304635493'
At step '39600', psnr is '21.920473914968554'
At step '39800', psnr is '21.933302886598327'
Experiment done
