noisy psnr: 26.097524572506142
Starting vanilla DIP on 2 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.097524572506142'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '27.062144312964005'
At step '25000', psnr is '28.527238256469442'
At step '25200', psnr is '28.450115152339855'
At step '25400', psnr is '28.466958332614205'
At step '25600', psnr is '28.2335139913731'
At step '25800', psnr is '28.48821786421153'
At step '26000', psnr is '28.393869162706935'
At step '26200', psnr is '28.400014798765824'
At step '26400', psnr is '28.41194096772194'
At step '26600', psnr is '28.536011839057956'
At step '26800', psnr is '28.500132797129844'
At step '27000', psnr is '28.386906092064148'
At step '27200', psnr is '28.432089592017622'
At step '27400', psnr is '28.52957388877069'
At step '27600', psnr is '28.438487464164304'
At step '27800', psnr is '28.419893419036406'
At step '28000', psnr is '28.331328758147674'
At step '28200', psnr is '28.437514055304295'
At step '28400', psnr is '28.45902706719158'
At step '28600', psnr is '28.423474188842274'
At step '28800', psnr is '28.449798963415674'
At step '29000', psnr is '28.46562650181106'
At step '29200', psnr is '28.38034960894216'
At step '29400', psnr is '28.383832278567695'
At step '29600', psnr is '28.361945583646428'
At step '29800', psnr is '28.397559420961855'
At step '30000', psnr is '28.3549321016144'
At step '30200', psnr is '28.451635980751977'
At step '30400', psnr is '28.26844752682197'
At step '30600', psnr is '28.450453349743263'
At step '30800', psnr is '28.36924772345401'
At step '31000', psnr is '28.431961637636647'
At step '31200', psnr is '28.3911318909545'
At step '31400', psnr is '28.26899013919689'
At step '31600', psnr is '28.368684262097297'
At step '31800', psnr is '28.369164452299927'
At step '32000', psnr is '28.402835223027452'
At step '32200', psnr is '28.32676748290579'
At step '32400', psnr is '28.2115543347121'
At step '32600', psnr is '28.373792133495407'
At step '32800', psnr is '28.363523837017397'
At step '33000', psnr is '28.343041482745047'
At step '33200', psnr is '28.34582658803305'
At step '33400', psnr is '28.30044377991149'
At step '33600', psnr is '28.350566811813632'
At step '33800', psnr is '28.385603515923925'
At step '34000', psnr is '28.314137109572627'
At step '34200', psnr is '28.309434397427285'
At step '34400', psnr is '28.243861115653193'
At step '34600', psnr is '28.36362504229614'
At step '34800', psnr is '28.33029522855286'
At step '35000', psnr is '28.35458817156645'
At step '35200', psnr is '28.31111702518558'
At step '35400', psnr is '28.262464440154623'
At step '35600', psnr is '28.317650304158654'
At step '35800', psnr is '28.330675325696472'
At step '36000', psnr is '28.364009017312576'
At step '36200', psnr is '28.38660854134034'
At step '36400', psnr is '28.22606227379461'
At step '36600', psnr is '28.249292928517807'
At step '36800', psnr is '28.281382994743076'
At step '37000', psnr is '28.354258062769556'
At step '37200', psnr is '28.29145691164745'
At step '37400', psnr is '28.298672144039088'
At step '37600', psnr is '28.272186421211693'
At step '37800', psnr is '28.311833466455294'
At step '38000', psnr is '28.233399796797176'
At step '38200', psnr is '28.238128435429672'
At step '38400', psnr is '28.25487023557953'
At step '38600', psnr is '28.248256444877725'
At step '38800', psnr is '28.278706641945508'
At step '39000', psnr is '28.33093127348876'
At step '39200', psnr is '28.189636479292716'
At step '39400', psnr is '28.280673432771614'
At step '39600', psnr is '28.21973603315781'
At step '39800', psnr is '28.25406917723371'
Experiment done
