noisy psnr: 26.105594460319672
Starting vanilla DIP on 1 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.105594460319672'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.442477356985332'
At step '16600', psnr is '28.581399480668665'
At step '16800', psnr is '28.544108964012125'
At step '17000', psnr is '28.58510215418143'
At step '17200', psnr is '28.523077909371292'
At step '17400', psnr is '28.501382272886595'
At step '17600', psnr is '28.48879338744599'
At step '17800', psnr is '28.55127484622708'
At step '18000', psnr is '28.496900680884135'
At step '18200', psnr is '28.50347369394911'
At step '18400', psnr is '28.483931402762884'
At step '18600', psnr is '28.42135411499287'
At step '18800', psnr is '28.443399929412294'
At step '19000', psnr is '28.38780170418994'
At step '19200', psnr is '28.387674701161032'
At step '19400', psnr is '28.461970582337234'
At step '19600', psnr is '28.454528643918433'
At step '19800', psnr is '28.412888884489107'
At step '20000', psnr is '28.45175109473825'
At step '20200', psnr is '28.422819557722715'
At step '20400', psnr is '28.42696507827505'
At step '20600', psnr is '28.43022623518142'
At step '20800', psnr is '28.332749498407527'
At step '21000', psnr is '28.418656959613365'
At step '21200', psnr is '28.385170120937172'
At step '21400', psnr is '28.372500961250815'
At step '21600', psnr is '28.417825243340666'
At step '21800', psnr is '28.40969893448838'
At step '22000', psnr is '28.404873550315727'
At step '22200', psnr is '28.423664065540486'
At step '22400', psnr is '28.361591866386334'
At step '22600', psnr is '28.372946669628327'
At step '22800', psnr is '28.389088696868782'
At step '23000', psnr is '28.33888729805595'
At step '23200', psnr is '28.315960419958625'
At step '23400', psnr is '28.352534388031998'
At step '23600', psnr is '28.376458567786166'
At step '23800', psnr is '28.279076504555025'
At step '24000', psnr is '28.29117418043848'
At step '24200', psnr is '28.31810973064135'
At step '24400', psnr is '28.349033319586688'
At step '24600', psnr is '28.293628227439548'
At step '24800', psnr is '28.291537395064147'
At step '25000', psnr is '28.288289428314695'
At step '25200', psnr is '28.25543092303858'
At step '25400', psnr is '28.33315763656617'
At step '25600', psnr is '28.303530452420684'
At step '25800', psnr is '28.30258015348875'
At step '26000', psnr is '28.279732626955013'
At step '26200', psnr is '28.319678759567914'
At step '26400', psnr is '28.25291991130146'
At step '26600', psnr is '28.307558873365775'
At step '26800', psnr is '28.179311193708646'
At step '27000', psnr is '28.298243972211182'
At step '27200', psnr is '28.282970959855845'
At step '27400', psnr is '28.24286533123641'
At step '27600', psnr is '28.28151803870453'
At step '27800', psnr is '28.178368514756546'
At step '28000', psnr is '28.240334680684448'
At step '28200', psnr is '28.290872751523853'
At step '28400', psnr is '28.253575681273475'
At step '28600', psnr is '28.12968550573268'
At step '28800', psnr is '28.25191973709616'
At step '29000', psnr is '28.265832617952316'
At step '29200', psnr is '28.231727331696256'
At step '29400', psnr is '28.155422807823385'
At step '29600', psnr is '28.270863582484267'
At step '29800', psnr is '28.20973184085252'
At step '30000', psnr is '28.24326682275213'
At step '30200', psnr is '28.20239807177571'
At step '30400', psnr is '28.22856090878623'
At step '30600', psnr is '28.21344534080078'
At step '30800', psnr is '28.193158278808205'
At step '31000', psnr is '28.156097158303655'
At step '31200', psnr is '28.230123389258253'
At step '31400', psnr is '28.17802271585968'
At step '31600', psnr is '28.199295635410735'
At step '31800', psnr is '28.212252403907215'
At step '32000', psnr is '28.18755472413059'
At step '32200', psnr is '28.194434972848406'
At step '32400', psnr is '28.18187315707055'
At step '32600', psnr is '28.21551742038273'
At step '32800', psnr is '28.19620927878325'
At step '33000', psnr is '28.107899367166805'
At step '33200', psnr is '28.13063685075976'
At step '33400', psnr is '28.25272057256411'
At step '33600', psnr is '28.207506493087994'
At step '33800', psnr is '28.192060898932443'
At step '34000', psnr is '28.19611055068475'
At step '34200', psnr is '28.159692320304863'
At step '34400', psnr is '28.199547224008235'
At step '34600', psnr is '28.215332163851706'
At step '34800', psnr is '28.171056390522114'
At step '35000', psnr is '28.15208699555427'
At step '35200', psnr is '28.19655343068435'
At step '35400', psnr is '28.158163613438948'
At step '35600', psnr is '28.115405200933132'
At step '35800', psnr is '28.162559139848298'
At step '36000', psnr is '28.18736159196963'
At step '36200', psnr is '28.097063527378545'
At step '36400', psnr is '28.17719981326899'
At step '36600', psnr is '28.15207423223123'
At step '36800', psnr is '28.160119452916753'
At step '37000', psnr is '28.150633455141282'
At step '37200', psnr is '28.156270022585332'
At step '37400', psnr is '28.168418588874896'
At step '37600', psnr is '28.141506168581174'
At step '37800', psnr is '28.161124497932928'
At step '38000', psnr is '28.17812950228967'
At step '38200', psnr is '28.1464187913923'
At step '38400', psnr is '28.146764649718076'
At step '38600', psnr is '28.094394887097025'
At step '38800', psnr is '28.165941724526085'
At step '39000', psnr is '28.133451313800542'
At step '39200', psnr is '28.09943278904237'
At step '39400', psnr is '28.16864667480135'
At step '39600', psnr is '28.099001668194653'
At step '39800', psnr is '28.124195999773978'
Experiment done
