(3, 512, 512)
Starting vanilla DIP on 2 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '20.43334326524001'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.335152515980727'
At step '27600', psnr is '22.298320275066903'
At step '27800', psnr is '22.3801808954979'
At step '28000', psnr is '22.327517500861678'
At step '28200', psnr is '22.19079871779078'
At step '28400', psnr is '22.193444680616615'
At step '28600', psnr is '22.312849399397937'
At step '28800', psnr is '22.144108275304735'
At step '29000', psnr is '22.210040269991197'
At step '29200', psnr is '22.30711860428853'
At step '29400', psnr is '22.336989329427816'
At step '29600', psnr is '22.237826622396657'
At step '29800', psnr is '22.342143063533193'
At step '30000', psnr is '22.206522930578867'
At step '30200', psnr is '22.183407413304614'
At step '30400', psnr is '22.24720201298964'
At step '30600', psnr is '22.09452637074556'
At step '30800', psnr is '22.31367135985007'
At step '31000', psnr is '22.34324114500971'
At step '31200', psnr is '22.189221555574875'
At step '31400', psnr is '22.231651596543884'
At step '31600', psnr is '22.09971559332684'
At step '31800', psnr is '22.302885950864816'
At step '32000', psnr is '22.285727399878105'
At step '32200', psnr is '22.14055220440926'
At step '32400', psnr is '22.113570859174928'
At step '32600', psnr is '22.109498944025006'
At step '32800', psnr is '22.18569092305305'
At step '33000', psnr is '22.062399609355893'
At step '33200', psnr is '22.17463803779693'
At step '33400', psnr is '22.262369749451068'
At step '33600', psnr is '22.199438730258475'
At step '33800', psnr is '22.298822910014703'
At step '34000', psnr is '22.295259371954288'
At step '34200', psnr is '22.29665657013115'
At step '34400', psnr is '22.164478308955506'
At step '34600', psnr is '22.054265925386556'
At step '34800', psnr is '22.29870788937128'
At step '35000', psnr is '22.160019524016548'
At step '35200', psnr is '22.150917874715965'
At step '35400', psnr is '22.128099621269737'
At step '35600', psnr is '22.066721808239006'
At step '35800', psnr is '22.208017956137603'
At step '36000', psnr is '22.263863010301975'
At step '36200', psnr is '22.062568044451783'
At step '36400', psnr is '21.99629663006981'
At step '36600', psnr is '22.167753861450894'
At step '36800', psnr is '22.261737183951404'
At step '37000', psnr is '22.25082547482333'
At step '37200', psnr is '22.061447000980102'
At step '37400', psnr is '22.333911098346576'
At step '37600', psnr is '22.237801568944583'
At step '37800', psnr is '22.16086328424904'
At step '38000', psnr is '22.214644688284267'
At step '38200', psnr is '22.09063524599027'
At step '38400', psnr is '22.23069189319153'
At step '38600', psnr is '22.219871297340518'
At step '38800', psnr is '22.193887060086404'
At step '39000', psnr is '22.137275593402354'
At step '39200', psnr is '22.19954477538231'
At step '39400', psnr is '22.21781103794205'
At step '39600', psnr is '22.074214347643842'
At step '39800', psnr is '22.27180242519994'
Experiment done
