(3, 512, 512)
Starting vanilla DIP on 7 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '16.98248003126378'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '19.531303235507792'
At step '400', psnr is '21.27630021921915'
At step '600', psnr is '22.14180452787582'
At step '800', psnr is '22.226738914470747'
At step '1000', psnr is '21.956874551918784'
At step '1200', psnr is '21.698576899842926'
At step '1400', psnr is '21.61286230636019'
At step '1600', psnr is '21.171418409744675'
At step '1800', psnr is '20.811381677147654'
At step '2000', psnr is '20.797961674888242'
At step '2200', psnr is '20.42434498880224'
At step '2400', psnr is '20.329246680632114'
At step '2600', psnr is '20.376202166223052'
At step '2800', psnr is '19.965275188462925'
At step '3000', psnr is '20.014509118575745'
At step '3200', psnr is '20.057279032293703'
At step '3400', psnr is '19.898358197509335'
At step '3600', psnr is '19.66625993899462'
At step '3800', psnr is '19.731175835716538'
At step '4000', psnr is '19.659311560978658'
At step '4200', psnr is '19.639018354596892'
At step '4400', psnr is '19.420454986838017'
At step '4600', psnr is '19.371965559301664'
At step '4800', psnr is '19.43933032580564'
At step '5000', psnr is '19.318001592864423'
At step '5200', psnr is '19.33794314041925'
At step '5400', psnr is '19.376349411849386'
At step '5600', psnr is '19.395758249401037'
At step '5800', psnr is '19.359209533175907'
At step '6000', psnr is '19.173435146054743'
At step '6200', psnr is '19.307113018024975'
At step '6400', psnr is '18.984538955838072'
At step '6600', psnr is '19.171568337994675'
At step '6800', psnr is '19.056766674316705'
At step '7000', psnr is '19.04496904338963'
At step '7200', psnr is '19.004603192863886'
At step '7400', psnr is '19.010088469105536'
At step '7600', psnr is '19.018442802164728'
At step '7800', psnr is '19.04049462324214'
At step '8000', psnr is '19.002767052601417'
At step '8200', psnr is '18.98577464356028'
At step '8400', psnr is '18.9649749053099'
At step '8600', psnr is '20.501327165581458'
At step '8800', psnr is '21.98881188590083'
At step '9000', psnr is '22.156026145842542'
At step '9200', psnr is '22.030172067357206'
At step '9400', psnr is '21.85146164458764'
At step '9600', psnr is '21.423200164344138'
At step '9800', psnr is '21.16874674198261'
At step '10000', psnr is '21.08420179859303'
At step '10200', psnr is '20.943249620688853'
At step '10400', psnr is '20.672019304529066'
At step '10600', psnr is '20.51509537751109'
At step '10800', psnr is '20.59495136967587'
At step '11000', psnr is '20.41190179659712'
At step '11200', psnr is '20.18324952154694'
At step '11400', psnr is '20.21639865044002'
At step '11600', psnr is '20.048828826454816'
At step '11800', psnr is '19.922791584643626'
At step '12000', psnr is '19.993761310950987'
At step '12200', psnr is '19.848467698987623'
At step '12400', psnr is '19.800457111687855'
At step '12600', psnr is '19.71856188285459'
At step '12800', psnr is '19.795300810312995'
At step '13000', psnr is '19.769174339114244'
At step '13200', psnr is '19.599348126054927'
At step '13400', psnr is '19.65869808612153'
At step '13600', psnr is '19.552573544149183'
At step '13800', psnr is '19.618287011581298'
At step '14000', psnr is '19.336975188507154'
At step '14200', psnr is '19.450509221799848'
At step '14400', psnr is '19.486253900187606'
At step '14600', psnr is '19.433271636926726'
At step '14800', psnr is '19.274358076026715'
At step '15000', psnr is '19.436860937321445'
At step '15200', psnr is '19.169654139482056'
