(3, 512, 512)
Starting vanilla DIP on 0 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '16.429936976638235'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.382686104584295'
At step '400', psnr is '26.276340128967476'
At step '600', psnr is '25.801451384012935'
At step '800', psnr is '24.536533483696697'
At step '1000', psnr is '23.216358429588713'
At step '1200', psnr is '22.210608558121532'
At step '1400', psnr is '21.712300335768035'
At step '1600', psnr is '21.080452669205695'
At step '1800', psnr is '20.71566431426205'
At step '2000', psnr is '20.431866212313764'
At step '2200', psnr is '20.134487501132313'
At step '2400', psnr is '19.866214687727997'
At step '2600', psnr is '19.90279739742558'
At step '2800', psnr is '19.41274629248361'
At step '3000', psnr is '19.58869212924338'
At step '3200', psnr is '19.075621861510218'
At step '3400', psnr is '19.23136415354855'
At step '3600', psnr is '19.2136176747227'
At step '3800', psnr is '18.981156516552492'
At step '4000', psnr is '18.943667413521673'
At step '4200', psnr is '18.84252006658528'
At step '4400', psnr is '18.99037258314347'
At step '4600', psnr is '18.9547100387437'
At step '4800', psnr is '18.808744000830103'
At step '5000', psnr is '18.86672837195974'
At step '5200', psnr is '18.61912035088198'
At step '5400', psnr is '18.805073253601034'
At step '5600', psnr is '18.770266836205458'
At step '5800', psnr is '18.67933907206981'
At step '6000', psnr is '18.515325425267687'
At step '6200', psnr is '18.65421379250101'
At step '6400', psnr is '18.74348664991458'
At step '6600', psnr is '18.430931562106828'
At step '6800', psnr is '18.535622798037174'
At step '7000', psnr is '18.564167411312788'
At step '7200', psnr is '18.633920951552295'
At step '7400', psnr is '18.30767899883937'
At step '7600', psnr is '18.63140005480112'
At step '7800', psnr is '18.60736996983872'
At step '8000', psnr is '18.508091772162672'
At step '8200', psnr is '18.547195141221394'
At step '8400', psnr is '18.3281968004386'
At step '8600', psnr is '18.540242481712866'
At step '8800', psnr is '18.51498379683314'
At step '9000', psnr is '18.456167721834582'
At step '9200', psnr is '18.274328386200423'
At step '9400', psnr is '18.280098521561417'
At step '9600', psnr is '18.440857226092866'
At step '9800', psnr is '18.246676475107808'
At step '10000', psnr is '18.452547991503728'
At step '10200', psnr is '18.277123848736316'
At step '10400', psnr is '18.328282512976'
At step '10600', psnr is '18.242947810282416'
At step '10800', psnr is '18.359876911023036'
At step '11000', psnr is '18.347866705697243'
At step '11200', psnr is '18.34440325110916'
At step '11400', psnr is '18.40045336960365'
At step '11600', psnr is '18.294332538776537'
At step '11800', psnr is '18.29987797536486'
At step '12000', psnr is '18.12815818608824'
At step '12200', psnr is '18.28693005253491'
At step '12400', psnr is '18.16359299342826'
At step '12600', psnr is '18.233990103924512'
At step '12800', psnr is '18.11223302450545'
At step '13000', psnr is '18.067317474381884'
At step '13200', psnr is '18.330869342035378'
At step '13400', psnr is '18.19144480410585'
At step '13600', psnr is '18.28736657351088'
At step '13800', psnr is '17.91118151590123'
At step '14000', psnr is '18.139153825086236'
At step '14200', psnr is '18.10964802617563'
At step '14400', psnr is '18.19715896676936'
At step '14600', psnr is '18.183026454379352'
At step '14800', psnr is '18.275770280182986'
At step '15000', psnr is '18.165924535554858'
At step '15200', psnr is '18.066426404532802'
At step '15400', psnr is '18.157744792618963'
At step '15600', psnr is '18.089939774925828'
At step '15800', psnr is '17.989785618324063'
At step '16000', psnr is '18.047909883067'
At step '16200', psnr is '18.082562353817615'
At step '16400', psnr is '18.2232353295763'
At step '16600', psnr is '18.08423804986444'
At step '16800', psnr is '17.977384842255915'
At step '17000', psnr is '18.090998594935837'
At step '17200', psnr is '17.996981294621204'
At step '17400', psnr is '18.016052408315147'
At step '17600', psnr is '18.027168529554125'
At step '17800', psnr is '17.96127849345688'
At step '18000', psnr is '18.090162980462786'
At step '18200', psnr is '18.099415586283047'
At step '18400', psnr is '18.133034389032627'
At step '18600', psnr is '17.97646119788351'
At step '18800', psnr is '17.89346405949899'
At step '19000', psnr is '17.923218233028376'
At step '19200', psnr is '18.083978401139277'
At step '19400', psnr is '17.893396025952054'
At step '19600', psnr is '18.091323834213988'
At step '19800', psnr is '17.98736496164791'
At step '20000', psnr is '18.077005022218838'
At step '20200', psnr is '17.823641337976163'
At step '20400', psnr is '17.93962342921651'
At step '20600', psnr is '18.00452782623655'
At step '20800', psnr is '17.90211068322204'
At step '21000', psnr is '18.1160619756773'
At step '21200', psnr is '17.905935645594415'
At step '21400', psnr is '17.70569785171911'
At step '21600', psnr is '17.926534288796606'
At step '21800', psnr is '17.800914692724046'
At step '22000', psnr is '17.867292873557567'
At step '22200', psnr is '17.826372922663612'
At step '22400', psnr is '18.081457422817927'
At step '22600', psnr is '17.965103486022194'
At step '22800', psnr is '17.91134593142274'
At step '23000', psnr is '17.949728773453614'
At step '23200', psnr is '18.070647853452513'
At step '23400', psnr is '18.126385161274136'
At step '23600', psnr is '17.899672280281415'
At step '23800', psnr is '17.82689156728439'
At step '24000', psnr is '18.00377403161543'
At step '24200', psnr is '18.042493053173672'
At step '24400', psnr is '18.05969378884978'
At step '24600', psnr is '17.97604043617897'
At step '24800', psnr is '17.938946360545092'
At step '25000', psnr is '17.99969711462138'
At step '25200', psnr is '18.01110638297518'
At step '25400', psnr is '17.985785117022633'
At step '25600', psnr is '17.9383529925707'
At step '25800', psnr is '17.775314176639945'
At step '26000', psnr is '17.897761268484082'
At step '26200', psnr is '17.847537406884246'
At step '26400', psnr is '17.899277367049045'
At step '26600', psnr is '17.80245776333806'
At step '26800', psnr is '18.010643157610552'
At step '27000', psnr is '17.822913186556335'
At step '27200', psnr is '17.893415340452382'
At step '27400', psnr is '17.9469249353361'
At step '27600', psnr is '17.94465172229655'
At step '27800', psnr is '18.019474563432013'
At step '28000', psnr is '17.912103538986507'
At step '28200', psnr is '18.030883012217927'
At step '28400', psnr is '17.947453508948733'
At step '28600', psnr is '17.830630081674336'
At step '28800', psnr is '17.973202241300818'
At step '29000', psnr is '17.730398051156495'
At step '29200', psnr is '18.031666228040745'
At step '29400', psnr is '18.06667900576705'
At step '29600', psnr is '17.733985466657348'
At step '29800', psnr is '17.862060794341524'
At step '30000', psnr is '17.88960916102404'
At step '30200', psnr is '17.895998780231942'
At step '30400', psnr is '17.907938476552637'
At step '30600', psnr is '17.81127933671777'
At step '30800', psnr is '17.70285844981512'
At step '31000', psnr is '17.930047946311'
At step '31200', psnr is '17.8433739339868'
At step '31400', psnr is '18.017345485617923'
At step '31600', psnr is '17.9624756934382'
At step '31800', psnr is '17.643787589734'
At step '32000', psnr is '17.65443338210942'
At step '32200', psnr is '17.738503185069284'
At step '32400', psnr is '17.792223681658758'
At step '32600', psnr is '17.71537757029952'
At step '32800', psnr is '17.916224783316324'
At step '33000', psnr is '17.780392168094075'
At step '33200', psnr is '17.673180936889924'
At step '33400', psnr is '17.698363583361704'
At step '33600', psnr is '17.806664122701058'
At step '33800', psnr is '17.912588801493307'
At step '34000', psnr is '17.818731304528427'
At step '34200', psnr is '17.85594608081722'
At step '34400', psnr is '17.96173882582555'
At step '34600', psnr is '17.775026349002264'
At step '34800', psnr is '17.934459516034508'
At step '35000', psnr is '17.932368210162647'
At step '35200', psnr is '17.774789312299013'
At step '35400', psnr is '17.820650370922593'
At step '35600', psnr is '17.86440113435966'
At step '35800', psnr is '17.923482959885824'
At step '36000', psnr is '17.840107363954807'
At step '36200', psnr is '17.802648603651225'
At step '36400', psnr is '17.783404152360802'
At step '36600', psnr is '17.805797267557676'
At step '36800', psnr is '17.823264907877693'
At step '37000', psnr is '17.66956425035915'
At step '37200', psnr is '17.874829891531146'
At step '37400', psnr is '17.766204125120467'
At step '37600', psnr is '17.779680779425867'
At step '37800', psnr is '17.71069117709419'
At step '38000', psnr is '17.75961785690239'
At step '38200', psnr is '17.954638973017076'
At step '38400', psnr is '17.74295989065044'
At step '38600', psnr is '17.867781465393993'
At step '38800', psnr is '17.702248474591737'
At step '39000', psnr is '17.764884336969967'
At step '39200', psnr is '17.743494011343618'
At step '39400', psnr is '17.771067709338872'
At step '39600', psnr is '17.82815309457808'
At step '39800', psnr is '17.67061136629645'
Experiment done
